pangenome name	system number	system name	organism	gene family	partition	annotation name	gene	start	stop	strand	is_fragment
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	FQU82_RS04830	shell	cas3f_I-F_1	cas3f	3001661	3004897	-	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	FQU82_RS04830	shell	cas3_I_5	cas3f	3001661	3004897	-	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	FQU82_RS04830	shell	cas3HD_I_1	cas3f	3001661	3004897	-	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	FQU82_RS04830	shell	cas3_I_2	cas3f	3001661	3004897	-	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	Aba7835_RS14780	shell	cas8f_I-F_6		3005897	3007063	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	FQU82_RS04815	shell	cas5f_I-F_4	csy2	3007060	3007944	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	FQU82_RS04815	shell	cas5f_I-F_3	csy2	3007060	3007944	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	FQU82_RS04815	shell	cas5f_I-F_1	csy2	3007060	3007944	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	FQU82_RS04815	shell	cas5f_I-F_2	csy2	3007060	3007944	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	GQO96_RS14255	shell	cas7f_I-F_3	csy3	3007974	3009035	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	GQO96_RS14255	shell	cas7f_I-F_1	csy3	3007974	3009035	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	GQO96_RS14255	shell	cas7f_I-F_2	csy3	3007974	3009035	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	AM480_RS11580	shell	cas6f_I_II_III_IV_V_VI_3		3009038	3009646	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_015910475.1_ASM1591047v1	AM480_RS11575	shell	cas1_I-F_1	cas1f	3009658	3010611	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	FQU82_RS04830	shell	cas3f_I-F_1	cas3f	2903044	2906280	-	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	FQU82_RS04830	shell	cas3_I_5	cas3f	2903044	2906280	-	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	FQU82_RS04830	shell	cas3HD_I_1	cas3f	2903044	2906280	-	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	FQU82_RS04830	shell	cas3_I_2	cas3f	2903044	2906280	-	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	Aba7835_RS14780	shell	cas8f_I-F_6		2908076	2909242	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	FQU82_RS04815	shell	cas5f_I-F_4	csy2	2909239	2910123	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	FQU82_RS04815	shell	cas5f_I-F_3	csy2	2909239	2910123	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	FQU82_RS04815	shell	cas5f_I-F_1	csy2	2909239	2910123	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	FQU82_RS04815	shell	cas5f_I-F_2	csy2	2909239	2910123	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	GQO96_RS14255	shell	cas7f_I-F_3	csy3	2910153	2911214	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	GQO96_RS14255	shell	cas7f_I-F_1	csy3	2910153	2911214	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	GQO96_RS14255	shell	cas7f_I-F_2	csy3	2910153	2911214	+	False
Acinetobacter_baumannii	2	CAS_Class1-Subtype-I-F	GCF_018135585.1_ASM1813558v1	AM480_RS11580	shell	cas6f_I_II_III_IV_V_VI_3		2911217	2911825	+	False
Acinetobacter_baumannii	20	Gabija	GCF_000021245.2_ASM2124v2	ABUW_RS12260	shell	GajA		1617533	1619326	+	False
Acinetobacter_baumannii	20	Gabija	GCF_000021245.2_ASM2124v2	ABUW_RS12255	shell	GajB_1		1619319	1621100	+	False
Acinetobacter_baumannii	20	Gabija	GCF_000021245.2_ASM2124v2	ABUW_RS12255	shell	GajB_2		1619319	1621100	+	False
Acinetobacter_baumannii	20	Gabija	GCF_000021245.2_ASM2124v2	ABUW_RS12255	shell	GajB_3		1619319	1621100	+	False
Acinetobacter_baumannii	20	Gabija	GCF_000069245.1_ASM6924v1	ABUW_RS12255	shell	GajB_1		2402146	2403927	-	False
Acinetobacter_baumannii	20	Gabija	GCF_000069245.1_ASM6924v1	ABUW_RS12255	shell	GajB_2		2402146	2403927	-	False
Acinetobacter_baumannii	20	Gabija	GCF_000069245.1_ASM6924v1	ABUW_RS12255	shell	GajB_3		2402146	2403927	-	False
Acinetobacter_baumannii	20	Gabija	GCF_000069245.1_ASM6924v1	ABUW_RS12260	shell	GajA		2403920	2405713	-	False
Acinetobacter_baumannii	20	Gabija	GCF_000830055.1_ASM83005v1	ABUW_RS12260	shell	GajA		1526111	1527904	+	False
Acinetobacter_baumannii	20	Gabija	GCF_000830055.1_ASM83005v1	ABUW_RS12255	shell	GajB_1		1527897	1529678	+	False
Acinetobacter_baumannii	20	Gabija	GCF_000830055.1_ASM83005v1	ABUW_RS12255	shell	GajB_2		1527897	1529678	+	False
Acinetobacter_baumannii	20	Gabija	GCF_000830055.1_ASM83005v1	ABUW_RS12255	shell	GajB_3		1527897	1529678	+	False
Acinetobacter_baumannii	20	Gabija	GCF_000963815.1_ASM96381v1	ABUW_RS12255	shell	GajB_1		2511109	2512890	-	False
Acinetobacter_baumannii	20	Gabija	GCF_000963815.1_ASM96381v1	ABUW_RS12255	shell	GajB_2		2511109	2512890	-	False
Acinetobacter_baumannii	20	Gabija	GCF_000963815.1_ASM96381v1	ABUW_RS12255	shell	GajB_3		2511109	2512890	-	False
Acinetobacter_baumannii	20	Gabija	GCF_000963815.1_ASM96381v1	ABUW_RS12260	shell	GajA		2512883	2514676	-	False
Acinetobacter_baumannii	20	Gabija	GCF_002082825.1_ASM208282v1	ABUW_RS12260	shell	GajA		1758910	1760703	+	False
Acinetobacter_baumannii	20	Gabija	GCF_002082825.1_ASM208282v1	ABUW_RS12255	shell	GajB_1		1760696	1762477	+	False
Acinetobacter_baumannii	20	Gabija	GCF_002082825.1_ASM208282v1	ABUW_RS12255	shell	GajB_2		1760696	1762477	+	False
Acinetobacter_baumannii	20	Gabija	GCF_002082825.1_ASM208282v1	ABUW_RS12255	shell	GajB_3		1760696	1762477	+	False
Acinetobacter_baumannii	20	Gabija	GCF_002210065.1_ASM221006v1	ABUW_RS12260	shell	GajA		1600229	1602022	+	False
Acinetobacter_baumannii	20	Gabija	GCF_002210065.1_ASM221006v1	ABUW_RS12255	shell	GajB_1		1602015	1603796	+	False
Acinetobacter_baumannii	20	Gabija	GCF_002210065.1_ASM221006v1	ABUW_RS12255	shell	GajB_2		1602015	1603796	+	False
Acinetobacter_baumannii	20	Gabija	GCF_002210065.1_ASM221006v1	ABUW_RS12255	shell	GajB_3		1602015	1603796	+	False
Acinetobacter_baumannii	20	Gabija	GCF_002741415.1_ASM274141v1	ABUW_RS12255	shell	GajB_1		2491201	2492982	-	False
Acinetobacter_baumannii	20	Gabija	GCF_002741415.1_ASM274141v1	ABUW_RS12255	shell	GajB_2		2491201	2492982	-	False
Acinetobacter_baumannii	20	Gabija	GCF_002741415.1_ASM274141v1	ABUW_RS12255	shell	GajB_3		2491201	2492982	-	False
Acinetobacter_baumannii	20	Gabija	GCF_002741415.1_ASM274141v1	ABUW_RS12260	shell	GajA		2492975	2494768	-	False
Acinetobacter_baumannii	20	Gabija	GCF_002996805.1_ASM299680v1	ABUW_RS12255	shell	GajB_1		1432855	1434636	-	False
Acinetobacter_baumannii	20	Gabija	GCF_002996805.1_ASM299680v1	ABUW_RS12255	shell	GajB_2		1432855	1434636	-	False
Acinetobacter_baumannii	20	Gabija	GCF_002996805.1_ASM299680v1	ABUW_RS12255	shell	GajB_3		1432855	1434636	-	False
Acinetobacter_baumannii	20	Gabija	GCF_002996805.1_ASM299680v1	ABUW_RS12260	shell	GajA		1434629	1436422	-	False
Acinetobacter_baumannii	20	Gabija	GCF_002999195.2_ASM299919v2	ABUW_RS12260	shell	GajA		1418651	1420444	+	False
Acinetobacter_baumannii	20	Gabija	GCF_002999195.2_ASM299919v2	ABUW_RS12255	shell	GajB_1		1420437	1422218	+	False
Acinetobacter_baumannii	20	Gabija	GCF_002999195.2_ASM299919v2	ABUW_RS12255	shell	GajB_2		1420437	1422218	+	False
Acinetobacter_baumannii	20	Gabija	GCF_002999195.2_ASM299919v2	ABUW_RS12255	shell	GajB_3		1420437	1422218	+	False
Acinetobacter_baumannii	20	Gabija	GCF_003296225.1_ASM329622v1	ABUW_RS12260	shell	GajA		411237	413030	+	False
Acinetobacter_baumannii	20	Gabija	GCF_003296225.1_ASM329622v1	ABUW_RS12255	shell	GajB_1		413023	414804	+	False
Acinetobacter_baumannii	20	Gabija	GCF_003296225.1_ASM329622v1	ABUW_RS12255	shell	GajB_2		413023	414804	+	False
Acinetobacter_baumannii	20	Gabija	GCF_003296225.1_ASM329622v1	ABUW_RS12255	shell	GajB_3		413023	414804	+	False
Acinetobacter_baumannii	20	Gabija	GCF_003522845.1_ASM352284v1	ABUW_RS12255	shell	GajB_1		579684	581465	-	False
Acinetobacter_baumannii	20	Gabija	GCF_003522845.1_ASM352284v1	ABUW_RS12255	shell	GajB_2		579684	581465	-	False
Acinetobacter_baumannii	20	Gabija	GCF_003522845.1_ASM352284v1	ABUW_RS12255	shell	GajB_3		579684	581465	-	False
Acinetobacter_baumannii	20	Gabija	GCF_003522845.1_ASM352284v1	ABUW_RS12260	shell	GajA		581458	583251	-	False
Acinetobacter_baumannii	20	Gabija	GCF_006385075.1_ASM638507v1	ABUW_RS12255	shell	GajB_1		2563265	2565046	-	False
Acinetobacter_baumannii	20	Gabija	GCF_006385075.1_ASM638507v1	ABUW_RS12255	shell	GajB_2		2563265	2565046	-	False
Acinetobacter_baumannii	20	Gabija	GCF_006385075.1_ASM638507v1	ABUW_RS12255	shell	GajB_3		2563265	2565046	-	False
Acinetobacter_baumannii	20	Gabija	GCF_006385075.1_ASM638507v1	ABUW_RS12260	shell	GajA		2565039	2566832	-	False
Acinetobacter_baumannii	20	Gabija	GCF_012935005.1_ASM1293500v1	ABUW_RS12255	shell	GajB_1		2551539	2553320	-	False
Acinetobacter_baumannii	20	Gabija	GCF_012935005.1_ASM1293500v1	ABUW_RS12255	shell	GajB_2		2551539	2553320	-	False
Acinetobacter_baumannii	20	Gabija	GCF_012935005.1_ASM1293500v1	ABUW_RS12255	shell	GajB_3		2551539	2553320	-	False
Acinetobacter_baumannii	20	Gabija	GCF_012935005.1_ASM1293500v1	ABUW_RS12260	shell	GajA		2553313	2555106	-	False
Acinetobacter_baumannii	20	Gabija	GCF_016127515.1_ASM1612751v1	ABUW_RS12255	shell	GajB_1		1400702	1402483	-	False
Acinetobacter_baumannii	20	Gabija	GCF_016127515.1_ASM1612751v1	ABUW_RS12255	shell	GajB_2		1400702	1402483	-	False
Acinetobacter_baumannii	20	Gabija	GCF_016127515.1_ASM1612751v1	ABUW_RS12255	shell	GajB_3		1400702	1402483	-	False
Acinetobacter_baumannii	20	Gabija	GCF_016127515.1_ASM1612751v1	ABUW_RS12260	shell	GajA		1402476	1404269	-	False
Acinetobacter_baumannii	20	Gabija	GCF_018831465.1_ASM1883146v1	ABUW_RS12255	shell	GajB_1		2328214	2329995	-	False
Acinetobacter_baumannii	20	Gabija	GCF_018831465.1_ASM1883146v1	ABUW_RS12255	shell	GajB_2		2328214	2329995	-	False
Acinetobacter_baumannii	20	Gabija	GCF_018831465.1_ASM1883146v1	ABUW_RS12255	shell	GajB_3		2328214	2329995	-	False
Acinetobacter_baumannii	20	Gabija	GCF_018831465.1_ASM1883146v1	ABUW_RS12260	shell	GajA		2329988	2331781	-	False
Acinetobacter_baumannii	20	Gabija	GCF_900478145.1_34555_D01	ABUW_RS12255	shell	GajB_1		2440965	2442746	-	False
Acinetobacter_baumannii	20	Gabija	GCF_900478145.1_34555_D01	ABUW_RS12255	shell	GajB_2		2440965	2442746	-	False
Acinetobacter_baumannii	20	Gabija	GCF_900478145.1_34555_D01	ABUW_RS12255	shell	GajB_3		2440965	2442746	-	False
Acinetobacter_baumannii	20	Gabija	GCF_900478145.1_34555_D01	ABUW_RS12260	shell	GajA		2442739	2444532	-	False
Acinetobacter_baumannii	200	RM_Type_II	GCF_012935005.1_ASM1293500v1	B5474_RS11700	cloud	Type_II_MTases_FAM_15		1657489	1658781	+	False
Acinetobacter_baumannii	200	RM_Type_II	GCF_012935005.1_ASM1293500v1	B5474_RS11700	cloud	Type_II_MTases_FAM_21		1657489	1658781	+	False
Acinetobacter_baumannii	200	RM_Type_II	GCF_012935005.1_ASM1293500v1	B5474_RS11700	cloud	Type_II_MTases_FAM_2		1657489	1658781	+	False
Acinetobacter_baumannii	200	RM_Type_II	GCF_012935005.1_ASM1293500v1	HBN34_RS07775	cloud	Type_II_REase06		1658755	1660890	-	False
Acinetobacter_baumannii	200	RM_Type_II	GCF_013394265.1_ASM1339426v1	B5474_RS11700	cloud	Type_II_MTases_FAM_15		1116391	1117683	+	False
Acinetobacter_baumannii	200	RM_Type_II	GCF_013394265.1_ASM1339426v1	B5474_RS11700	cloud	Type_II_MTases_FAM_21		1116391	1117683	+	False
Acinetobacter_baumannii	200	RM_Type_II	GCF_013394265.1_ASM1339426v1	B5474_RS11700	cloud	Type_II_MTases_FAM_2		1116391	1117683	+	False
Acinetobacter_baumannii	200	RM_Type_II	GCF_013394265.1_ASM1339426v1	HBN34_RS07775	cloud	Type_II_REase06		1117657	1119792	-	False
Acinetobacter_baumannii	200	RM_Type_II	GCF_900093475.1_36734_D01_2	HBN34_RS07775	cloud	Type_II_REase06		2416057	2418192	+	False
Acinetobacter_baumannii	200	RM_Type_II	GCF_900093475.1_36734_D01_2	B5474_RS11700	cloud	Type_II_MTases_FAM_15		2418166	2419458	-	False
Acinetobacter_baumannii	200	RM_Type_II	GCF_900093475.1_36734_D01_2	B5474_RS11700	cloud	Type_II_MTases_FAM_21		2418166	2419458	-	False
Acinetobacter_baumannii	200	RM_Type_II	GCF_900093475.1_36734_D01_2	B5474_RS11700	cloud	Type_II_MTases_FAM_2		2418166	2419458	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_003948085.2_ASM394808v2	H4B47_RS15220	shell	Type_II_REase25		2212471	2213637	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_003948085.2_ASM394808v2	H4B47_RS15205	shell	Type_II_MTases_FAM_15		2218497	2219672	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_003948085.2_ASM394808v2	H4B47_RS15205	shell	Type_II_MTases_FAM_21		2218497	2219672	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_003948085.2_ASM394808v2	H4B47_RS15205	shell	Type_II_MTases_FAM_2		2218497	2219672	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_003949115.2_ASM394911v2	H4B47_RS15220	shell	Type_II_REase25		2209419	2210585	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_003949115.2_ASM394911v2	H4B47_RS15205	shell	Type_II_MTases_FAM_15		2215445	2216620	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_003949115.2_ASM394911v2	H4B47_RS15205	shell	Type_II_MTases_FAM_21		2215445	2216620	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_003949115.2_ASM394911v2	H4B47_RS15205	shell	Type_II_MTases_FAM_2		2215445	2216620	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_003949725.2_ASM394972v2	H4B47_RS15205	shell	Type_II_MTases_FAM_15		1934762	1935937	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_003949725.2_ASM394972v2	H4B47_RS15205	shell	Type_II_MTases_FAM_21		1934762	1935937	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_003949725.2_ASM394972v2	H4B47_RS15205	shell	Type_II_MTases_FAM_2		1934762	1935937	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_003949725.2_ASM394972v2	H4B47_RS15220	shell	Type_II_REase25		1940797	1941963	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_013394285.1_ASM1339428v1	H4B47_RS15220	shell	Type_II_REase25		2153143	2154309	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_013394285.1_ASM1339428v1	H4B47_RS15205	shell	Type_II_MTases_FAM_15		2159164	2160339	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_013394285.1_ASM1339428v1	H4B47_RS15205	shell	Type_II_MTases_FAM_21		2159164	2160339	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_013394285.1_ASM1339428v1	H4B47_RS15205	shell	Type_II_MTases_FAM_2		2159164	2160339	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864295.1_ASM1686429v1	H4B47_RS15205	shell	Type_II_MTases_FAM_15		3121245	3122420	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864295.1_ASM1686429v1	H4B47_RS15205	shell	Type_II_MTases_FAM_21		3121245	3122420	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864295.1_ASM1686429v1	H4B47_RS15205	shell	Type_II_MTases_FAM_2		3121245	3122420	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864295.1_ASM1686429v1	H4B47_RS15220	shell	Type_II_REase25		3127280	3128446	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864315.1_ASM1686431v1	H4B47_RS15220	shell	Type_II_REase25		3276958	3278124	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864315.1_ASM1686431v1	H4B47_RS15205	shell	Type_II_MTases_FAM_15		3282984	3284159	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864315.1_ASM1686431v1	H4B47_RS15205	shell	Type_II_MTases_FAM_21		3282984	3284159	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864315.1_ASM1686431v1	H4B47_RS15205	shell	Type_II_MTases_FAM_2		3282984	3284159	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864335.1_ASM1686433v1	H4B47_RS15220	shell	Type_II_REase25		3796701	3797867	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864335.1_ASM1686433v1	H4B47_RS15205	shell	Type_II_MTases_FAM_15		3802727	3803902	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864335.1_ASM1686433v1	H4B47_RS15205	shell	Type_II_MTases_FAM_21		3802727	3803902	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864335.1_ASM1686433v1	H4B47_RS15205	shell	Type_II_MTases_FAM_2		3802727	3803902	-	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864915.1_ASM1686491v1	H4B47_RS15205	shell	Type_II_MTases_FAM_15		633731	634906	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864915.1_ASM1686491v1	H4B47_RS15205	shell	Type_II_MTases_FAM_21		633731	634906	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864915.1_ASM1686491v1	H4B47_RS15205	shell	Type_II_MTases_FAM_2		633731	634906	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_016864915.1_ASM1686491v1	H4B47_RS15220	shell	Type_II_REase25		639766	640932	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_018135585.1_ASM1813558v1	H4B47_RS15205	shell	Type_II_MTases_FAM_15		1774771	1775946	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_018135585.1_ASM1813558v1	H4B47_RS15205	shell	Type_II_MTases_FAM_21		1774771	1775946	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_018135585.1_ASM1813558v1	H4B47_RS15205	shell	Type_II_MTases_FAM_2		1774771	1775946	+	False
Acinetobacter_baumannii	201	RM_Type_II	GCF_018135585.1_ASM1813558v1	H4B47_RS15220	shell	Type_II_REase25		1780801	1781967	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCA_005280415.1_ASM528041v1	B7L41_RS01500	shell	Type_II_REase38		1186752	1189745	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCA_005280415.1_ASM528041v1	B7L41_RS01500	shell	Type_II_REase06		1186752	1189745	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCA_005280415.1_ASM528041v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_15		1189732	1190799	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCA_005280415.1_ASM528041v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_21		1189732	1190799	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCA_005280415.1_ASM528041v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_2		1189732	1190799	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000021245.2_ASM2124v2	B7L41_RS01500	shell	Type_II_REase38		3974411	3977404	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000021245.2_ASM2124v2	B7L41_RS01500	shell	Type_II_REase06		3974411	3977404	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000021245.2_ASM2124v2	ABBFA_RS00440	shell	Type_II_MTases_FAM_15		3977391	3978458	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000021245.2_ASM2124v2	ABBFA_RS00440	shell	Type_II_MTases_FAM_21		3977391	3978458	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000021245.2_ASM2124v2	ABBFA_RS00440	shell	Type_II_MTases_FAM_2		3977391	3978458	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000069245.1_ASM6924v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_15		94321	95388	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000069245.1_ASM6924v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_21		94321	95388	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000069245.1_ASM6924v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_2		94321	95388	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000069245.1_ASM6924v1	B7L41_RS01500	shell	Type_II_REase38		95375	98368	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000069245.1_ASM6924v1	B7L41_RS01500	shell	Type_II_REase06		95375	98368	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000830055.1_ASM83005v1	B7L41_RS01500	shell	Type_II_REase38		3828373	3831366	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000830055.1_ASM83005v1	B7L41_RS01500	shell	Type_II_REase06		3828373	3831366	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000830055.1_ASM83005v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_15		3831353	3832420	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000830055.1_ASM83005v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_21		3831353	3832420	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000830055.1_ASM83005v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_2		3831353	3832420	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000963815.1_ASM96381v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_15		94238	95305	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000963815.1_ASM96381v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_21		94238	95305	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000963815.1_ASM96381v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_2		94238	95305	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000963815.1_ASM96381v1	B7L41_RS01500	shell	Type_II_REase38		95292	98285	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_000963815.1_ASM96381v1	B7L41_RS01500	shell	Type_II_REase06		95292	98285	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_001399655.1_ASM139965v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_15		127426	128493	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_001399655.1_ASM139965v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_21		127426	128493	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_001399655.1_ASM139965v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_2		127426	128493	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_001399655.1_ASM139965v1	B7L41_RS01500	shell	Type_II_REase38		128480	131473	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_001399655.1_ASM139965v1	B7L41_RS01500	shell	Type_II_REase06		128480	131473	+	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_002082825.1_ASM208282v1	B7L41_RS01500	shell	Type_II_REase38		178836	181829	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_002082825.1_ASM208282v1	B7L41_RS01500	shell	Type_II_REase06		178836	181829	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_002082825.1_ASM208282v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_15		181816	182883	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_002082825.1_ASM208282v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_21		181816	182883	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_002082825.1_ASM208282v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_2		181816	182883	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_002210065.1_ASM221006v1	B7L41_RS01500	shell	Type_II_REase38		3959241	3962234	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_002210065.1_ASM221006v1	B7L41_RS01500	shell	Type_II_REase06		3959241	3962234	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_002210065.1_ASM221006v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_15		3962221	3963288	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_002210065.1_ASM221006v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_21		3962221	3963288	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_002210065.1_ASM221006v1	ABBFA_RS00440	shell	Type_II_MTases_FAM_2		3962221	3963288	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_002741415.1_ASM274141v1	B7L41_RS01500	shell	Type_II_REase38		3918378	3921371	-	False
Acinetobacter_baumannii	202	RM_Type_II	GCF_002741415.1_ASM274141v1	B7L41_RS01500	shell	Type_II_REase06		3918378	3921371	-	False
