CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC67	CAZyme	NC_004663.1	WP_011108625.1	3913435	3915939	-	CAZyme|GH31_e40
CGC67	CAZyme	NC_004663.1	WP_011108626.1	3915974	3917752	-	CAZyme|GH66_e1
CGC67	null	NC_004663.1	WP_011108627.1	3917766	3919280	-	null
CGC67	TC	NC_004663.1	WP_011108628.1	3919317	3920807	-	TC|1.B.38.1.10
CGC67	TC	NC_004663.1	WP_011108629.1	3920823	3923822	-	TC|1.B.14.6.17
CGC67	null	NC_004663.1	WP_008761694.1	3924010	3925662	-	null
CGC67	CAZyme	NC_004663.1	WP_008767356.1	3925763	3927967	-	CAZyme|GH2_e14+SULFATLAS|S1_22
CGC67	SULFATLAS	NC_004663.1	WP_062694127.1	3928001	3929668	-	SULFATLAS|S1_4
CGC67	CAZyme	NC_004663.1	WP_008767358.1	3929665	3930795	-	CAZyme|GH43_e30+SULFATLAS|S1_7
CGC67	CAZyme	NC_004663.1	WP_306465282.1	3932466	3934463	-	CAZyme|GH51_2
CGC67	TC	NC_004663.1	WP_011108633.1	3934719	3938750	+	TC|9.B.238.3.3+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC68	TC	NC_004663.1	WP_011108639.1	3961873	3963015	+	TC|2.A.1.2.14
CGC68	CAZyme	NC_004663.1	WP_011108640.1	3963269	3966670	+	CAZyme|GH2_e42
CGC69	TC	NC_004663.1	WP_011108644.1	3973267	3974112	+	TC|9.B.330.4.1
CGC69	null	NC_004663.1	WP_008767382.1	3974109	3974753	+	null
CGC69	TC	NC_004663.1	WP_011108645.1	3974821	3976233	+	TC|1.C.39.13.1
CGC69	null	NC_004663.1	WP_011108646.1	3976416	3979004	-	null
CGC69	TF	NC_004663.1	WP_008767385.1	3979378	3980247	-	TF|0036286+TF|HTH_AraC+STP|AraC_binding+STP|HTH_18
CGC69	TC	NC_004663.1	WP_008767386.1	3980272	3981147	-	TC|2.A.7.3.47
CGC69	CAZyme	NC_004663.1	WP_011108647.1	3981331	3982770	-	CAZyme|CE20_e34+SULFATLAS|S1_7
CGC69	null	NC_004663.1	WP_011108648.1	3983916	3986750	+	null
CGC69	TC	NC_004663.1	WP_011108649.1	3986902	3987819	+	TC|2.A.115.1.1
CGC69	SULFATLAS	NC_004663.1	WP_011108650.1	3987868	3988449	+	SULFATLAS|S1_7
CGC69	TC	NC_004663.1	WP_008767392.1	3988611	3989453	+	TC|1.A.30.1.3
CGC69	CAZyme	NC_004663.1	WP_011108651.1	3989587	3991794	-	CAZyme|GH92_e0
CGC69	CAZyme	NC_004663.1	WP_011108652.1	3991841	3993997	-	CAZyme|GH36_e24
CGC69	CAZyme	NC_004663.1	WP_011108653.1	3994022	3995968	-	CAZyme|CE20_e20+SULFATLAS|S1_7
CGC69	CAZyme	NC_004663.1	WP_048698132.1	3995977	3997998	-	CAZyme|GH36_e23
CGC70	CAZyme	NC_004663.1	WP_011108674.1	4018183	4020609	+	CAZyme|GH95_e15+SULFATLAS|S1_7
CGC70	TC	NC_004663.1	WP_162303094.1	4020827	4023988	+	TC|1.B.14.6.17
CGC71	CAZyme	NC_004663.1	WP_011108684.1	4040676	4044560	+	CAZyme|GH31_18|CBM32_e89
CGC71	null	NC_004663.1	WP_011108685.1	4044771	4045532	+	null
CGC71	CAZyme	NC_004663.1	WP_011108686.1	4045654	4047087	-	CAZyme|CE20_e10+SULFATLAS|S1_7
CGC71	TF	NC_004663.1	WP_011108687.1	4047270	4051202	-	TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC71	CAZyme	NC_004663.1	WP_011108688.1	4051327	4053774	-	CAZyme|GH95_e0+SULFATLAS|S1_11
CGC71	TC	NC_004663.1	WP_162303095.1	4054449	4057769	+	TC|1.B.14.6.17
CGC71	TC	NC_004663.1	WP_011108690.1	4057786	4059651	+	TC|8.A.46.3.4
CGC71	SULFATLAS	NC_004663.1	WP_011108691.1	4059679	4061550	+	SULFATLAS|S1_16
CGC71	SULFATLAS	NC_004663.1	WP_011108692.1	4061633	4063201	+	SULFATLAS|S1_11
CGC71	CAZyme	NC_004663.1	WP_011108693.1	4063219	4065543	+	CAZyme|GH20_e135+SULFATLAS|S1_16
CGC71	CAZyme	NC_004663.1	WP_048694946.1	4065549	4068614	+	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC71	TC	NC_004663.1	WP_011108695.1	4068649	4069779	+	TC|9.B.169.4.6
CGC71	TC	NC_004663.1	WP_011108696.1	4069875	4071554	-	TC|2.A.53.3.9
CGC71	null	NC_004663.1	WP_008762794.1	4071799	4072377	+	null
CGC71	null	NC_004663.1	WP_008767421.1	4072459	4072731	-	null
CGC71	TC	NC_004663.1	WP_011108697.1	4072734	4074305	-	TC|3.D.10.1.4
CGC72	CAZyme	NC_004663.1	WP_008767469.1	4143633	4144247	-	CAZyme|CE4_e140
CGC72	TC	NC_004663.1	WP_011108712.1	4144350	4147724	-	TC|9.B.142.9.16
CGC72	TC	NC_004663.1	WP_062696006.1	4148143	4148934	-	TC|3.A.1.15.15
CGC73	CAZyme	NC_004663.1	WP_011108746.1	4212870	4214645	-	CAZyme|GH2_e112+SULFATLAS|S1_22
CGC73	CAZyme	NC_004663.1	WP_011108747.1	4214913	4219178	+	CAZyme|GH2_e1|CBM32_e55|CBM32_e55+SULFATLAS|S1_19
CGC73	CAZyme	NC_004663.1	WP_011108748.1	4219281	4221233	-	CAZyme|GH97_e5
CGC73	null	NC_004663.1	WP_008762898.1	4221509	4222513	-	null
CGC73	null	NC_004663.1	WP_008767513.1	4222532	4224556	-	null
CGC73	TC	NC_004663.1	WP_008767514.1	4224567	4227647	-	TC|1.B.14.6.17
CGC73	null	NC_004663.1	WP_008762901.1	4227668	4229080	-	null
CGC73	CAZyme	NC_004663.1	WP_016269243.1	4229123	4231276	-	CAZyme|GH31_1
CGC73	CAZyme	NC_004663.1	WP_011108750.1	4231298	4233775	-	CAZyme|GH3_e137+SULFATLAS|S1_15
CGC73	CAZyme	NC_004663.1	WP_011108751.1	4233887	4235074	-	CAZyme|GH76_e42
CGC73	TC	NC_004663.1	WP_011108752.1	4235444	4239544	+	TC|2.A.21.9.2+TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC73	TC	NC_004663.1	WP_011108753.1	4240031	4241974	-	TC|1.I.1.1.3
CGC74	TC	NC_004663.1	WP_011108758.1	4248560	4251565	+	TC|1.B.14.6.17
CGC74	TC	NC_004663.1	WP_008767524.1	4251565	4253100	+	TC|1.B.38.1.10
CGC74	CAZyme	NC_004663.1	WP_011108760.1	4253159	4254649	+	CAZyme|GH30_3
CGC74	null	NC_004663.1	WP_011108761.1	4254672	4256675	+	null
CGC74	CAZyme	NC_004663.1	WP_011108762.1	4256693	4258987	+	CAZyme|GH3_e10+SULFATLAS|S1_15
CGC75	CAZyme	NC_004663.1	WP_008767539.1	4277069	4279675	-	CAZyme|PL29_e9
CGC75	null	NC_004663.1	WP_011108771.1	4279689	4281626	-	null
CGC75	null	NC_004663.1	WP_011108772.1	4281665	4282708	-	null
CGC75	TC	NC_004663.1	WP_011108773.1	4282742	4284460	-	TC|8.A.46.1.3
CGC75	TC	NC_004663.1	WP_011108774.1	4284501	4287662	-	TC|1.B.14.6.17
CGC75	SULFATLAS	NC_004663.1	WP_011108775.1	4287822	4289357	-	SULFATLAS|S1_15
CGC75	TC	NC_004663.1	WP_011108776.1	4289657	4293721	-	TC|9.B.238.3.7+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC75	null	NC_004663.1	WP_008762936.1	4293833	4294474	+	null
CGC75	null	NC_004663.1	WP_008762937.1	4294535	4295305	-	null
CGC75	TC	NC_004663.1	WP_008767546.1	4295324	4296709	-	TC|2.A.6.2.25
CGC75	TC	NC_004663.1	WP_008767547.1	4296721	4299936	-	TC|2.A.6.2.22
CGC75	TC	NC_004663.1	WP_011108777.1	4299953	4301128	-	TC|8.A.1.6.3
CGC75	CAZyme	NC_004663.1	WP_011108778.1	4301308	4304418	-	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC75	TC	NC_004663.1	WP_011108779.1	4304569	4306497	+	TC|1.B.93.3.1
CGC76	TC	NC_004663.1	WP_008767552.1	4309072	4311111	-	TC|1.B.38.1.10
CGC76	TC	NC_004663.1	WP_008767553.1	4311134	4314217	-	TC|1.B.14.6.17
CGC76	null	NC_004663.1	WP_011108781.1	4314241	4315650	-	null
CGC76	CAZyme	NC_004663.1	WP_011108782.1	4316255	4317457	+	CAZyme|GH88_e11+SULFATLAS|S1_27
CGC76	SULFATLAS	NC_004663.1	WP_032841405.1	4317540	4319090	+	SULFATLAS|S1_27
CGC76	CAZyme	NC_004663.1	WP_011108783.1	4319229	4322090	+	CAZyme|PL8_2
CGC76	null	NC_004663.1	WP_008762954.1	4322214	4323695	-	null
CGC76	null	NC_004663.1	WP_011108784.1	4323799	4324611	-	null
CGC76	TC	NC_004663.1	WP_011108785.1	4324727	4327810	-	TC|9.A.34.1.10
CGC77	CAZyme	NC_004663.1	WP_011108790.1	4336913	4337944	+	CAZyme|GT9_e65
CGC77	null	NC_004663.1	WP_011108791.1	4337976	4338950	+	null
CGC77	null	NC_004663.1	WP_011108792.1	4338991	4339734	+	null
CGC77	CAZyme	NC_004663.1	WP_011108793.1	4339755	4341794	+	CAZyme|GT2
CGC77	CAZyme	NC_004663.1	WP_008767570.1	4341957	4342967	+	CAZyme|GT2+TC|4.D.1.1.15
CGC77	CAZyme	NC_004663.1	WP_062695838.1	4342969	4344210	+	CAZyme|GT4_e3844
CGC77	CAZyme	NC_004663.1	WP_062695837.1	4344236	4345477	+	CAZyme|GT4_e3844
CGC77	CAZyme	NC_004663.1	WP_011108796.1	4345482	4346723	-	CAZyme|GT4_e3844
CGC77	CAZyme	NC_004663.1	WP_011108797.1	4346856	4347845	+	CAZyme|GT2+TC|4.D.1.1.3
CGC77	CAZyme	NC_004663.1	WP_011108798.1	4347835	4348824	+	CAZyme|GT2
CGC77	CAZyme	NC_004663.1	WP_011108799.1	4348877	4349857	-	CAZyme|GT2
CGC78	CAZyme	NC_004663.1	WP_170848638.1	4354001	4354906	+	CAZyme|GT14_e14
CGC78	null	NC_004663.1	WP_011108802.1	4355126	4355506	+	null
CGC78	CAZyme	NC_004663.1	WP_011108803.1	4355503	4356438	+	CAZyme|GT2+TC|4.D.1.1.14
CGC79	TC	NC_004663.1	WP_011108810.1	4365599	4367434	+	TC|3.A.1.106.1
CGC79	CAZyme	NC_004663.1	WP_008767591.1	4367495	4368283	+	CAZyme|CE4_e54
CGC79	CAZyme	NC_004663.1	WP_008767592.1	4368280	4370181	+	CAZyme|GT2
CGC80	CAZyme	NC_004663.1	WP_011108837.1	4441797	4442915	-	CAZyme|GT28_e43
CGC80	CAZyme	NC_004663.1	WP_008763712.1	4442944	4444260	-	CAZyme|GT119+TC|2.A.103.1.3
CGC80	null	NC_004663.1	WP_008763714.1	4444262	4445596	-	null
CGC80	TC	NC_004663.1	WP_008763716.1	4445765	4447033	-	TC|9.B.146.1.3
CGC80	TC	NC_004663.1	WP_011108839.1	4447131	4448579	-	TC|2.A.128.2.3
CGC81	CAZyme	NC_004663.1	WP_008767655.1	4465787	4466884	+	CAZyme|GH43_26+SULFATLAS|S1_22
CGC81	null	NC_004663.1	WP_008767656.1	4466853	4467716	-	null
CGC81	SULFATLAS	NC_004663.1	WP_008767657.1	4467808	4469157	-	SULFATLAS|S1_14
CGC81	CAZyme	NC_004663.1	WP_016269382.1	4469216	4470634	-	CAZyme|GH109
CGC81	null	NC_004663.1	WP_008767659.1	4470692	4470934	-	null
CGC81	CAZyme	NC_004663.1	WP_008767660.1	4470931	4472223	-	CAZyme|GH109_e7
CGC81	null	NC_004663.1	WP_008767661.1	4472325	4473326	-	null
CGC81	null	NC_004663.1	WP_008767662.1	4473346	4475391	-	null
CGC81	TC	NC_004663.1	WP_008767663.1	4475408	4478527	-	TC|1.B.14.6.17
CGC82	TC	NC_004663.1	WP_008767681.1	4508275	4510341	+	TC|1.B.38.1.10
CGC82	null	NC_004663.1	WP_008767682.1	4510362	4511360	+	null
CGC82	null	NC_004663.1	WP_008767683.1	4511444	4512199	+	null
CGC82	TC	NC_004663.1	WP_008767684.1	4512226	4512897	+	TC|9.B.20.4.1
CGC82	null	NC_004663.1	WP_008767685.1	4512890	4513624	+	null
CGC82	null	NC_004663.1	WP_008767686.1	4513634	4515505	+	null
CGC82	CAZyme	NC_004663.1	WP_008767687.1	4515517	4516995	+	CAZyme|GH76_e20
CGC82	null	NC_004663.1	WP_170848647.1	4518160	4519728	+	null
CGC82	TC	NC_004663.1	WP_008767691.1	4519745	4522867	+	TC|1.B.14.6.17
CGC82	TC	NC_004663.1	WP_008762470.1	4522883	4525000	+	TC|1.B.38.1.10
CGC83	CAZyme	NC_004663.1	WP_008762477.1	4533444	4535258	-	CAZyme|GH2_e14+SULFATLAS|S1_22
CGC83	CAZyme	NC_004663.1	WP_011108855.1	4535553	4538501	+	CAZyme|GH115_e6
CGC83	CAZyme	NC_004663.1	WP_008767698.1	4538498	4539610	-	CAZyme|GH43_26+SULFATLAS|S1_22
CGC83	CAZyme	NC_004663.1	WP_224200667.1	4540758	4541690	+	CAZyme|GH43_3
CGC83	STP	NC_004663.1	WP_008762480.1	4541946	4542518	+	STP|Sigma70_r2+STP|Sigma70_r4_2
CGC83	STP	NC_004663.1	WP_008767176.1	4542632	4543834	+	STP|FecR
CGC83	TC	NC_004663.1	WP_048699137.1	4543995	4547426	+	TC|1.B.14.6.1
CGC83	null	NC_004663.1	WP_008767174.1	4547439	4549367	+	null
CGC83	CAZyme	NC_004663.1	WP_008767173.1	4549396	4550682	+	CAZyme|GH76_e13
CGC83	null	NC_004663.1	WP_008767172.1	4550708	4551868	+	null
CGC83	null	NC_004663.1	WP_011108860.1	4551883	4553358	+	null
CGC83	CAZyme	NC_004663.1	WP_008767170.1	4553580	4554842	+	CAZyme|GH76_e13
CGC83	null	NC_004663.1	WP_011108861.1	4554899	4557064	+	null
CGC83	SULFATLAS	NC_004663.1	WP_011108862.1	4557094	4559571	+	SULFATLAS|S1_4
CGC83	CAZyme	NC_004663.1	WP_008762490.1	4559584	4561875	+	CAZyme|GH92_e18
CGC83	CAZyme	NC_004663.1	WP_224200668.1	4561924	4563342	+	CAZyme|GH125_e1
CGC83	SULFATLAS	NC_004663.1	WP_011108863.1	4563352	4564485	+	SULFATLAS|S1_22
CGC83	CAZyme	NC_004663.1	WP_048697949.1	4564571	4566586	+	CAZyme|GH92_e11
CGC83	CAZyme	NC_004663.1	WP_011108865.1	4566645	4568708	+	CAZyme|GH127_e5+SULFATLAS|S1_7
CGC84	CAZyme	NC_004663.1	WP_011108887.1	4615173	4616537	-	CAZyme|GH144_e1
CGC84	CAZyme	NC_004663.1	WP_011108888.1	4616660	4618975	-	CAZyme|GH3_e1+SULFATLAS|S1_7
CGC84	TC	NC_004663.1	WP_011108889.1	4619006	4620535	-	TC|1.B.38.1.10
CGC84	TC	NC_004663.1	WP_011108890.1	4620639	4623704	-	TC|1.B.14.6.17
CGC85	CAZyme	NC_004663.1	WP_011108898.1	4642439	4643626	-	CAZyme|CE9_e78+PEPTIDASE|M38.UNW
CGC85	TC	NC_004663.1	WP_008762539.1	4643658	4644974	-	TC|2.A.1.7.9
CGC85	CAZyme	NC_004663.1	WP_011108899.1	4645118	4647316	-	CAZyme|GH89_e5+TC|2.A.29.14.11
CGC85	null	NC_004663.1	WP_008767106.1	4647344	4648525	-	null
CGC85	CAZyme	NC_004663.1	WP_370448180.1	4648534	4650495	-	CAZyme|CBM51_e35|GH27_e45+SULFATLAS|S1_20
CGC86	TC	NC_004663.1	WP_008767096.1	4669160	4672312	-	TC|1.B.14.6.17
CGC86	null	NC_004663.1	WP_011108906.1	4672362	4673528	-	null
CGC86	TC	NC_004663.1	WP_008767094.1	4673561	4674967	-	TC|2.A.1.1.55
CGC86	null	NC_004663.1	WP_008762555.1	4674973	4676070	-	null
CGC86	CAZyme	NC_004663.1	WP_011108907.1	4676457	4677635	-	CAZyme|CE15_e7+PEPTIDASE|S09.UPW
CGC87	TC	NC_004663.1	WP_008767090.1	4685018	4686274	+	TC|2.A.1.7.1
CGC87	SULFATLAS	NC_004663.1	WP_011108909.1	4686298	4687314	+	SULFATLAS|S1_16
CGC87	null	NC_004663.1	WP_008767088.1	4687615	4688466	-	null
CGC87	TC	NC_004663.1	WP_008762566.1	4688463	4689581	-	TC|9.B.169.4.2
CGC87	TC	NC_004663.1	WP_008762567.1	4689624	4690931	-	TC|2.A.1.25.6
CGC87	null	NC_004663.1	WP_008767086.1	4690949	4692328	-	null
CGC87	CAZyme	NC_004663.1	WP_008762569.1	4692339	4694783	-	CAZyme|GT2
CGC87	TC	NC_004663.1	WP_008767085.1	4694785	4696272	-	TC|2.A.21.3.7
CGC88	TC	NC_004663.1	WP_008767031.1	4759381	4762488	+	TC|1.B.14.6.17
CGC88	null	NC_004663.1	WP_011108928.1	4762513	4764588	+	null
CGC88	null	NC_004663.1	WP_008767029.1	4764620	4765579	+	null
CGC88	TC	NC_004663.1	WP_008767028.1	4765695	4766546	+	TC|2.C.1.4.1
CGC88	CAZyme	NC_004663.1	WP_008767027.1	4766676	4768682	-	CAZyme|GH127_e4+SULFATLAS|S1_7
CGC88	CAZyme	NC_004663.1	WP_008767026.1	4768720	4769721	-	CAZyme|GH43_34
CGC88	null	NC_004663.1	WP_008767025.1	4769933	4771693	+	null
CGC88	CAZyme	NC_004663.1	WP_008767024.1	4771690	4773711	+	CAZyme|GH154_e20
CGC88	TC	NC_004663.1	WP_008767023.1	4773945	4778090	+	TC|9.B.34.1.7+TF|0035607+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC88	null	NC_004663.1	WP_008767022.1	4778729	4780021	+	null
CGC88	TC	NC_004663.1	WP_011108929.1	4780042	4783143	+	TC|1.B.14.6.17
CGC88	TC	NC_004663.1	WP_008767020.1	4783156	4785171	+	TC|8.A.46.1.3
CGC88	null	NC_004663.1	WP_008767019.1	4785193	4786080	+	null
CGC88	CAZyme	NC_004663.1	WP_008767018.1	4786373	4788268	+	CAZyme|GH16_3|GH43_24+SULFATLAS|S1_19
CGC88	CAZyme	NC_004663.1	WP_008767017.1	4788522	4789589	+	CAZyme|GH43_24+SULFATLAS|S1_6
CGC88	CAZyme	NC_004663.1	WP_008767016.1	4789593	4790888	+	CAZyme|PL42_e0
CGC88	CAZyme	NC_004663.1	WP_008767015.1	4790893	4792038	+	CAZyme|GH105_e39
CGC88	null	NC_004663.1	WP_011108932.1	4792021	4793040	-	null
CGC88	null	NC_004663.1	WP_011108933.1	4793054	4793971	-	null
CGC88	TC	NC_004663.1	WP_008762629.1	4794027	4794722	-	TC|2.A.122.1.1
CGC88	TC	NC_004663.1	WP_011108934.1	4794719	4795162	-	TC|1.E.14.1.13
CGC88	null	NC_004663.1	WP_008762631.1	4795359	4796378	+	null
CGC88	null	NC_004663.1	WP_008762632.1	4796407	4797606	+	null
CGC88	CAZyme	NC_004663.1	WP_162303125.1	4797764	4798855	+	CAZyme|GT2+TC|4.D.3.1.3
CGC89	CAZyme	NC_004663.1	WP_011108937.1	4800873	4802951	-	CAZyme|GH13_e47+TC|8.A.9.1.3
CGC89	TC	NC_004663.1	WP_008767007.1	4803061	4804518	-	TC|1.B.38.4.2
CGC89	TC	NC_004663.1	WP_008767006.1	4804544	4805707	-	TC|1.B.38.4.1
CGC89	TC	NC_004663.1	WP_008767005.1	4805742	4807397	-	TC|8.A.46.1.1
CGC89	TC	NC_004663.1	WP_011108938.1	4807419	4810430	-	TC|1.B.14.6.1
CGC89	CAZyme	NC_004663.1	WP_008767003.1	4810585	4812801	-	CAZyme|GH97_e22
CGC89	CAZyme	NC_004663.1	WP_008767002.1	4812998	4814851	-	CAZyme|GH13_46+TC|8.A.9.1.2
CGC90	TC	NC_004663.1	WP_008766966.1	4871280	4872845	+	TC|8.A.46.2.1
CGC90	CAZyme	NC_004663.1	WP_008762690.1	4872869	4873972	+	CAZyme|GH18_e54
CGC91	CAZyme	NC_004663.1	WP_008762717.1	4905117	4906268	-	CAZyme|GH130_3
CGC91	CAZyme	NC_004663.1	WP_011108967.1	4908210	4909373	-	CAZyme|GH76_e42
CGC91	null	NC_004663.1	WP_011108968.1	4909408	4910355	-	null
CGC91	CAZyme	NC_004663.1	WP_008762721.1	4910414	4912696	-	CAZyme|GH92_e18
CGC91	TF	NC_004663.1	WP_011108970.1	4912906	4916943	+	TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC91	null	NC_004663.1	WP_011108971.1	4917462	4918820	+	null
CGC91	TC	NC_004663.1	WP_011108972.1	4918843	4921944	+	TC|1.B.14.6.17
CGC92	CAZyme	NC_004663.1	WP_011108980.1	4933624	4935705	-	CAZyme|GH36_e10
CGC92	CAZyme	NC_004663.1	WP_011108981.1	4935716	4937098	-	CAZyme|GH29_e37|CBM32_e126+SULFATLAS|S1_14
CGC92	SULFATLAS	NC_004663.1	WP_011108982.1	4937104	4938573	-	SULFATLAS|S1_27
CGC92	TC	NC_004663.1	WP_070750721.1	4938807	4942907	+	TC|3.E.1.5.3+TF|0035607+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC92	TC	NC_004663.1	WP_008762735.1	4942909	4944282	-	TC|3.A.23.1.1+TF|HTH_8+STP|Response_reg+STP|AAA+STP|HTH_8
CGC92	TC	NC_004663.1	WP_008762736.1	4944371	4945210	+	TC|3.D.1.8.1
CGC92	PEPTIDASE	NC_004663.1	WP_008766931.1	4945216	4946454	+	PEPTIDASE|M16.UNB
CGC92	TC	NC_004663.1	WP_008762738.1	4946539	4947897	+	TC|2.A.66.1.42
CGC93	TC	NC_004663.1	WP_011108986.1	4958662	4960617	+	TC|3.A.1.211.25
CGC93	null	NC_004663.1	WP_008762746.1	4962820	4964343	+	null
CGC93	TC	NC_004663.1	WP_008762747.1	4964451	4965473	+	TC|9.B.157.1.1
CGC93	TC	NC_004663.1	WP_008766925.1	4965493	4966335	+	TC|9.B.157.1.5
CGC93	null	NC_004663.1	WP_008762749.1	4966335	4966832	+	null
CGC93	null	NC_004663.1	WP_008762750.1	4966835	4968697	+	null
CGC93	CAZyme	NC_004663.1	WP_008766924.1	4968678	4970135	+	CAZyme|GT119|GT119+TC|2.A.103.1.10
CGC94	CAZyme	NC_004663.1	WP_011108998.1	5030403	5031551	+	CAZyme|GH99_e0
CGC94	TC	NC_004663.1	WP_008764135.1	5031632	5034007	+	TC|9.B.110.1.1
CGC94	null	NC_004663.1	WP_008760790.1	5034089	5035189	-	null
CGC94	null	NC_004663.1	WP_011109000.1	5035620	5038841	+	null
CGC94	CAZyme	NC_004663.1	WP_011109002.1	5039698	5041683	-	CAZyme|GH20_e106
CGC95	TC	NC_004663.1	WP_011109022.1	5097042	5099138	+	TC|3.A.11.1.5
CGC95	null	NC_004663.1	WP_008760845.1	5099362	5099826	+	null
CGC95	CAZyme	NC_004663.1	WP_008760846.1	5099845	5100717	+	CAZyme|CBM50_e27+PEPTIDASE|M23.UPB
CGC95	null	NC_004663.1	WP_011109023.1	5100827	5101369	+	null
CGC95	TC	NC_004663.1	WP_105100232.1	5101359	5102675	+	TC|9.B.214.3.2
CGC96	CAZyme	NC_004663.1	WP_008764196.1	5140401	5141792	+	CAZyme|GH29_e74|CBM32_e191+SULFATLAS|S1_14
CGC96	TF	NC_004663.1	WP_011109039.1	5142097	5146044	+	TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HTH_18
CGC96	TC	NC_004663.1	WP_008764197.1	5146676	5149828	+	TC|1.B.14.6.17
CGC96	null	NC_004663.1	WP_011109040.1	5149853	5151817	+	null
CGC96	CAZyme	NC_004663.1	WP_011109041.1	5151875	5153401	+	CAZyme|CBM32_e210+PEPTIDASE|C02.UPA
CGC96	null	NC_004663.1	WP_008764200.1	5153427	5154662	+	null
CGC96	CAZyme	NC_004663.1	WP_008760881.1	5154944	5157229	+	CAZyme|GH92_e18
CGC96	CAZyme	NC_004663.1	WP_008764202.1	5157236	5159575	+	CAZyme|GH92_e0
CGC96	null	NC_004663.1	WP_008764203.1	5159605	5160399	+	null
CGC96	CAZyme	NC_004663.1	WP_061474357.1	5160413	5162752	+	CAZyme|GH92_e0
CGC96	TF	NC_004663.1	WP_011109043.1	5162880	5163671	-	TF|LytTR+STP|Response_reg+STP|LytTR
CGC96	TC	NC_004663.1	WP_011109044.1	5163689	5164747	-	TC|9.B.304.1.11
CGC96	TC	NC_004663.1	WP_011109045.1	5164810	5165739	-	TC|2.A.6.2.20
CGC96	TC	NC_004663.1	WP_011109046.1	5165823	5170148	-	TC|2.A.6.1.2
CGC97	TC	NC_004663.1	WP_032814420.1	5185628	5189011	+	TC|1.B.14.6.13
CGC97	TC	NC_004663.1	WP_008760899.1	5189028	5190641	+	TC|8.A.46.2.2
CGC97	null	NC_004663.1	WP_011109050.1	5190666	5191742	+	null
CGC97	null	NC_004663.1	WP_008760901.1	5191751	5192905	+	null
CGC97	CAZyme	NC_004663.1	WP_008760902.1	5192939	5194369	+	CAZyme|GH18_e216
CGC97	null	NC_004663.1	WP_011109051.1	5194400	5195734	+	null
CGC97	null	NC_004663.1	WP_008760904.1	5196004	5196438	-	null
CGC97	CAZyme	NC_004663.1	WP_011109052.1	5196633	5198900	-	CAZyme|GH92_e18
CGC97	CAZyme	NC_004663.1	WP_011109053.1	5198998	5201274	-	CAZyme|GH92_e0
CGC97	STP	NC_004663.1	WP_162303128.1	5201306	5202316	-	STP|FecR
CGC97	TF	NC_004663.1	WP_011109055.1	5202354	5202908	-	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC97	CAZyme	NC_004663.1	WP_011109056.1	5202936	5205167	-	CAZyme|GH92_e0
CGC98	TC	NC_004663.1	WP_008760913.1	5209459	5211702	-	TC|3.A.23.6.1
CGC98	CAZyme	NC_004663.1	WP_008764235.1	5211775	5213070	-	CAZyme|GH23_e209|CBM50_e207
CGC99	CAZyme	NC_004663.1	WP_008764238.1	5216850	5217986	+	CAZyme|GT19_e2
CGC99	null	NC_004663.1	WP_008764239.1	5218078	5218854	+	null
CGC99	TC	NC_004663.1	WP_008764240.1	5218967	5219809	-	TC|9.B.273.1.1
CGC100	TC	NC_004663.1	WP_008764281.1	5250659	5253760	-	TC|1.B.14.6.17
CGC100	CAZyme	NC_004663.1	WP_011109082.1	5253800	5255143	-	CAZyme|CBM32_e16+SULFATLAS|S1_20
CGC100	null	NC_004663.1	WP_008764283.1	5256049	5257926	-	null
CGC100	TC	NC_004663.1	WP_008760927.1	5258012	5259352	-	TC|1.A.26.1.1
CGC101	CAZyme	NC_004663.1	WP_011109085.1	5274028	5278056	+	CAZyme|GH2_e89|CBM32_e167+SULFATLAS|S1_19
CGC101	null	NC_004663.1	WP_008764292.1	5278177	5279094	-	null
CGC101	null	NC_004663.1	WP_008760937.1	5280089	5281090	+	null
CGC101	TC	NC_004663.1	WP_008760938.1	5281141	5282472	+	TC|1.A.23.4.5
CGC102	TC	NC_004663.1	WP_008760974.1	5339015	5342095	+	TC|1.B.14.6.1
CGC102	CAZyme	NC_004663.1	WP_008764318.1	5342248	5344236	+	CAZyme|CE20_e20+SULFATLAS|S1_16
