HMM Name	HMM Length	Target Name	Target Length	i-Evalue	HMM From	HMM To	Target From	Target To	Coverage	HMM File Name
Y_Y_Y	66	WP_011107956.1	1346	1.1055690336892359e-16	1	65	700	764	0.9848484848484849	STP
HisKA	64	WP_011107956.1	1346	2.830422103785085e-06	5	62	808	868	0.90625	STP
HATPase_c	111	WP_011107956.1	1346	9.08559083590366e-22	2	110	917	1027	0.9819819819819819	STP
Response_reg	112	WP_011107956.1	1346	2.3659733725256164e-25	1	110	1071	1180	0.9821428571428571	STP
HTH_18	81	WP_011107956.1	1346	4.436207744216367e-19	1	79	1243	1320	0.9753086419753086	STP
HisKA	64	WP_011107957.1	639	5.865295042473107e-14	1	63	421	486	0.984375	STP
HATPase_c	111	WP_011107957.1	639	1.6708031578391805e-15	3	108	534	638	0.954954954954955	STP
Response_reg	112	WP_011107985.1	242	3.306866786748532e-20	3	111	5	109	0.9732142857142857	STP
LytTR	98	WP_011107985.1	242	3.465242096319673e-21	2	97	145	236	0.9795918367346939	STP
HisKA	64	WP_011107991.1	653	3.0671525005914056e-12	2	64	442	509	0.984375	STP
HisKA	64	WP_011107992.1	685	2.032479259793012e-11	1	61	466	529	0.953125	STP
HATPase_c	111	WP_011107992.1	685	6.8982683414280555e-22	6	108	583	684	0.9279279279279279	STP
GAF	133	WP_011107997.1	156	9.823377878415741e-12	6	128	37	154	0.924812030075188	STP
HTH_18	81	WP_011108046.1	285	1.0216762174958281e-20	1	80	35	113	0.9876543209876543	STP
GyrI-like	155	WP_011108046.1	285	3.4347825912298507e-44	3	154	133	284	0.9806451612903225	STP
Glyoxalase	128	WP_011108047.1	121	1.741875062267599e-08	4	126	7	115	0.9609375	STP
Sigma70_r4	50	WP_011108049.1	405	2.8986857289207783e-05	7	47	29	73	0.82	STP
TetR_N	47	WP_011108067.1	202	1.0026621790613162e-09	1	44	10	53	0.9361702127659575	STP
HTH_18	81	WP_011108071.1	282	1.8030929831287497e-18	1	81	200	279	1.0	STP
Peptidase_M23	96	WP_011108084.1	285	4.1676502495939835e-26	2	96	184	279	0.9895833333333334	STP
EPSP_synthase	417	WP_011108085.1	434	2.537689183220974e-64	2	416	7	423	0.9952038369304557	STP
HTH_18	81	WP_011108141.1	288	1.85203230755134e-18	4	80	205	280	0.9506172839506173	STP
HD	122	WP_011108149.1	178	1.9174745260116378e-10	2	119	22	140	0.9672131147540983	STP
FecR	96	WP_011108163.1	322	3.6094089529325914e-17	2	96	113	208	0.9895833333333334	STP
Sigma70_r2	71	WP_011108164.1	193	2.1140526087915272e-08	1	68	20	85	0.9577464788732394	STP
Sigma70_r4_2	54	WP_011108164.1	193	3.596739704618945e-16	4	54	127	177	0.9444444444444444	STP
AAA	132	WP_011108172.1	324	1.1718620323301225e-05	1	130	49	182	0.9848484848484849	STP
AraC_binding	136	WP_011108181.1	281	1.2101003626838342e-07	19	66	35	82	0.35294117647058826	STP
HTH_18	81	WP_011108181.1	281	7.956731215269839e-18	1	80	199	277	0.9876543209876543	STP
HTH_18	81	WP_011108213.1	278	1.97520001699089e-14	6	79	195	268	0.9135802469135802	STP
HTH_18	81	WP_011108234.1	271	4.74856804406767e-10	6	76	196	266	0.8765432098765432	STP
HTH_18	81	WP_011108237.1	265	7.246236431222261e-12	2	77	192	264	0.9382716049382716	STP
HTH_3	55	WP_011108252.1	136	1.2159733998200687e-12	1	54	16	68	0.9818181818181818	STP
cNMP_binding	88	WP_011108257.1	187	3.1873551943894186e-08	3	88	30	116	0.9772727272727273	STP
HTH_18	81	WP_011108261.1	315	5.0226740730187125e-23	1	80	35	114	0.9876543209876543	STP
GyrI-like	155	WP_011108261.1	315	4.1745103935475565e-35	2	155	162	313	0.9935483870967742	STP
Sigma70_r2	71	WP_011108272.1	167	3.7260187940329926e-13	3	67	12	73	0.9154929577464789	STP
Sigma70_r4_2	54	WP_011108272.1	167	1.0992400207787636e-11	3	54	109	159	0.9629629629629629	STP
PALP	294	WP_011108281.1	433	1.0135338304037039e-28	27	290	96	379	0.8979591836734694	STP
ACT	67	WP_011108282.1	811	9.824137802544482e-06	9	57	403	445	0.7313432835820896	STP
Aminotran_1_2	363	WP_011108289.1	397	6.231494282091005e-73	2	363	32	389	0.9972451790633609	STP
HisKA	64	WP_011108344.1	391	1.2339847392692052e-20	1	64	166	231	1.0	STP
HATPase_c	111	WP_011108344.1	391	5.270258402971127e-26	2	109	280	384	0.972972972972973	STP
HTH_3	55	WP_011108348.1	71	2.2414309462100393e-06	7	54	13	61	0.8727272727272727	STP
Sigma70_r2	71	WP_011108357.1	167	2.2265876803928357e-14	6	67	14	73	0.8732394366197183	STP
Sigma70_r4_2	54	WP_011108357.1	167	1.686485562413976e-13	3	54	109	159	0.9629629629629629	STP
HisKA	64	WP_011108361.1	419	5.6053377344536325e-18	2	64	191	255	0.984375	STP
HATPase_c	111	WP_011108361.1	419	2.9480678465560426e-23	3	109	304	408	0.963963963963964	STP
CbiA	128	WP_011108388.1	252	7.686019097642898e-13	2	118	9	211	0.9140625	STP
Response_reg	112	WP_011108397.1	426	2.082125711503127e-22	1	111	4	113	0.9910714285714286	STP
HTH_8	42	WP_011108397.1	426	1.282209282638124e-11	6	42	387	423	0.8809523809523809	STP
HisKA	64	WP_011108398.1	790	1.5305023618040888e-10	1	64	316	381	1.0	STP
HATPase_c	111	WP_011108398.1	790	8.534200529539793e-27	2	109	428	534	0.972972972972973	STP
Response_reg	112	WP_011108398.1	790	4.011275648825776e-19	1	111	559	670	0.9910714285714286	STP
Y_Y_Y	66	WP_011108407.1	1345	1.0961840132563004e-14	1	65	708	771	0.9848484848484849	STP
HisKA	64	WP_011108407.1	1345	1.770592249189286e-09	1	64	826	892	1.0	STP
HATPase_c	111	WP_011108407.1	1345	1.2225518785697375e-14	2	109	938	1051	0.972972972972973	STP
Response_reg	112	WP_011108407.1	1345	3.5641524716743535e-21	2	108	1093	1199	0.9553571428571429	STP
HTH_18	81	WP_011108407.1	1345	1.1959203181106402e-18	1	80	1260	1338	0.9876543209876543	STP
Pkinase	264	WP_011108467.1	1263	1.5251641674421775e-54	1	254	9	260	0.9621212121212122	STP
SpoIIE	193	WP_011108468.1	549	9.45886917637418e-06	4	187	37	245	0.9533678756476683	STP
FHA	69	WP_011108469.1	493	1.3793331381842622e-20	1	69	4	69	1.0	STP
FHA	69	WP_011108469.1	493	2.788886759639917e-15	2	68	105	167	0.9710144927536232	STP
Sigma70_r2	71	WP_011108473.1	549	1.6563949367458863e-08	1	68	21	86	0.9577464788732394	STP
Sigma70_r4_2	54	WP_011108473.1	549	7.662870337684916e-13	2	52	116	166	0.9444444444444444	STP
PfkB	302	WP_011108486.1	329	2.3989810708684382e-51	22	298	44	312	0.9172185430463576	STP
PfkB	302	WP_011108490.1	311	5.578475620867893e-64	3	301	2	292	0.9900662251655629	STP
NUDIX	131	WP_011108496.1	174	2.4912380406839023e-16	5	118	43	155	0.8702290076335878	STP
TPR_1	34	WP_011108497.1	1003	3.153566670970498e-05	1	30	548	577	0.8823529411764706	STP
TPR_1	34	WP_011108497.1	1003	2.1743718368899244e-06	6	32	662	688	0.7941176470588235	STP
Reg_prop	24	WP_011108503.1	1305	1.6453670393841256e-05	1	24	346	369	1.0	STP
Y_Y_Y	66	WP_011108503.1	1305	3.721534048993407e-08	5	65	691	749	0.9242424242424242	STP
HisKA	64	WP_011108503.1	1305	3.5419331468048765e-09	3	64	802	866	0.96875	STP
HATPase_c	111	WP_011108503.1	1305	9.89476975421736e-16	4	109	915	1020	0.954954954954955	STP
Response_reg	112	WP_011108503.1	1305	2.0762673552814313e-23	1	111	1057	1168	0.9910714285714286	STP
HTH_18	81	WP_011108503.1	1305	8.917264135995436e-16	2	81	1225	1303	0.9876543209876543	STP
Reg_prop	24	WP_011108517.1	1337	9.922913623380114e-05	1	24	37	60	1.0	STP
Reg_prop	24	WP_011108517.1	1337	6.463150725624077e-05	1	22	306	327	0.9166666666666666	STP
Y_Y_Y	66	WP_011108517.1	1337	2.9424161934201087e-18	1	66	708	772	1.0	STP
HisKA	64	WP_011108517.1	1337	2.6489326216060716e-13	1	63	826	891	0.984375	STP
HATPase_c	111	WP_011108517.1	1337	2.7930199963488865e-16	2	109	939	1044	0.972972972972973	STP
Response_reg	112	WP_011108517.1	1337	1.2757645837864423e-25	2	111	1081	1190	0.9821428571428571	STP
HTH_18	81	WP_011108517.1	1337	2.4607575834534962e-17	1	80	1246	1324	0.9876543209876543	STP
Reg_prop	24	WP_011108527.1	1326	1.363704600600555e-05	1	24	38	61	1.0	STP
Reg_prop	24	WP_011108527.1	1326	9.051785761035079e-06	2	23	81	102	0.9166666666666666	STP
Reg_prop	24	WP_011108527.1	1326	5.927244603480771e-05	2	23	311	332	0.9166666666666666	STP
Y_Y_Y	66	WP_011108527.1	1326	3.0880771369122437e-18	1	66	704	767	1.0	STP
HisKA	64	WP_011108527.1	1326	1.361877921983579e-13	1	62	821	885	0.96875	STP
HATPase_c	111	WP_011108527.1	1326	4.902835773418723e-14	2	96	934	1029	0.8558558558558559	STP
Response_reg	112	WP_011108527.1	1326	3.7491295756340445e-24	1	109	1082	1190	0.9732142857142857	STP
HTH_18	81	WP_011108527.1	1326	8.320004064661542e-19	1	79	1248	1325	0.9753086419753086	STP
Reg_prop	24	WP_011108531.1	1338	5.893896313163139e-05	1	24	36	59	1.0	STP
Reg_prop	24	WP_011108531.1	1338	3.331689561604343e-05	1	23	81	103	0.9583333333333334	STP
Y_Y_Y	66	WP_011108531.1	1338	8.349325030647732e-18	2	66	716	779	0.9848484848484849	STP
HisKA	64	WP_011108531.1	1338	1.9997649838877644e-13	2	63	834	898	0.96875	STP
HATPase_c	111	WP_011108531.1	1338	4.29312596764081e-13	5	109	949	1057	0.9459459459459459	STP
Response_reg	112	WP_011108531.1	1338	4.8256276557497366e-24	1	110	1094	1203	0.9821428571428571	STP
HTH_18	81	WP_011108531.1	1338	2.9337332692986516e-18	3	78	1262	1336	0.9382716049382716	STP
Y_Y_Y	66	WP_011108547.1	1346	2.1155016532247798e-16	1	65	704	765	0.9848484848484849	STP
HisKA	64	WP_011108547.1	1346	8.320471166703579e-13	2	64	821	885	0.984375	STP
HATPase_c	111	WP_011108547.1	1346	5.291262231573355e-26	2	110	932	1044	0.9819819819819819	STP
Response_reg	112	WP_011108547.1	1346	6.477208473052775e-23	1	110	1097	1206	0.9821428571428571	STP
HTH_18	81	WP_011108547.1	1346	1.422390350741083e-20	1	80	1264	1343	0.9876543209876543	STP
HTH_18	81	WP_011108549.1	116	3.2146113660868936e-21	2	80	36	114	0.9753086419753086	STP
HTH_3	55	WP_011108573.1	67	2.1784970370947906e-09	1	55	6	60	1.0	STP
Sigma70_r2	71	WP_011108581.1	191	1.1688970982291739e-07	1	63	21	81	0.8873239436619719	STP
Sigma70_r4_2	54	WP_011108581.1	191	3.673840121471818e-20	4	54	124	174	0.9444444444444444	STP
FecR	96	WP_011108601.1	346	5.4663499185451436e-18	3	96	139	233	0.9791666666666666	STP
Reg_prop	24	WP_011108607.1	1376	3.593606641825121e-05	1	23	32	54	0.9583333333333334	STP
Reg_prop	24	WP_011108607.1	1376	8.499009120340077e-07	1	23	224	246	0.9583333333333334	STP
Reg_prop	24	WP_011108607.1	1376	7.365310034133234e-05	2	24	509	531	0.9583333333333334	STP
Reg_prop	24	WP_011108607.1	1376	4.561910542029144e-05	1	23	596	618	0.9583333333333334	STP
Y_Y_Y	66	WP_011108607.1	1376	2.7971103870607317e-17	1	65	728	791	0.9848484848484849	STP
HisKA	64	WP_011108607.1	1376	3.1317945590555993e-13	2	63	847	911	0.96875	STP
HATPase_c	111	WP_011108607.1	1376	3.7180100123424573e-23	6	108	963	1068	0.9279279279279279	STP
Response_reg	112	WP_011108607.1	1376	2.896766750606971e-23	2	112	1111	1221	0.9910714285714286	STP
HTH_18	81	WP_011108607.1	1376	1.3297526398508635e-19	1	81	1287	1366	1.0	STP
HTH_18	81	WP_011108608.1	280	2.2425149102185026e-18	1	80	197	275	0.9876543209876543	STP
PALP	294	WP_011108620.1	315	3.1476869224148186e-69	2	294	9	297	0.9965986394557823	STP
Reg_prop	24	WP_011108633.1	1343	5.17784797949466e-05	1	24	44	67	1.0	STP
Y_Y_Y	66	WP_011108633.1	1343	3.597944272381146e-18	1	65	701	765	0.9848484848484849	STP
HisKA	64	WP_011108633.1	1343	4.662278087469219e-13	2	62	821	884	0.953125	STP
HATPase_c	111	WP_011108633.1	1343	3.533332953843579e-21	4	108	935	1043	0.9459459459459459	STP
Response_reg	112	WP_011108633.1	1343	8.846396812667454e-24	1	109	1096	1204	0.9732142857142857	STP
HTH_18	81	WP_011108633.1	1343	1.857902749571812e-14	3	80	1264	1339	0.9629629629629629	STP
Reg_prop	24	WP_011108655.1	1271	2.5476081887001108e-05	1	22	232	253	0.9166666666666666	STP
Reg_prop	24	WP_011108655.1	1271	1.652733445211272e-05	1	23	454	476	0.9583333333333334	STP
Y_Y_Y	66	WP_011108655.1	1271	3.0909870101750513e-17	1	66	633	696	1.0	STP
HisKA	64	WP_011108655.1	1271	1.8907398870212057e-13	1	63	750	815	0.984375	STP
HATPase_c	111	WP_011108655.1	1271	1.15571398329492e-15	2	109	863	968	0.972972972972973	STP
Response_reg	112	WP_011108655.1	1271	4.929929776811857e-25	2	111	1004	1113	0.9821428571428571	STP
HTH_18	81	WP_011108655.1	1271	2.875426701637146e-16	1	80	1169	1247	0.9876543209876543	STP
HTH_18	81	WP_011108669.1	157	2.7588219605609294e-14	1	80	64	143	0.9876543209876543	STP
Y_Y_Y	66	WP_011108687.1	1310	1.066883845580247e-09	6	65	691	748	0.9090909090909091	STP
HisKA	64	WP_011108687.1	1310	4.30615210423474e-11	2	62	800	863	0.953125	STP
HATPase_c	111	WP_011108687.1	1310	2.9418568897312195e-19	3	110	913	1020	0.972972972972973	STP
Response_reg	112	WP_011108687.1	1310	1.327648582428273e-26	1	111	1059	1170	0.9910714285714286	STP
HTH_18	81	WP_011108687.1	1310	4.213754693612078e-20	1	80	1227	1305	0.9876543209876543	STP
STAS	117	WP_011108696.1	559	1.8762425825554564e-14	4	114	447	547	0.9487179487179487	STP
Pyr_redox_2	292	WP_011108698.1	447	6.164581501881443e-70	1	292	3	319	1.0	STP
Sigma70_r2	71	WP_011108700.1	196	2.884439226794136e-14	1	69	32	99	0.971830985915493	STP
Sigma70_r4_2	54	WP_011108700.1	196	3.487959404805952e-13	2	48	133	179	0.8703703703703703	STP
Response_reg	112	WP_011108722.1	259	2.649972176526447e-20	1	111	10	120	0.9910714285714286	STP
FecR	96	WP_011108728.1	402	2.791160287700822e-17	6	95	197	287	0.9375	STP
Sigma70_r2	71	WP_011108735.1	189	8.816355357182696e-11	1	68	22	87	0.9577464788732394	STP
Sigma70_r4_2	54	WP_011108735.1	189	1.0716010691084851e-13	2	53	121	171	0.9629629629629629	STP
FecR	96	WP_011108736.1	394	1.6665735379166254e-16	3	95	187	279	0.96875	STP
Y_Y_Y	66	WP_011108752.1	1366	1.722829049976022e-14	1	65	717	780	0.9848484848484849	STP
HisKA	64	WP_011108752.1	1366	2.0856881990550303e-06	1	64	835	901	1.0	STP
HATPase_c	111	WP_011108752.1	1366	8.240501027535329e-20	2	109	947	1060	0.972972972972973	STP
Response_reg	112	WP_011108752.1	1366	7.880335477545055e-22	1	111	1101	1211	0.9910714285714286	STP
HTH_18	81	WP_011108752.1	1366	6.53322244288751e-20	2	80	1270	1347	0.9753086419753086	STP
Reg_prop	24	WP_011108776.1	1354	7.753947093298737e-06	2	24	525	547	0.9583333333333334	STP
Y_Y_Y	66	WP_011108776.1	1354	1.4182442207985303e-10	4	49	709	753	0.696969696969697	STP
HisKA	64	WP_011108776.1	1354	7.422014774649411e-10	1	64	821	887	1.0	STP
HATPase_c	111	WP_011108776.1	1354	2.287877199501385e-25	2	109	934	1044	0.972972972972973	STP
Response_reg	112	WP_011108776.1	1354	1.904078541736152e-23	2	110	1096	1204	0.9732142857142857	STP
HTH_18	81	WP_011108776.1	1354	1.8917250203516028e-16	2	80	1262	1340	0.9753086419753086	STP
Aminotran_1_2	363	WP_011108801.1	386	5.867710512073564e-58	2	363	28	379	0.9972451790633609	STP
HD	122	WP_011108842.1	450	4.586462833966419e-09	1	50	63	139	0.4098360655737705	STP
Peptidase_M23	96	WP_011108845.1	435	4.577580278034945e-17	3	96	337	429	0.9791666666666666	STP
Y_Y_Y	66	WP_011108846.1	1345	1.911768400072283e-24	1	65	707	770	0.9848484848484849	STP
HisKA	64	WP_011108846.1	1345	1.6731049572847087e-11	5	64	829	890	0.9375	STP
HATPase_c	111	WP_011108846.1	1345	9.51826172363285e-19	2	110	937	1045	0.9819819819819819	STP
Response_reg	112	WP_011108846.1	1345	1.8923154013297407e-25	1	111	1080	1190	0.9910714285714286	STP
HTH_18	81	WP_011108846.1	1345	3.052801181665813e-21	1	80	1249	1326	0.9876543209876543	STP
CYTH	179	WP_011108881.1	155	6.017502599186041e-08	2	159	3	135	0.88268156424581	STP
Reg_prop	24	WP_011108923.1	904	9.884074701750708e-05	1	24	480	503	1.0	STP
Y_Y_Y	66	WP_011108923.1	904	9.990331963701063e-32	1	66	623	698	1.0	STP
HTH_18	81	WP_011108923.1	904	1.8769997013596355e-19	1	79	820	897	0.9753086419753086	STP
Rhodanese	107	WP_011108942.1	130	5.7775948384125744e-15	3	107	33	124	0.9813084112149533	STP
Aminotran_1_2	363	WP_011108945.1	383	1.1395445218051815e-58	2	363	32	374	0.9972451790633609	STP
FecR	96	WP_011108957.1	322	6.317741452034177e-19	2	95	101	196	0.9791666666666666	STP
TetR_N	47	WP_011108963.1	196	4.0259859638302284e-13	1	47	10	56	1.0	STP
Y_Y_Y	66	WP_011108970.1	1345	2.411467482696924e-16	1	65	708	771	0.9848484848484849	STP
HisKA	64	WP_011108970.1	1345	2.1656597027239176e-10	1	64	826	892	1.0	STP
HATPase_c	111	WP_011108970.1	1345	8.890341754099076e-15	2	108	938	1050	0.963963963963964	STP
Response_reg	112	WP_011108970.1	1345	4.781002249624431e-21	2	108	1093	1199	0.9553571428571429	STP
HTH_18	81	WP_011108970.1	1345	8.10676197798058e-18	1	80	1260	1338	0.9876543209876543	STP
HisKA	64	WP_011108984.1	785	1.3564029247628098e-13	2	62	274	336	0.953125	STP
HATPase_c	111	WP_011108984.1	785	2.1256539906750938e-26	2	109	386	492	0.972972972972973	STP
Response_reg	112	WP_011108984.1	785	7.680421333334247e-22	1	110	534	645	0.9821428571428571	STP
Y_Y_Y	66	WP_011109035.1	1324	1.2654150807780242e-14	1	65	722	785	0.9848484848484849	STP
HTH_18	81	WP_011109035.1	1324	7.594596889908215e-21	2	80	1235	1312	0.9753086419753086	STP
Reg_prop	24	WP_011109039.1	1315	9.4328957819147e-05	1	24	37	60	1.0	STP
Y_Y_Y	66	WP_011109039.1	1315	2.8370880569997407e-14	2	65	721	783	0.9696969696969697	STP
HTH_18	81	WP_011109039.1	1315	3.7528227813840788e-22	1	80	1234	1312	0.9876543209876543	STP
Response_reg	112	WP_011109043.1	263	8.956821401343488e-12	2	110	4	110	0.9732142857142857	STP
LytTR	98	WP_011109043.1	263	6.031168944496165e-21	2	97	160	259	0.9795918367346939	STP
Sigma70_r2	71	WP_011109055.1	184	2.668236437624912e-10	1	68	12	76	0.9577464788732394	STP
Sigma70_r4_2	54	WP_011109055.1	184	5.1853065587602686e-18	1	54	114	167	1.0	STP
Fer4	24	WP_011109090.1	162	2.3764894145533933e-06	4	24	66	86	0.875	STP
Fer4	24	WP_011109090.1	162	6.712490084747732e-08	2	24	107	129	0.9583333333333334	STP
Reg_prop	24	WP_011109105.1	1511	6.971723108122555e-05	1	23	554	576	0.9583333333333334	STP
Y_Y_Y	66	WP_011109105.1	1511	1.6902409233683055e-21	1	66	839	903	1.0	STP
HisKA	64	WP_011109105.1	1511	4.839323712610157e-15	2	63	951	1015	0.96875	STP
HATPase_c	111	WP_011109105.1	1511	5.263686054612193e-19	2	106	1063	1169	0.9459459459459459	STP
Response_reg	112	WP_011109105.1	1511	1.0537104391879229e-23	2	111	1236	1345	0.9821428571428571	STP
HTH_18	81	WP_011109105.1	1511	5.864688021999486e-17	1	80	1429	1507	0.9876543209876543	STP
LytTR	98	WP_011109112.1	270	5.71645500163042e-26	2	97	173	268	0.9795918367346939	STP
Reg_prop	24	WP_011109117.1	1450	3.409331464077982e-05	1	24	529	552	1.0	STP
Y_Y_Y	66	WP_011109117.1	1450	3.6387567883038256e-19	1	65	807	870	0.9848484848484849	STP
HisKA	64	WP_011109117.1	1450	7.509583305892186e-13	2	63	919	983	0.96875	STP
HATPase_c	111	WP_011109117.1	1450	1.2405466102836759e-22	2	110	1031	1140	0.9819819819819819	STP
Response_reg	112	WP_011109117.1	1450	8.697638171154892e-26	1	111	1193	1303	0.9910714285714286	STP
HTH_18	81	WP_011109117.1	1450	2.046260485260602e-18	2	80	1370	1447	0.9753086419753086	STP
Reg_prop	24	WP_011109124.1	1310	2.5412895766210654e-05	1	22	298	319	0.9166666666666666	STP
Y_Y_Y	66	WP_011109124.1	1310	4.559219668074336e-12	5	65	689	747	0.9242424242424242	STP
HisKA	64	WP_011109124.1	1310	6.945860649752203e-12	2	62	799	862	0.953125	STP
HATPase_c	111	WP_011109124.1	1310	4.905924635436638e-19	6	110	915	1019	0.9459459459459459	STP
Response_reg	112	WP_011109124.1	1310	1.809582610117231e-25	1	111	1058	1169	0.9910714285714286	STP
HTH_18	81	WP_011109124.1	1310	7.146208991804392e-20	1	81	1226	1305	1.0	STP
Aminotran_1_2	363	WP_011109125.1	389	5.914889603604609e-36	19	362	43	381	0.9476584022038568	STP
HTH_18	81	WP_011109128.1	375	5.244855760138713e-16	1	81	123	202	1.0	STP
GyrI-like	155	WP_011109128.1	375	1.5408445764478477e-33	2	155	217	371	0.9935483870967742	STP
Reg_prop	24	WP_011109153.1	1433	6.815713797134304e-05	3	24	475	496	0.9166666666666666	STP
Reg_prop	24	WP_011109153.1	1433	4.0130001226354925e-05	3	24	612	633	0.9166666666666666	STP
Y_Y_Y	66	WP_011109153.1	1433	4.911295642675335e-16	1	65	793	856	0.9848484848484849	STP
HisKA	64	WP_011109153.1	1433	2.9124623718400316e-12	5	63	908	969	0.921875	STP
HATPase_c	111	WP_011109153.1	1433	1.0375492859169641e-19	2	110	1017	1125	0.9819819819819819	STP
Response_reg	112	WP_011109153.1	1433	2.2018069002691266e-23	1	111	1174	1284	0.9910714285714286	STP
HTH_18	81	WP_011109153.1	1433	4.892443245289855e-17	2	80	1341	1419	0.9753086419753086	STP
Reg_prop	24	WP_011109156.1	1431	1.9609828371420325e-05	1	24	516	539	1.0	STP
Reg_prop	24	WP_011109156.1	1431	3.93110807315595e-05	2	24	611	633	0.9583333333333334	STP
Y_Y_Y	66	WP_011109156.1	1431	9.898161565375945e-16	5	65	796	854	0.9242424242424242	STP
HisKA	64	WP_011109156.1	1431	1.4648409003167756e-13	2	62	903	966	0.953125	STP
HATPase_c	111	WP_011109156.1	1431	3.472747465562514e-21	2	109	1015	1122	0.972972972972973	STP
Response_reg	112	WP_011109156.1	1431	8.700111848465055e-24	1	111	1172	1282	0.9910714285714286	STP
HTH_18	81	WP_011109156.1	1431	9.175832070391903e-19	2	80	1339	1416	0.9753086419753086	STP
HTH_11	55	WP_011109168.1	493	1.3599657766079843e-10	2	46	434	476	0.8181818181818182	STP
Pyr_redox_2	292	WP_011109204.1	316	1.648652784772549e-44	2	292	8	299	0.9965753424657534	STP
cNMP_binding	88	WP_011109206.1	233	2.307635359749386e-13	2	88	37	124	0.9886363636363636	STP
HisKA	64	WP_011109218.1	631	1.3999272392577422e-19	2	64	412	476	0.984375	STP
HATPase_c	111	WP_011109218.1	631	3.581309467407557e-26	1	110	522	629	0.990990990990991	STP
PfkB	302	WP_011109230.1	503	1.3364397024783917e-07	145	284	331	467	0.46357615894039733	STP
AraC_binding	136	WP_011109238.1	295	1.396999286160096e-17	13	89	45	123	0.5661764705882353	STP
HTH_18	81	WP_011109238.1	295	4.0049507915426225e-19	3	80	215	291	0.9629629629629629	STP
Glyoxalase	128	WP_011109294.1	458	1.8413733103740276e-12	1	127	2	124	0.9921875	STP
HTH_IclR	52	WP_011109309.1	473	1.325099954178674e-07	8	51	417	459	0.8461538461538461	STP
HTH_3	55	WP_011109313.1	94	7.649823342800638e-13	5	52	39	86	0.8727272727272727	STP
HisKA	64	WP_011109331.1	635	8.386312755586343e-21	2	64	282	346	0.984375	STP
HATPase_c	111	WP_011109331.1	635	1.5637814057565148e-28	1	109	391	496	0.9819819819819819	STP
Response_reg	112	WP_011109331.1	635	1.3094111859870207e-24	1	111	522	630	0.9910714285714286	STP
Peptidase_M23	96	WP_011109337.1	278	1.3022037955481316e-05	6	74	139	203	0.71875	STP
HTH_11	55	WP_011109350.1	513	1.6835926768344856e-06	2	47	454	498	0.8363636363636363	STP
Sigma70_r2	71	WP_011109391.1	189	1.3445613094783495e-06	1	68	17	85	0.9577464788732394	STP
Sigma70_r4_2	54	WP_011109391.1	189	2.5164611113419584e-14	2	52	117	167	0.9444444444444444	STP
HTH_3	55	WP_011109410.1	72	5.144556999445111e-05	7	55	10	59	0.8909090909090909	STP
HATPase_c	111	WP_011109412.1	870	2.2293756288469732e-08	5	105	769	867	0.9099099099099099	STP
HTH_5	47	WP_016267521.1	108	3.412126055548148e-13	1	45	22	67	0.9574468085106383	STP
CbiA	128	WP_016269488.1	254	7.301459882569768e-28	1	127	5	228	0.9921875	STP
Sigma70_r2	71	WP_016269926.1	186	1.2083025757422838e-11	2	66	17	79	0.9154929577464789	STP
Sigma70_r4_2	54	WP_016269926.1	186	2.0256715079034363e-14	3	53	122	172	0.9444444444444444	STP
HTH_3	55	WP_022251786.1	71	2.192030013016615e-08	15	55	23	63	0.7454545454545455	STP
HTH_18	81	WP_022470046.1	283	4.253122854463882e-19	1	80	204	282	0.9876543209876543	STP
TPR_1	34	WP_022472115.1	541	2.056312509214374e-05	2	33	104	135	0.9411764705882353	STP
PadR	75	WP_032813353.1	108	3.413475034055196e-20	1	74	19	89	0.9866666666666667	STP
Penicillinase_R	115	WP_032813773.1	122	1.3914484550247773e-33	1	115	4	117	1.0	STP
HTH_18	81	WP_032814147.1	291	1.3653301745880862e-15	6	80	205	278	0.9259259259259259	STP
HTH_3	55	WP_032840585.1	102	2.879761505201315e-14	4	52	46	94	0.8909090909090909	STP
MarR	59	WP_032840730.1	146	1.1875943601578024e-12	6	58	41	93	0.8983050847457628	STP
Sigma70_r2	71	WP_032850560.1	183	1.861528513004266e-12	1	70	22	88	0.9859154929577465	STP
Sigma70_r4_2	54	WP_032850560.1	183	1.4451737412162425e-11	2	52	117	167	0.9444444444444444	STP
HTH_3	55	WP_040293447.1	68	1.8704753023615085e-09	1	52	7	58	0.9454545454545454	STP
GerE	57	WP_048696749.1	172	2.425064044757995e-16	2	52	120	170	0.8947368421052632	STP
HTH_3	55	WP_055169699.1	79	6.3567084786387224e-09	15	52	16	53	0.6909090909090909	STP
HTH_3	55	WP_055217103.1	67	2.664530651656611e-08	1	55	6	60	1.0	STP
LacI	46	WP_061474082.1	356	1.6565469691083241e-15	2	46	10	54	0.9782608695652174	STP
Peripla_BP_1	279	WP_061474082.1	356	2.6370777135311927e-10	14	218	79	285	0.7347670250896058	STP
Fer4	24	WP_062694770.1	278	1.1723255086051432e-07	4	24	207	227	0.875	STP
AAA	132	WP_062695721.1	714	4.863435026550132e-45	2	131	232	364	0.9848484848484849	STP
Pyr_redox_2	292	WP_062695883.1	517	1.6993570439215603e-47	1	279	212	487	0.9554794520547946	STP
FecR	96	WP_070750168.1	328	3.410578547205281e-17	7	96	120	210	0.9375	STP
