CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC40	null	NC_004663.1	WP_011108139.1	2660753	2661529	-	null
CGC40	null	NC_004663.1	WP_008766601.1	2661984	2662535	-	null
CGC40	null	NC_004663.1	WP_008766602.1	2662538	2662690	-	null
CGC40	null	NC_004663.1	WP_008766603.1	2663025	2664392	-	null
CGC40	TC	NC_004663.1	WP_008766604.1	2664389	2667529	-	TC|2.A.6.2.38
CGC40	TC	NC_004663.1	WP_008766605.1	2667526	2668596	-	TC|2.A.6.2.9
CGC40	STP	NC_004663.1	WP_011108141.1	2668778	2669644	+	STP|HTH_18
CGC40	TC	NC_004663.1	WP_008766607.1	2669625	2671007	-	TC|2.A.66.1.32
CGC40	TC	NC_004663.1	WP_008759776.1	2671083	2672813	+	TC|9.B.111.1.5
CGC41	TC	NC_004663.1	WP_011108148.1	2684368	2687076	-	TC|1.B.42.1.8
CGC41	STP	NC_004663.1	WP_011108149.1	2687167	2687703	-	STP|HD
CGC41	CAZyme	NC_004663.1	WP_011108150.1	2687779	2688942	+	CAZyme|GH171_e3
CGC42	CAZyme	NC_004663.1	WP_008763973.1	2751385	2752839	-	CAZyme|GH29_e30|CBM32_e126+SULFATLAS|S1_16
CGC42	null	NC_004663.1	WP_008763974.1	2752866	2754539	-	null
CGC42	CAZyme	NC_004663.1	WP_224200474.1	2754557	2755528	-	CAZyme|CBM32_e147
CGC42	TC	NC_004663.1	WP_008763976.1	2755560	2757302	-	TC|8.A.46.1.4
CGC42	TC	NC_004663.1	WP_008763977.1	2757331	2760693	-	TC|1.B.14.6.17
CGC42	STP	NC_004663.1	WP_011108163.1	2760889	2761857	-	STP|FecR
CGC42	TF	NC_004663.1	WP_011108164.1	2762259	2762840	-	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC42	CAZyme	NC_004663.1	WP_011108165.1	2762989	2765265	-	CAZyme|GH92_e18
CGC42	null	NC_004663.1	WP_225011966.1	2765368	2767257	-	null
CGC42	TC	NC_004663.1	WP_011108167.1	2767291	2768934	-	TC|1.B.38.1.7
CGC42	TC	NC_004663.1	WP_011108168.1	2768949	2771939	-	TC|1.B.14.6.1
CGC42	null	NC_004663.1	WP_172461666.1	2771962	2773026	-	null
CGC42	null	NC_004663.1	WP_011108170.1	2773161	2775734	-	null
CGC42	null	NC_004663.1	WP_008763987.1	2776070	2776495	+	null
CGC42	TC	NC_004663.1	WP_008759703.1	2776605	2777414	+	TC|3.A.1.15.2
CGC43	TC	NC_004663.1	WP_008764012.1	2816913	2817215	-	TC|1.A.3.1.8
CGC43	null	NC_004663.1	WP_048693993.1	2817625	2818536	+	null
CGC43	null	NC_004663.1	WP_008764014.1	2818588	2819148	+	null
CGC43	null	NC_004663.1	WP_008764015.1	2819243	2820175	+	null
CGC43	TC	NC_004663.1	WP_008764016.1	2820491	2821573	+	TC|2.A.6.2.28
CGC43	TC	NC_004663.1	WP_008764017.1	2821589	2824621	+	TC|2.A.6.2.33
CGC43	null	NC_004663.1	WP_008764018.1	2824618	2825964	+	null
CGC43	CAZyme	NC_004663.1	WP_008764019.1	2826115	2827209	+	CAZyme|PL10_1+SULFATLAS|S1_7
CGC43	TC	NC_004663.1	WP_008764020.1	2827332	2828492	-	TC|9.B.97.1.2
CGC43	null	NC_004663.1	WP_008759583.1	2828639	2830273	-	null
CGC43	null	NC_004663.1	WP_011108193.1	2830585	2832576	-	null
CGC43	null	NC_004663.1	WP_008759581.1	2832633	2833892	-	null
CGC43	null	NC_004663.1	WP_008764022.1	2834000	2835460	-	null
CGC43	TC	NC_004663.1	WP_011108195.1	2835480	2838359	-	TC|1.B.14.6.13
CGC43	null	NC_004663.1	WP_008759578.1	2838849	2839349	-	null
CGC43	null	NC_004663.1	WP_011108196.1	2839360	2840052	-	null
CGC43	null	NC_004663.1	WP_008759577.1	2840080	2841576	-	null
CGC43	TC	NC_004663.1	WP_008759576.1	2841589	2844543	-	TC|1.B.14.6.13
CGC43	null	NC_004663.1	WP_011108198.1	2845418	2846608	-	null
CGC43	TC	NC_004663.1	WP_225011931.1	2847059	2850154	+	TC|1.B.14.6.16
CGC43	TC	NC_004663.1	WP_008764026.1	2850174	2851583	+	TC|8.A.46.3.2
CGC43	TC	NC_004663.1	WP_008763832.1	2851712	2852371	-	TC|2.A.95.1.4
CGC44	TC	NC_004663.1	WP_011108266.1	2963646	2965019	-	TC|2.A.66.1.32
CGC44	CAZyme	NC_004663.1	WP_011108267.1	2965174	2966622	-	CAZyme|GH28_e12
CGC45	CAZyme	NC_004663.1	WP_011108296.1	3043152	3046085	-	CAZyme|GH2_e98|CBM32_e133
CGC45	TC	NC_004663.1	WP_008763641.1	3046175	3047515	-	TC|3.A.23.1.1+TF|0037176+STP|Response_reg+STP|AAA+STP|HTH_8
CGC45	TF	NC_004663.1	WP_008765135.1	3050154	3050522	+	TF|0038701
CGC45	PEPTIDASE	NC_004663.1	WP_062695986.1	3050620	3051924	-	PEPTIDASE|S28.UPW
CGC45	null	NC_004663.1	WP_008763637.1	3052058	3052690	+	null
CGC45	null	NC_004663.1	WP_008763636.1	3052706	3053332	+	null
CGC45	CAZyme	NC_004663.1	WP_011108299.1	3053404	3056409	-	CAZyme|GH3_e57+SULFATLAS|S1_15+PEPTIDASE|S12.UPW
CGC46	CAZyme	NC_004663.1	WP_011108305.1	3076578	3078440	-	CAZyme|GH20_e11+SULFATLAS|S1_16
CGC46	TC	NC_004663.1	WP_005681494.1	3078618	3080336	-	TC|8.A.46.1.3
CGC46	TC	NC_004663.1	WP_008765142.1	3080348	3083752	-	TC|1.B.14.6.17
CGC47	TC	NC_004663.1	WP_008765150.1	3116521	3117237	+	TC|3.A.1.122.20
CGC47	TC	NC_004663.1	WP_008763621.1	3117358	3118617	+	TC|3.A.1.122.35
CGC47	TC	NC_004663.1	WP_011108314.1	3118623	3119864	+	TC|3.A.1.122.35
CGC47	TC	NC_004663.1	WP_008763619.1	3119920	3121020	+	TC|2.A.6.2.22
CGC47	null	NC_004663.1	WP_011108315.1	3121031	3122368	+	null
CGC47	null	NC_004663.1	WP_011108316.1	3122545	3123573	+	null
CGC47	null	NC_004663.1	WP_011108317.1	3123705	3124223	-	null
CGC47	CAZyme	NC_004663.1	WP_011108318.1	3124539	3126488	+	CAZyme|GT51_e93
CGC48	CAZyme	NC_004663.1	WP_011108335.1	3148116	3151574	+	CAZyme|CBM67_e28|GH78_e80+SULFATLAS|S1_8
CGC48	CAZyme	NC_004663.1	WP_011108336.1	3151580	3154225	+	CAZyme|CBM67_e3|GH78_e29+SULFATLAS|S1_8
CGC48	CAZyme	NC_004663.1	WP_162303078.1	3154362	3155666	+	CAZyme|CE7_e20+PEPTIDASE|S09.UPW
CGC48	null	NC_004663.1	WP_008763595.1	3155836	3156234	-	null
CGC48	null	NC_004663.1	WP_008763594.1	3156436	3158109	-	null
CGC48	TC	NC_004663.1	WP_008765170.1	3158197	3159894	+	TC|2.A.58.2.2
CGC48	null	NC_004663.1	WP_054959405.1	3160234	3161325	+	null
CGC48	null	NC_004663.1	WP_008765172.1	3161409	3162734	+	null
CGC48	TC	NC_004663.1	WP_011108339.1	3162750	3165878	+	TC|1.B.14.6.16
CGC48	TC	NC_004663.1	WP_011108340.1	3165906	3167933	+	TC|8.A.46.1.4
CGC49	TC	NC_004663.1	WP_011108344.1	3172551	3173726	+	TC|9.B.238.3.2
CGC49	TC	NC_004663.1	WP_011108345.1	3173813	3176503	+	TC|3.A.3.2.10
CGC49	null	NC_004663.1	WP_008763583.1	3176511	3177134	+	null
CGC49	null	NC_004663.1	WP_011108346.1	3177145	3178107	+	null
CGC49	PEPTIDASE	NC_004663.1	WP_011108347.1	3178471	3179274	+	PEPTIDASE|G05.UPW
CGC49	TC	NC_004663.1	WP_008763580.1	3179287	3179943	+	TC|9.B.223.1.4
CGC49	TF	NC_004663.1	WP_011108348.1	3179966	3180181	+	TF|0043143
CGC49	null	NC_004663.1	WP_008763578.1	3180300	3180725	-	null
CGC49	PEPTIDASE	NC_004663.1	WP_011108349.1	3180756	3181751	-	PEPTIDASE|M28.UNW
CGC49	PEPTIDASE	NC_004663.1	WP_011108350.1	3181823	3182731	-	PEPTIDASE|S66.UPW
CGC49	CAZyme	NC_004663.1	WP_011108351.1	3182742	3183548	-	CAZyme|GH16_3
CGC50	TC	NC_004663.1	WP_011108397.1	3258569	3259849	-	TC|3.A.23.1.1+TF|0037176+STP|Response_reg+STP|HTH_8
CGC50	STP	NC_004663.1	WP_011108398.1	3259854	3262226	-	STP|HisKA+STP|HATPase_c+STP|Response_reg
CGC50	CAZyme	NC_004663.1	WP_011108399.1	3262908	3264857	-	CAZyme|GH97_e5
CGC50	SULFATLAS	NC_004663.1	WP_011108400.1	3264883	3266193	-	SULFATLAS|S1_14
CGC50	CAZyme	NC_004663.1	WP_011108401.1	3266202	3268370	-	CAZyme|GH67_e0
CGC50	CAZyme	NC_004663.1	WP_011108402.1	3268467	3270020	-	CAZyme|GH76_e36
CGC50	null	NC_004663.1	WP_011108403.1	3270036	3271001	-	null
CGC50	null	NC_004663.1	WP_011108404.1	3271013	3272995	-	null
CGC50	TC	NC_004663.1	WP_011108405.1	3273006	3276110	-	TC|1.B.14.6.16
CGC50	SULFATLAS	NC_004663.1	WP_011108406.1	3276144	3277448	-	SULFATLAS|S1_11
CGC50	TF	NC_004663.1	WP_011108407.1	3277939	3281976	-	TF|0035607+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC50	CAZyme	NC_004663.1	WP_011108408.1	3282187	3284469	+	CAZyme|GH92_e18
CGC50	null	NC_004663.1	WP_004304952.1	3284523	3285473	+	null
CGC50	CAZyme	NC_004663.1	WP_011108409.1	3285526	3286683	+	CAZyme|GH76_e42
CGC50	CAZyme	NC_004663.1	WP_011108410.1	3286743	3288188	+	CAZyme|GH125_e1
CGC51	CAZyme	NC_004663.1	WP_062695757.1	3317191	3318828	+	CAZyme|GH27_e3|CBM35_e26
CGC51	STP	NC_004663.1	WP_008763548.1	3318924	3320390	-	STP|TPR_2
CGC51	null	NC_004663.1	WP_008763547.1	3320412	3321356	-	null
CGC51	TC	NC_004663.1	WP_008763546.1	3321358	3322170	-	TC|2.C.1.4.2
CGC51	null	NC_004663.1	WP_008765212.1	3322197	3322850	-	null
CGC51	null	NC_004663.1	WP_008763544.1	3322866	3323471	-	null
CGC51	TC	NC_004663.1	WP_008763543.1	3323501	3324298	-	TC|1.A.30.2.10
CGC52	TC	NC_004663.1	WP_008765453.1	3336916	3337923	-	TC|8.A.5.1.3
CGC52	CAZyme	NC_004663.1	WP_011108444.1	3338137	3341142	-	CAZyme|GH2_e41
CGC52	null	NC_004663.1	WP_155516878.1	3341247	3341393	+	null
CGC52	TC	NC_004663.1	WP_008765451.1	3341531	3343018	-	TC|2.A.50.2.3
CGC52	null	NC_004663.1	WP_370448190.1	3343005	3343946	-	null
CGC52	null	NC_004663.1	WP_011108446.1	3343900	3345294	-	null
CGC52	null	NC_004663.1	WP_008762066.1	3345516	3345809	-	null
CGC52	TC	NC_004663.1	WP_008762065.1	3345822	3348980	-	TC|2.A.6.3.14
CGC52	TC	NC_004663.1	WP_008762064.1	3349011	3350027	-	TC|2.A.6.3.14
CGC52	TC	NC_004663.1	WP_008762063.1	3350059	3351405	-	TC|2.A.6.3.14
CGC53	CAZyme	NC_004663.1	WP_008765419.1	3403559	3404782	-	CAZyme|GT30_e38
CGC53	null	NC_004663.1	WP_008765418.1	3404799	3406313	-	null
CGC53	TC	NC_004663.1	WP_008762019.1	3406408	3408480	+	TC|9.B.28.5.3
CGC53	null	NC_004663.1	WP_008765417.1	3408455	3408925	-	null
CGC53	CAZyme	NC_004663.1	WP_011108456.1	3408968	3410764	-	CAZyme|GH123_e16
CGC53	TC	NC_004663.1	WP_011108457.1	3410820	3413276	-	TC|3.A.11.1.5
CGC53	null	NC_004663.1	WP_011108458.1	3413478	3414068	-	null
CGC53	null	NC_004663.1	WP_011108459.1	3414127	3415107	-	null
CGC53	null	NC_004663.1	WP_008765411.1	3415335	3416768	-	null
CGC53	TC	NC_004663.1	WP_008762009.1	3416948	3418258	+	TC|2.A.13.1.3
CGC54	TC	NC_004663.1	WP_008761957.1	3480830	3484081	+	TC|1.B.14.6.17
CGC54	TC	NC_004663.1	WP_008761956.1	3484094	3486094	+	TC|8.A.46.3.4
CGC54	null	NC_004663.1	WP_225011823.1	3486140	3487747	+	null
CGC54	null	NC_004663.1	WP_008761954.1	3487759	3488775	+	null
CGC54	TC	NC_004663.1	WP_011108492.1	3488795	3489799	+	TC|2.A.7.8.3
CGC54	SULFATLAS	NC_004663.1	WP_048692652.1	3489922	3491748	-	SULFATLAS|S1_15
CGC54	STP	NC_004663.1	WP_062695883.1	3491839	3493392	-	STP|Pyr_redox_2
CGC54	TC	NC_004663.1	WP_008761950.1	3493475	3494041	-	TC|8.A.147.1.2
CGC54	TC	NC_004663.1	WP_011108495.1	3494224	3495693	-	TC|2.A.21.3.7
CGC54	null	NC_004663.1	WP_008761948.1	3495718	3496647	-	null
CGC54	STP	NC_004663.1	WP_011108496.1	3496796	3497320	+	STP|NUDIX
CGC54	STP	NC_004663.1	WP_011108497.1	3497612	3500623	+	STP|TPR_1+STP|TPR_1
CGC54	null	NC_004663.1	WP_008765321.1	3500636	3502357	+	null
CGC54	TC	NC_004663.1	WP_011108498.1	3502745	3505918	+	TC|1.B.14.6.17
CGC54	null	NC_004663.1	WP_008761944.1	3505930	3507687	+	null
CGC54	TC	NC_004663.1	WP_011108499.1	3507717	3510497	+	TC|1.B.14.6.16
CGC54	null	NC_004663.1	WP_008761942.1	3510520	3512241	+	null
CGC54	null	NC_004663.1	WP_011108500.1	3512273	3513751	+	null
CGC54	null	NC_004663.1	WP_008765315.1	3513779	3515254	+	null
CGC54	CAZyme	NC_004663.1	WP_225011825.1	3515348	3516469	+	CAZyme|GH16_3+SULFATLAS|S1_19
CGC54	CAZyme	NC_004663.1	WP_011108502.1	3516595	3517638	+	CAZyme|GH18_e33
CGC55	CAZyme	NC_004663.1	WP_162303083.1	3557328	3559484	-	CAZyme|GH36_e24
CGC55	CAZyme	NC_004663.1	WP_011108511.1	3559566	3561110	-	CAZyme|GH43_10|CBM91_e20+SULFATLAS|S1_7
CGC55	null	NC_004663.1	WP_008765291.1	3561140	3561328	-	null
CGC55	CAZyme	NC_004663.1	WP_011108512.1	3561325	3563604	-	CAZyme|GH3_e6+SULFATLAS|S1_7
CGC55	CAZyme	NC_004663.1	WP_370448175.1	3563611	3566526	-	CAZyme|GH2_e98|CBM32_e133+SULFATLAS|S1_7
CGC55	null	NC_004663.1	WP_011108514.1	3566770	3567984	-	null
CGC55	null	NC_004663.1	WP_011108515.1	3568024	3569229	-	null
CGC55	null	NC_004663.1	WP_011108516.1	3569259	3571199	-	null
CGC55	TC	NC_004663.1	WP_008765284.1	3571213	3574341	-	TC|1.B.14.6.17
CGC55	TF	NC_004663.1	WP_011108517.1	3574578	3578591	-	TF|HTH_AraC+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC55	null	NC_004663.1	WP_008765282.1	3579467	3580657	-	null
CGC55	TC	NC_004663.1	WP_032840804.1	3580840	3583221	-	TC|8.A.3.3.4
CGC55	null	NC_004663.1	WP_011108518.1	3583238	3584035	-	null
CGC55	CAZyme	NC_004663.1	WP_008765279.1	3584072	3585223	-	CAZyme|GT4_e3479
CGC55	CAZyme	NC_004663.1	WP_008765278.1	3585303	3586415	-	CAZyme|GT4_e161
CGC55	CAZyme	NC_004663.1	WP_008765277.1	3586412	3587551	-	CAZyme|GT4_e408
CGC55	CAZyme	NC_004663.1	WP_008765276.1	3587548	3588792	-	CAZyme|GT129
CGC55	CAZyme	NC_004663.1	WP_008765275.1	3588805	3589803	-	CAZyme|GT2+TC|4.D.1.1.3
CGC55	null	NC_004663.1	WP_008765274.1	3589800	3590903	-	null
CGC55	CAZyme	NC_004663.1	WP_008765273.1	3590900	3591766	-	CAZyme|GT14_e68
CGC55	CAZyme	NC_004663.1	WP_008765272.1	3591766	3592626	-	CAZyme|GT14_e45
CGC55	CAZyme	NC_004663.1	WP_224200502.1	3592634	3593575	-	CAZyme|GT32_e179
CGC55	CAZyme	NC_004663.1	WP_008765270.1	3593575	3594504	-	CAZyme|GT8_e199
CGC55	CAZyme	NC_004663.1	WP_008765269.1	3594515	3595315	-	CAZyme|GT2
CGC55	null	NC_004663.1	WP_008765268.1	3595315	3595851	-	null
CGC55	CAZyme	NC_004663.1	WP_008765267.1	3595908	3596891	-	CAZyme|GT2
CGC55	null	NC_004663.1	WP_008765266.1	3596904	3597509	-	null
CGC55	TC	NC_004663.1	WP_008765265.1	3597506	3598960	-	TC|2.A.66.2.23
CGC55	null	NC_004663.1	WP_224200503.1	3598957	3600048	-	null
CGC55	null	NC_004663.1	WP_008765263.1	3600203	3601237	-	null
CGC55	null	NC_004663.1	WP_008765262.1	3601234	3601950	-	null
CGC55	CAZyme	NC_004663.1	WP_008765261.1	3601987	3602958	-	CAZyme|GT2
CGC56	TC	NC_004663.1	WP_008765255.1	3607119	3608231	-	TC|9.B.146.1.4
CGC56	STP	NC_004663.1	WP_008765254.1	3608636	3609520	+	STP|HTH_18
CGC56	null	NC_004663.1	WP_162303085.1	3609719	3610948	-	null
CGC56	CAZyme	NC_004663.1	WP_011108524.1	3611934	3613646	-	CAZyme|GH93_e16
CGC56	null	NC_004663.1	WP_011108525.1	3613724	3615598	-	null
CGC56	TC	NC_004663.1	WP_011108526.1	3615607	3618663	-	TC|1.B.14.6.17
CGC56	CAZyme	NC_004663.1	WP_008765249.1	3618732	3619724	-	CAZyme|GH43_31
CGC56	null	NC_004663.1	WP_224200505.1	3619770	3621038	-	null
CGC56	TF	NC_004663.1	WP_011108527.1	3621614	3625594	-	TF|0035607+STP|Reg_prop+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC56	CAZyme	NC_004663.1	WP_008767181.1	3626229	3627212	-	CAZyme|GH43_31+SULFATLAS|S1_7
CGC56	CAZyme	NC_004663.1	WP_011108528.1	3627234	3629267	-	CAZyme|GH182
CGC56	CAZyme	NC_004663.1	WP_008767184.1	3629527	3630504	-	CAZyme|GH43_3
CGC56	CAZyme	NC_004663.1	WP_008767185.1	3630640	3631665	-	CAZyme|GH159_e7+SULFATLAS|S1_4
CGC56	null	NC_004663.1	WP_008767186.1	3631668	3632876	-	null
CGC56	null	NC_004663.1	WP_008767187.1	3632888	3634084	-	null
CGC56	null	NC_004663.1	WP_008767188.1	3634096	3636018	-	null
CGC56	TC	NC_004663.1	WP_008767190.1	3636030	3639233	-	TC|1.B.14.6.17
CGC56	SULFATLAS	NC_004663.1	WP_008767191.1	3639261	3640571	-	SULFATLAS|S1_7
CGC56	SULFATLAS	NC_004663.1	WP_008767192.1	3640606	3641964	-	SULFATLAS|S1_7
CGC56	CAZyme	NC_004663.1	WP_011108530.1	3642019	3644565	-	CAZyme|GH116_e6
CGC56	null	NC_004663.1	WP_008767194.1	3644584	3646008	-	null
CGC56	TF	NC_004663.1	WP_008767195.1	3646091	3646972	-	TF|0036286+TF|0035607+STP|AraC_binding+STP|HTH_18
CGC56	CAZyme	NC_004663.1	WP_008767196.1	3647317	3649284	-	CAZyme|GH146_e3
CGC56	CAZyme	NC_004663.1	WP_008767197.1	3649296	3653930	-	CAZyme|GH43_26|GH106_e18+SULFATLAS|S1_22
CGC56	CAZyme	NC_004663.1	WP_008767198.1	3653945	3655153	-	CAZyme|GH88_e11+SULFATLAS|S1_27
CGC56	SULFATLAS	NC_004663.1	WP_008767199.1	3655177	3656598	-	SULFATLAS|S1_7
CGC56	null	NC_004663.1	WP_008767200.1	3656629	3657603	-	null
CGC56	CAZyme	NC_004663.1	WP_008767201.1	3657687	3658910	-	CAZyme|GH154_e17+SULFATLAS|S1_14
CGC56	null	NC_004663.1	WP_008767202.1	3658925	3659599	-	null
CGC56	null	NC_004663.1	WP_008767203.1	3659624	3660838	-	null
CGC56	null	NC_004663.1	WP_008767204.1	3660858	3662780	-	null
CGC56	TC	NC_004663.1	WP_008767205.1	3662793	3665987	-	TC|1.B.14.6.17
CGC56	CAZyme	NC_004663.1	WP_008767206.1	3666005	3667087	-	CAZyme|GH105_e29+SULFATLAS|S1_16
CGC56	CAZyme	NC_004663.1	WP_008767207.1	3667119	3668933	-	CAZyme|GH2_e14+SULFATLAS|S1_22
CGC57	CAZyme	NC_004663.1	WP_008767224.1	3693238	3694437	+	CAZyme|GT4_e994
CGC57	CAZyme	NC_004663.1	WP_008767225.1	3694434	3695567	+	CAZyme|GT4_e3623
CGC57	CAZyme	NC_004663.1	WP_011108541.1	3695564	3696790	+	CAZyme|GT4_e440
CGC57	STP	NC_004663.1	WP_008767227.1	3696762	3697673	-	STP|HTH_18
CGC57	TC	NC_004663.1	WP_008761836.1	3697897	3699000	+	TC|2.A.6.2.29
CGC57	TC	NC_004663.1	WP_011108542.1	3699015	3702191	+	TC|2.A.6.2.22
CGC57	TC	NC_004663.1	WP_008767229.1	3702207	3703571	+	TC|2.A.6.2.23
CGC57	null	NC_004663.1	WP_011108543.1	3703733	3705391	-	null
CGC57	null	NC_004663.1	WP_008767232.1	3706071	3707201	-	null
CGC57	null	NC_004663.1	WP_008767233.1	3707252	3708454	-	null
CGC57	CAZyme	NC_004663.1	WP_008767234.1	3708560	3709825	+	CAZyme|GT4_e1535
CGC57	CAZyme	NC_004663.1	WP_011108544.1	3709818	3710573	+	CAZyme|GT2
CGC57	CAZyme	NC_004663.1	WP_008767236.1	3710631	3713324	-	CAZyme|GH92_e40+SULFATLAS|S1_20
CGC57	CAZyme	NC_004663.1	WP_008767237.1	3713336	3714526	-	CAZyme|GH76_e42
CGC57	SULFATLAS	NC_004663.1	WP_008767238.1	3714548	3715495	-	SULFATLAS|S1_48
CGC57	null	NC_004663.1	WP_008767239.1	3715522	3717060	-	null
CGC57	TC	NC_004663.1	WP_008767240.1	3717066	3720032	-	TC|1.B.14.6.1
CGC57	TC	NC_004663.1	WP_008767241.1	3720092	3721099	-	TC|2.A.7.6.3
CGC57	null	NC_004663.1	WP_008767242.1	3721107	3721532	-	null
CGC57	null	NC_004663.1	WP_008767243.1	3721561	3723705	-	null
CGC57	STP	NC_004663.1	WP_008767244.1	3723702	3724601	-	STP|Fer4
CGC57	TF	NC_004663.1	WP_008767245.1	3724799	3725635	+	TF|HTH_AraC+STP|AraC_binding+STP|HTH_18
CGC57	CAZyme	NC_004663.1	WP_008767247.1	3725843	3728212	-	CAZyme|GH115_e4
CGC57	CAZyme	NC_004663.1	WP_008767248.1	3728218	3729600	-	CAZyme|GH43_24+SULFATLAS|S1_6
CGC57	null	NC_004663.1	WP_008761827.1	3730365	3731222	-	null
CGC57	CAZyme	NC_004663.1	WP_008767250.1	3731488	3734430	-	CAZyme|GH105_e29|PL33_2+SULFATLAS|S1_16
CGC57	CAZyme	NC_004663.1	WP_008767251.1	3734427	3736586	-	CAZyme|PL8_3
CGC57	null	NC_004663.1	WP_008767252.1	3736726	3737397	-	null
CGC57	null	NC_004663.1	WP_008767253.1	3737421	3738668	-	null
CGC57	TC	NC_004663.1	WP_008767254.1	3738692	3740638	-	TC|8.A.46.1.5
CGC57	TC	NC_004663.1	WP_008767255.1	3740650	3743808	-	TC|1.B.14.6.17
CGC57	CAZyme	NC_004663.1	WP_008767256.1	3743935	3746043	-	CAZyme|GH2_e108
CGC57	CAZyme	NC_004663.1	WP_032841307.1	3746063	3747493	-	CAZyme|GH29_e8+SULFATLAS|S1_17
CGC57	TC	NC_004663.1	WP_011108547.1	3747864	3751904	-	TC|9.B.259.2.2+TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC57	null	NC_004663.1	WP_011108548.1	3752330	3753103	+	null
CGC57	TF	NC_004663.1	WP_011108549.1	3753178	3753528	+	TF|0036286+STP|HTH_18
CGC57	null	NC_004663.1	WP_008767260.1	3753543	3753761	+	null
CGC57	null	NC_004663.1	WP_011108550.1	3753745	3754449	-	null
CGC57	TC	NC_004663.1	WP_008761811.1	3754921	3755505	+	TC|8.A.11.1.2
CGC58	CAZyme	NC_004663.1	WP_011108580.1	3798016	3800607	-	CAZyme|GH3_e0+SULFATLAS|S1_15
CGC58	TF	NC_004663.1	WP_011108581.1	3801071	3801646	-	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC58	STP	NC_004663.1	WP_008767289.1	3801841	3802749	+	STP|FecR
CGC58	TC	NC_004663.1	WP_011108582.1	3802807	3806184	+	TC|1.B.14.6.17
CGC58	null	NC_004663.1	WP_011108583.1	3806197	3808131	+	null
CGC58	CAZyme	NC_004663.1	WP_008767292.1	3808169	3809065	+	CAZyme|CBM32_e47
CGC58	CAZyme	NC_004663.1	WP_011108584.1	3809075	3811981	+	CAZyme|CBM32_e96+SULFATLAS|S1_8
CGC58	TC	NC_004663.1	WP_011108585.1	3812168	3814984	+	TC|1.B.14.12.1+PEPTIDASE|M14.UNW
CGC58	null	NC_004663.1	WP_011108586.1	3815152	3816084	+	null
CGC58	TC	NC_004663.1	WP_011108587.1	3816241	3818091	-	TC|1.A.23.1.4
CGC58	TC	NC_004663.1	WP_008767297.1	3818218	3819204	+	TC|2.A.19.5.2
CGC58	null	NC_004663.1	WP_008767298.1	3819286	3820854	-	null
CGC58	CAZyme	NC_004663.1	WP_008767299.1	3821077	3822324	+	CAZyme|GH154_e2+SULFATLAS|S1_14
CGC58	SULFATLAS	NC_004663.1	WP_011108591.1	3822979	3823896	+	SULFATLAS|S1_30
CGC58	TC	NC_004663.1	WP_011108592.1	3824416	3827481	+	TC|1.B.14.6.17
CGC58	TC	NC_004663.1	WP_008767302.1	3827521	3829146	+	TC|1.B.38.1.10
CGC58	CAZyme	NC_004663.1	WP_011108593.1	3829182	3830744	+	CAZyme|GH30_6+SULFATLAS|S1_7
CGC58	null	NC_004663.1	WP_062695870.1	3830770	3831948	+	null
CGC58	CAZyme	NC_004663.1	WP_011108595.1	3832138	3833328	+	CAZyme|GH130_1
CGC58	TC	NC_004663.1	WP_011108596.1	3833579	3835456	+	TC|2.A.21.3.8
CGC59	CAZyme	NC_004663.1	WP_011108604.1	3852033	3853619	-	CAZyme|GH30_4
CGC59	null	NC_004663.1	WP_008767316.1	3853871	3854758	-	null
CGC59	null	NC_004663.1	WP_008767317.1	3854807	3856789	-	null
CGC59	TC	NC_004663.1	WP_011108605.1	3856829	3859924	-	TC|1.B.14.6.17
CGC59	null	NC_004663.1	WP_008767319.1	3859947	3861248	-	null
CGC59	null	NC_004663.1	WP_011108606.1	3861603	3864290	-	null
CGC59	TF	NC_004663.1	WP_011108607.1	3864475	3868605	+	TF|0035607+STP|Reg_prop+STP|Reg_prop+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC59	CAZyme	NC_004663.1	WP_008767322.1	3868574	3869539	-	CAZyme|GH18_e39
CGC59	SULFATLAS	NC_004663.1	WP_008767323.1	3869864	3871420	+	SULFATLAS|S1_11
CGC59	null	NC_004663.1	WP_158257885.1	3871929	3872096	+	null
CGC59	TF	NC_004663.1	WP_032814147.1	3872171	3873046	+	TF|0035607+STP|HTH_18
CGC59	null	NC_004663.1	WP_008761733.1	3873167	3873871	+	null
CGC59	TC	NC_004663.1	WP_008761732.1	3873909	3875888	+	TC|3.D.10.1.5
