Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
NXW82_RS16640	UVQ25528.1|GT0	100	373	0	0	1	373	1	373	4.02e-282	767
NXW82_RS16655	UVQ25531.1|GT4	100	357	0	0	1	357	1	357	7.88e-265	722
KFX40_RS17745	UBE45158.1|GH2	92.3	817	63	0	1	817	1	817	0.0	1588
KSU82_RS21250	AXB55376.1|GT4	51.4	360	174	1	2	360	1	360	4.46e-124	366
KSU82_RS04535	UBD65133.1|GT4	64.4	379	135	0	1	379	1	379	1.05e-183	519
FH719_RS19260	UWN83724.1|GH24	97.7	173	4	0	1	173	1	173	9.95e-124	350
GPL12_RS20050	UYU81649.1|GT2	100	193	0	0	2	194	129	321	2.88e-142	404
KSZ66_RS17865	QMW86523.1|CE6	100	265	0	0	1	265	1	265	1.27e-201	555
DW167_RS07005	UVQ42788.1|GH110	100	686	0	0	1	686	1	686	0.0	1388
DW167_RS07010	UVQ44205.1|GH97	99.7	360	1	0	288	647	1	360	3.88e-273	756
DW167_RS07015	UVQ42786.1|GH106	100	990	0	0	1	990	1	990	0.0	2049
K0G90_RS05895	UVS47530.1|CBM62	59.7	682	269	5	1	679	1	679	2.41e-303	847
EAJ10_RS08600	QRX63289.1|GH5_21	52.8	651	282	9	25	656	7	651	4.07e-240	702
EAJ10_RS08605	ALJ61522.1|CE6|GH95	74.1	795	206	0	19	813	280	1074	0.0	1251
EAJ10_RS08615	BDI74663.1|CBM91|GH43_10	71.0	563	161	1	36	596	1	563	0.0	892
EAJ10_RS08620	UVP12295.1|GH2	70.6	781	229	1	1	781	1	780	0.0	1200
EAJ10_RS08640	UBD72157.1|GH115	72.8	831	223	2	1	828	1	831	0.0	1304
EAJ10_RS08645	QUT88914.1|GH43_35	80.2	655	129	1	1	654	36	690	0.0	1132
I2D74_RS24955	QUT69969.1|GT4	58.0	407	170	1	1	406	2	408	3.20e-161	464
K0G45_RS05700	UDB42985.1|GH0	91.0	211	19	0	1	211	1	211	1.14e-132	376
PG790_RS10470	QUU03487.1|CBM32	39.4	796	427	18	208	975	125	893	1.79e-178	549
PG790_RS11440	UYU90588.1|GT4	99.7	370	1	0	1	370	1	370	7.39e-272	741
PG790_RS24070	UWP43074.1|CBM50	62.5	309	111	4	1	307	1	306	1.34e-129	376
G7876_RS19370	ALJ39996.1|GH2	98.3	1017	1	1	1	1017	1	1001	0.0	2058
G7876_RS11065	ASV45029.1|GH23	28.9	1320	799	31	698	1930	1914	3180	3.74e-130	463
PO065_RS14625	QUT74088.1|GH43_24	80.3	335	65	1	1	334	1	335	2.80e-213	590
PO065_RS18595	UBE47002.1|CE12|CE6	88.5	304	35	0	1	304	1	304	9.66e-196	553
I1W55_RS17065	UVV82891.1|CBM13|GH2	97.7	1193	27	0	2	1194	1	1193	0.0	2359
PO078_RS00555	UOD82380.1|GH43_17	37.8	761	400	20	8	712	278	1021	6.26e-146	457
PO078_RS00560	QHS59113.1|CBM66	41.6	680	349	16	7	676	10	651	8.75e-160	486
PO078_RS16645	UBE43544.1|GT4	94.9	350	18	0	3	352	1	350	1.27e-242	665
NXV50_RS07725	QQA09221.1|GH16_3	100	367	0	0	1	367	1	367	1.24e-278	758
C799_RS20300	UVP58653.1|GT2	60.2	334	130	2	1	331	1	334	3.81e-139	402
C799_RS20270	QUT46671.1|GT4	65.3	357	123	1	3	359	2	357	1.46e-164	469
C799_RS20265	UBD69682.1|GT4	50.0	358	176	2	4	358	3	360	3.13e-118	351
C799_RS16885	QUT38412.1|GH140	99.4	481	3	0	1	481	1	481	0.0	1018
C799_RS08915	QIK53307.1|GH43_10	60.8	520	200	4	26	545	27	542	1.80e-244	686
C799_RS08910	ALA76095.1|GH2	78.5	989	211	2	2	988	4	992	0.0	1645
C799_RS08905	QGT72521.1|PL11_1	50.9	623	268	14	29	642	47	640	3.61e-201	584
C799_RS08900	AXP81489.1|GH43_19|GH43_29	70.3	320	95	0	20	339	14	333	3.05e-169	490
C799_RS08895	UEG54805.1|GH43_29	74.3	300	76	1	9	307	27	326	1.04e-177	499
C799_RS08890	QJR58410.1|GH88	69.2	389	120	0	9	397	8	396	2.40e-203	570
C799_RS08885	UVR06679.1|GH154	71.1	387	111	1	19	405	22	407	4.38e-212	593
L0P67_RS11620	QUT29620.1|GH0	99.5	206	1	0	1	206	1	206	1.65e-145	408
PO123_RS12075	QUR43728.1|GT14	92.0	289	22	1	2	289	18	306	3.07e-200	554
PO123_RS28080	UVR95554.1|GT0	59.5	378	153	0	1	378	1	378	1.94e-162	465
NXV79_RS14020	UVP59182.1|GT4	100	391	0	0	1	391	1	391	1.74e-292	795
KFX43_RS01510	ASV45029.1|GH23	27.8	1805	1030	46	6	1723	1560	3178	1.84e-155	538
FH720_RS00600	QUT38886.1|GT4	73.8	370	97	0	7	376	1	370	2.71e-207	578
FH720_RS25615	AFA54900.1|GT4	100	190	0	0	1	190	177	366	7.28e-131	376
QV442_RS10935	QUT38887.1|GT8	100	320	0	0	1	320	1	320	3.61e-240	657
QV442_RS10940	QUT38886.1|GT4	100	371	0	0	1	371	1	371	1.68e-273	745
DW697_RS00265	ASW16389.1|GH3	77.5	845	190	0	15	859	15	859	0.0	1341
DW697_RS20730	UYU72080.1|GT4	100	293	0	0	1	293	26	318	8.26e-218	599
J9A00_RS14110	QQA09897.1|GH95	99.5	1019	1	1	1	1015	1	1019	0.0	2081
K0G71_RS19335	UYU40358.1|GT4	46.6	337	177	2	2	336	25	360	1.54e-109	328
K0G71_RS19340	QUT39996.1|GT4	64.0	383	136	2	1	382	1	382	1.42e-188	531
K0G71_RS19345	QUT39999.1|PL12	49.6	619	308	3	9	625	11	627	5.65e-216	620
K0G71_RS19350	UYU40361.1|GT4	50.5	410	200	1	4	410	1	410	5.80e-148	431
KSZ81_RS22155	UBF07265.1|GT4	48.2	369	190	1	1	368	1	369	2.56e-118	353
GPL09_RS15790	CAI32746.2|GT4	56.2	411	162	2	5	415	2	394	2.10e-158	457
GPL09_RS15810	WHA36651.1|GT2	100	346	0	0	1	346	1	346	1.18e-249	683
AMN69_RS11860	UWP43087.1|CE4|GT4	40.2	577	340	5	3	576	4	578	2.02e-143	432
AMN69_RS14905	QUT23335.1|GH82	100	458	0	0	1	458	27	484	0.0	914
AMN69_RS14960	ADB38475.1|PL35	38.4	502	300	5	2	496	107	606	1.13e-117	364
AMN69_RS14965	UWP45389.1|GH154	61.3	401	150	3	3	400	6	404	1.65e-178	508
AMN69_RS14970	UYU37132.1|GH105	99.2	377	3	0	1	377	1	377	3.60e-287	780
AMN69_RS14975	UYU37133.1|GH2	96.6	879	30	0	1	879	1	879	0.0	1727
AMN69_RS14980	UYU37134.1|GH27	97.9	525	11	0	1	525	1	525	0.0	1066
AMN69_RS14985	UYU37135.1|GH43	97.5	596	15	0	1	596	1	596	0.0	1205
AMN69_RS14995	UYU35651.1|GH43	86.8	220	29	0	1	220	1	220	2.33e-140	403
AMN69_RS15000	UYU35655.1|GH2	96.3	596	22	0	1	596	1	596	0.0	1183
AMN69_RS15005	QPH40204.1|CE20	47.0	457	232	6	19	468	18	471	2.68e-137	408
AMN69_RS15010	QUT23350.1|GH2	93.4	824	54	0	1	824	3	826	0.0	1639
AMN69_RS15025	QUT23353.1|GH2	97.0	1018	31	0	1	1018	1	1018	0.0	2064
AMN69_RS15035	QUT23355.1|GH110	95.4	608	28	0	1	608	1	608	0.0	1201
AMN69_RS16030	ASV45029.1|GH23	29.1	1733	1011	49	5	1630	1560	3181	4.51e-163	558
AMN69_RS19140	SCV06541.1|GH43_1	100	324	0	0	1	324	1	324	2.05e-257	701
AMN69_RS24440	ALJ60081.1|GH31	57.1	800	332	4	21	811	17	814	0.0	965
AMN69_RS24445	UWZ90294.1|GH115	77.5	977	220	0	8	984	11	987	0.0	1602
AMN69_RS24455	QRQ58661.1|GH2	89.6	787	81	1	1	787	1	786	0.0	1471
AMN69_RS24460	QRQ58662.1|GH115	98.2	851	15	0	1	851	1	851	0.0	1727
AMN69_RS26285	QUT23358.1|GH150	89.0	943	104	0	1	943	1	943	0.0	1739
AMN69_RS26290	UMB61731.1|GH150	47.5	889	443	10	21	904	11	880	1.31e-297	849
AMN69_RS26310	QUT23363.1|GH2	78.6	781	167	0	1	781	1	781	0.0	1297
AMN69_RS26360	QUT23367.1|GH110	99.7	626	2	0	1	626	1	626	0.0	1247
NXV61_RS10040	UVR93286.1|GH26	100	396	0	0	1	396	1	396	6.48e-311	842
ADB40_RS04920	UVS53422.1|GH35	99.9	698	1	0	2	699	1	698	0.0	1440
NXY36_RS16625	UDQ96569.1|GH0	38.7	801	460	11	6	786	39	828	5.87e-177	535
HCG98_RS20545	ASV45029.1|GH23	28.2	1801	1018	53	6	1713	1560	3178	1.15e-157	546
NXW47_RS15705	UPU37090.1|GT0	43.7	366	186	6	3	360	2	355	1.74e-103	325
NXW47_RS15715	UVV78784.1|GT2	65.3	268	93	0	1	268	1	268	1.52e-124	360
PGU41_RS08430	QIA06583.1|GH27	73.9	456	115	3	1	454	1	454	4.69e-257	711
PGU41_RS08440	BDI74937.1|GH43_19|GH43_29	66.5	617	203	3	20	634	7	621	0.0	887
PGU41_RS08445	ABR38201.1|GH31	81.4	817	151	1	6	822	4	819	0.0	1431
PGU41_RS08465	QJR57394.1|GH127	69.9	783	234	1	3	783	19	801	0.0	1182
PGU41_RS08470	UBD72169.1|GH115	63.8	936	337	2	22	957	31	964	0.0	1304
NXX22_RS16395	QUR42647.1|GT4	64.2	405	144	1	1	404	1	405	1.76e-186	528
KFX45_RS17925	QVY66626.1|GT4	49.3	424	190	10	1	416	1	407	6.18e-132	390
KFX45_RS17935	UBE45254.1|GT4	45.6	390	207	3	7	392	4	392	9.30e-121	360
KFX45_RS17940	UBE45252.1|GT4	57.1	368	153	5	3	366	2	368	4.85e-155	445
KFX45_RS17955	AVM58666.1|GT4	85.3	402	59	0	1	402	1	402	9.99e-268	733
KFX45_RS10410	QUT69969.1|GT4	100	408	0	0	1	408	1	408	8.74e-297	807
PO077_RS22900	UVS18122.1|GH31_3	100	184	0	0	1	184	1	184	2.65e-124	373
PO077_RS22910	UVS18124.1|GH9	100	576	0	0	1	576	1	576	0.0	1178
PO077_RS22915	QNE42320.1|GH0	44.2	643	326	8	13	623	1	642	9.00e-179	526
PO077_RS22925	BBE15991.1|GH0	36.3	885	476	19	12	844	9	857	1.49e-167	513
PO077_RS22950	SIP56303.1|CE4	99.5	218	1	0	1	218	1	218	4.57e-167	463
NXW18_RS15295	QOS39887.1|GT0	42.5	388	221	1	1	388	1	386	1.93e-111	336
NXW18_RS15315	AST54051.1|GT4	46.7	330	174	2	1	330	1	328	5.66e-109	325
NXW18_RS15320	QCQ33654.1|GT4	61.9	402	151	1	1	400	1	402	1.08e-185	526
NXW18_RS17370	UYU67391.1|GT4	67.2	369	119	2	3	371	2	368	4.40e-176	499
NXW18_RS17495	QUT38676.1|GH13_8	100	670	0	0	1	670	1	670	0.0	1413
NXW42_RS00095	ASV45029.1|GH23	28.4	1750	1037	51	12	1652	1567	3209	9.86e-155	533
NXW42_RS13820	QUT71597.1|GT2	100	322	0	0	7	328	6	327	1.49e-245	671
KQP68_RS22290	UYU66249.1|GH31_19	100	528	0	0	1	528	1	528	0.0	1103
NXY13_RS17600	AAO76142.1|GH163|3.2.1.-	100	734	0	0	1	734	1	734	0.0	1508
K0G94_RS08135	QUT30578.1|GT2	100	256	0	0	1	256	1	256	1.35e-187	518
K0G94_RS08140	QUT30577.1|GT2	99.7	305	1	0	1	305	1	305	8.05e-225	617
K0G94_RS08150	QUT30575.1|GT0	100	388	0	0	1	388	1	388	2.66e-290	789
K0G94_RS08160	QUT30573.1|GT4	100	374	0	0	1	374	1	374	1.82e-274	748
K0G94_RS08175	QUT30569.1|GT4	100	349	0	0	1	349	1	349	1.30e-259	708
K0G94_RS08180	QUT30568.1|GT2	100	319	0	0	1	319	1	319	7.56e-237	648
K0G94_RS08185	QUT30567.1|GT0	100	302	0	0	1	302	1	302	1.29e-224	616
K0G94_RS08205	QUT30562.1|GT11	100	352	0	0	1	352	1	352	4.61e-275	748
K0G22_RS16260	QQY44066.1|CBM50	100	308	0	0	1	308	1	308	3.85e-229	628
KQP59_RS01370	QUT71939.1|GH20	100	519	0	0	1	519	1	519	0.0	1094
KQP59_RS01390	QUT71943.1|GH29	100	605	0	0	1	605	2	606	0.0	1244
KQP59_RS01395	QUT71944.1|GH2	100	1023	0	0	1	1023	1	1023	0.0	2128
KQP59_RS01400	QUT71945.1|GH20	100	776	0	0	1	776	1	776	0.0	1583
KQP59_RS01425	QUT71950.1|GH18	100	554	0	0	1	554	1	554	0.0	1121
KQP59_RS01480	QUT70736.1|GH18	100	429	0	0	1	429	1	429	0.0	872
KQP59_RS01485	QUT70735.1|GH20	100	772	0	0	1	772	1	772	0.0	1573
KQP59_RS01490	BCA49750.1|GH89	100	727	0	0	1	727	1	727	0.0	1553
KQP59_RS01495	QUT70733.1|GH3	100	860	0	0	1	860	1	860	0.0	1698
KQP59_RS01505	QUT70731.1|GH97	100	643	0	0	1	643	1	643	0.0	1317
KQP59_RS01510	QUT70730.1|GH20	100	527	0	0	1	527	1	527	0.0	1087
KQP59_RS01530	QUT70726.1|GH3	100	859	0	0	1	859	1	859	0.0	1706
KQP59_RS03745	CAE6110940.1|CE8	42.3	553	282	9	32	576	264	787	2.96e-131	416
KQP59_RS03815	WHZ40557.1|GT0	57.4	380	150	4	3	382	2	369	1.19e-146	425
KQP59_RS03820	BCA50731.1|GT26	100	232	0	0	1	232	3	234	5.49e-171	474
KQP59_RS03835	BCA50734.1|GT4	100	348	0	0	1	348	1	348	5.47e-256	699
KQP59_RS03845	BCA50736.1|GT0	100	392	0	0	1	392	1	392	1.22e-288	785
KQP59_RS03935	QUT39559.1|GT2	100	278	0	0	1	278	1	278	4.73e-199	549
KQP59_RS03975	BCA51127.1|GT2	100	328	0	0	1	328	1	328	2.75e-239	655
KQP59_RS04045	AHC21644.2|GH1	48.3	505	257	2	6	509	11	512	2.57e-162	476
KQP59_RS04135	AMJ18631.1|GT2	48.2	1200	568	16	9	1182	3	1174	0.0	1048
KQP59_RS05785	QYO62262.1|GH13	64.1	343	121	1	1	343	1	341	3.40e-140	417
KQP59_RS05855	QUT72155.1|GH29	100	438	0	0	1	438	1	438	0.0	930
KQP59_RS05860	CAN80640.1|GT47	44.6	424	225	8	2	417	940	1361	6.15e-104	341
KQP59_RS06060	UVP56670.1|CBM32|GH2	100	977	0	0	1	977	1	977	0.0	2027
KQP59_RS06095	QUT72692.1|GH3	100	1001	0	0	1	1001	1	1001	0.0	1949
KQP59_RS06200	QUT72713.1|GT51	100	649	0	0	1	649	1	649	0.0	1276
KQP59_RS08870	AGL63717.2|GT4	49.1	625	298	7	192	813	106	713	8.40e-193	573
KQP59_RS08945	ACT97502.1|GH78	87.6	226	28	0	812	1037	321	546	8.60e-120	384
KQP59_RS09015	ALR08738.2|GT83	43.7	588	315	7	3	580	2	583	4.32e-164	485
KQP59_RS09050	UVP55032.1|CBM32	100	440	0	0	1	440	1	440	0.0	881
KQP59_RS09220	AVI59029.1|GT2	47.7	438	221	5	1	437	1	431	5.21e-131	389
KQP59_RS11400	UYU74062.1|PL8_3	100	719	0	0	1	719	1	719	0.0	1493
KQP59_RS11425	UYU73681.1|GH2	100	702	0	0	1	702	1	702	0.0	1460
KQP59_RS11430	QUT73096.1|GH29	100	476	0	0	1	476	9	484	0.0	993
KQP59_RS11510	QUT40961.1|GH3	100	863	0	0	1	863	1	863	0.0	1748
KQP59_RS11540	UYU73702.1|CBM32	100	968	0	0	1	968	1	968	0.0	1927
KQP59_RS11570	QUT40973.1|GH154	100	415	0	0	1	415	1	415	4.28e-312	847
KQP59_RS11595	QUT73128.1|GH30_6	100	520	0	0	1	520	1	520	0.0	1080
KQP59_RS24765	QUT72454.1|GH29	100	484	0	0	1	484	1	484	0.0	1013
KQP59_RS24775	UYU71436.1|CBM32	100	323	0	0	1	323	1	323	7.58e-239	654
DWY18_RS13745	ALJ40233.1|GH30_2	100	490	0	0	1	490	1	490	0.0	1030
DWY18_RS17100	UVV86332.1|CE0	100	392	0	0	1	392	1	392	3.73e-308	835
DWY18_RS17150	QUT41481.1|GH20	100	537	0	0	1	537	1	537	0.0	1116
DWY18_RS17155	UML62859.1|CE20	100	474	0	0	1	474	1	474	0.0	974
DWY18_RS17185	UYU98079.1|GH89	100	732	0	0	1	732	1	732	0.0	1555
DWY18_RS17195	QQA08288.1|CE9	100	395	0	0	1	395	1	395	1.21e-285	778
DWY18_RS03835	UYU98177.1|GH95	100	813	0	0	1	813	1	813	0.0	1687
DWY18_RS20895	QZU80129.1|CBM32|GH38	100	1199	0	0	1	1199	1	1199	0.0	2430
DWY18_RS05815	UYU93731.1|GH0	99.7	358	1	0	1	358	1	358	1.67e-246	676
DWY18_RS05910	UYU93750.1|GT19	100	378	0	0	1	378	1	378	3.03e-275	750
DWY18_RS11755	UYU66575.1|GH78	100	882	0	0	1	882	1	882	0.0	1814
DWY18_RS11760	UYU79032.1|GH137	100	365	0	0	1	365	1	365	4.19e-289	784
DWY18_RS11765	UYU79033.1|GH106	100	1044	0	0	1	1044	1	1044	0.0	2135
DWY18_RS11770	UYU66572.1|GH28	100	415	0	0	1	415	1	415	2.58e-313	850
DWY18_RS11775	UYU79035.1|CBM67|GH78	100	740	0	0	1	740	1	740	0.0	1550
I2D73_RS11015	UVQ26366.1|GT2	100	293	0	0	1	293	1	293	3.97e-219	601
I2D73_RS11030	QUT37976.1|GT4	100	357	0	0	1	357	1	357	1.86e-263	719
I2D73_RS11035	QUT37975.1|GT0	100	396	0	0	1	396	1	396	4.99e-290	789
I2D73_RS11040	QUT37974.1|GT4	100	377	0	0	1	377	1	377	1.97e-275	751
I2D73_RS11065	AOP03843.1|GT0	55.1	376	158	2	11	375	28	403	6.55e-142	414
I2D73_RS15955	QUT64421.1|GT4	100	378	0	0	1	378	1	378	1.15e-279	761
I2D73_RS15965	QUT55894.1|GT2	100	304	0	0	1	304	1	304	5.69e-229	627
I2D73_RS15975	QRP91616.1|GT4	100	366	0	0	1	366	1	366	5.63e-274	746
I2D73_RS15985	QRP91614.1|GT4	100	391	0	0	1	391	1	391	4.99e-292	794
I2D73_RS15990	QUT83193.1|GT4	100	444	0	0	1	444	1	444	0.0	899
NXY45_RS06640	UVP43527.1|CBM93|GH33	100	544	0	0	1	544	1	544	0.0	1092
NXY45_RS06645	UVP43528.1|GH20	100	672	0	0	1	672	1	672	0.0	1399
NXY45_RS06655	QUR42009.1|CE20	100	690	0	0	1	690	1	690	0.0	1447
NXY45_RS06705	UBF11734.1|GH16_3	100	277	0	0	1	277	1	277	2.20e-217	595
NXY45_RS06710	UVP43539.1|GH20	100	786	0	0	1	786	1	786	0.0	1605
NXY45_RS06720	QUR42018.1|GH35	100	624	0	0	1	624	1	624	0.0	1295
K0G47_RS14880	QZU81430.1|CBM35|GH27	100	545	0	0	1	545	1	545	0.0	1136
K0G47_RS03790	UYU90946.1|CE4	99.6	226	1	0	1	226	1	226	5.92e-158	441
K0G47_RS03810	UYU90950.1|GT2	99.2	396	3	0	1	396	1	396	6.79e-288	784
K0G47_RS22860	QUT58718.1|GH24	100	161	0	0	1	161	1	161	1.14e-114	326
K0G47_RS23875	UVP62805.1|GH2	99.4	976	6	0	1	976	1	976	0.0	2017
K0G47_RS12485	UYU61501.1|GT2	100	311	0	0	1	311	1	311	1.44e-221	609
K0G47_RS12495	UYU61503.1|GT6	100	264	0	0	1	264	1	264	6.03e-204	560
PO115_RS19050	UBE45463.1|GH0	88.7	689	76	2	1	689	1	687	0.0	1300
PO115_RS19075	UBE45469.1|GH32	86.3	495	68	0	1	495	1	495	0.0	915
PO115_RS02905	UVQ24180.1|GH78	99.7	934	3	0	1	934	1	934	0.0	1904
PO115_RS21690	UVR67759.1|GH108	96.5	172	6	0	1	172	1	172	4.07e-127	358
PO115_RS23650	UKK47494.1|GT4	50.7	377	179	4	5	375	2	377	6.56e-128	377
PO115_RS23670	QZU78763.1|GT4	62.7	362	134	1	1	362	31	391	2.75e-166	474
PO115_RS23680	QZU84172.1|GT4	62.5	376	141	0	1	376	1	376	1.04e-173	494
PO115_RS23695	UBF11359.1|GT4	90.5	410	39	0	1	410	1	410	7.91e-285	777
PO115_RS05685	UVP59729.1|GH18	100	362	0	0	1	362	1	362	1.76e-284	772
PO115_RS23905	AXN37656.1|GT4	46.5	381	200	3	356	733	1	380	9.86e-114	354
PO033_RS01000	UBE46062.1|GH115	99.7	782	2	0	1	782	1	782	0.0	1597
PO033_RS01005	UBE46061.1|CE20|GH2	99.5	790	4	0	1	790	1	790	0.0	1619
PO033_RS01380	QUT40982.1|GH130	100	395	0	0	1	395	1	395	3.57e-303	822
PO033_RS01385	QUT40981.1|GH30_6	100	516	0	0	1	516	1	516	0.0	1055
PO033_RS08995	UYU65588.1|CBM32	100	369	0	0	1	369	1	369	1.82e-276	753
PO033_RS12545	UBE43536.1|GT4	97.9	390	8	0	1	390	1	390	2.26e-283	772
PO033_RS12555	UVQ36459.1|GT2	96.6	296	10	0	1	296	1	296	8.93e-213	585
PO033_RS13330	WET85089.1|GH18	58.9	304	121	2	4	304	13	315	9.76e-119	348
PO033_RS13335	UVQ41427.1|GH18	64.4	540	188	4	1	539	1	537	6.18e-249	697
PO033_RS13340	UVQ23067.1|GH18	78.1	311	65	1	1	308	1	311	4.15e-179	501
PO035_RS15820	QZU83180.1|GT4	100	410	0	0	1	410	1	410	3.62e-306	831
K0F33_RS26335	QUT87986.1|CBM62	100	630	0	0	1	630	1	630	0.0	1323
J9A10_RS00955	UYU40726.1|GH95	67.6	719	225	3	37	748	29	746	0.0	1065
J9A10_RS00960	QRM72238.1|GH97	70.5	617	181	1	21	636	20	636	0.0	925
J9A10_RS00975	UVR99347.1|CBM32	45.7	841	420	18	1	819	109	934	2.38e-235	689
J9A10_RS18495	QQT78392.1|GH95	67.2	747	237	4	8	751	9	750	0.0	1060
AYT46_RS17970	AXF51455.1|GH23	28.7	1267	750	32	685	1855	2205	3413	3.94e-124	444
AMN69_RS14620	QUT23280.1|GH24	100	165	0	0	1	165	1	165	1.68e-118	336
AMN69_RS14640	QUT23284.1|GH25	100	269	0	0	1	269	1	269	2.98e-202	556
AMN69_RS14780	UYU35318.1|GH127	100	675	0	0	1	675	1	675	0.0	1391
AMN69_RS14815	QUT23316.1|GH2	100	851	0	0	1	851	1	851	0.0	1785
AMN69_RS14825	QUT23318.1|GH2	100	1070	0	0	1	1070	1	1070	0.0	2246
AMN69_RS14855	QUT23324.1|GH16_17	100	367	0	0	1	367	1	367	3.71e-284	772
AMN69_RS26820	ALJ47152.1|GH43_9	81.2	494	93	0	17	510	17	510	0.0	873
AMN69_RS26830	ALJ60258.1|GH29	80.3	487	96	0	4	490	26	512	1.14e-310	850
AMN69_RS26835	UWZ90291.1|GH43_35	78.2	696	152	0	1	696	1	696	0.0	1161
AMN69_RS26840	UWZ90296.1|GH2	83.8	783	127	0	1	783	4	786	0.0	1406
AMN69_RS26845	ADQ79767.1|CBM51|GH27	71.9	591	162	1	6	596	11	597	0.0	890
AMN69_RS26850	UWZ90290.1|GH3	68.1	818	260	1	22	839	13	829	0.0	1167
AMN69_RS26855	QQY40420.1|CBM48|CBM6|CE0|GH43_29	67.4	817	262	2	19	835	20	832	0.0	1186
AMN69_RS26860	SCV06574.1|CBM6|GH43_29	99.6	458	2	0	1	458	1	458	0.0	982
AMN69_RS26865	ALJ47163.1|CE6|GH95	100	1100	0	0	1	1100	1	1100	0.0	2274
AMN69_RS26870	QUT25645.1|GH43_10	99.4	532	3	0	1	532	1	532	0.0	1118
AMN69_RS26875	ALJ47161.1|GH3	99.8	842	2	0	1	842	1	842	0.0	1710
AMN69_RS26880	SCV06570.1|GH67	99.6	703	3	0	1	703	1	703	0.0	1477
PO040_RS18265	QDM09807.1|GH24	100	175	0	0	1	175	1	175	2.39e-126	357
K0F21_RS23895	ASV45029.1|GH23	28.5	1227	746	29	724	1870	2002	3177	2.43e-122	438
K0F21_RS24255	ALJ62047.1|GH28	62.1	269	96	3	24	290	520	784	1.58e-107	335
K0F21_RS24260	UVP53587.1|CE8	75.5	363	88	1	1	362	1	363	6.87e-212	590
K0F21_RS24270	UVQ39771.1|GH28	94.0	469	28	0	1	469	1	469	0.0	914
K0F21_RS24285	QRX62583.1|GH105	60.2	362	141	2	449	809	26	385	2.66e-161	478
K0F21_RS24290	UVP00559.1|PL1_2	80.9	470	90	0	4	473	42	511	1.06e-293	807
K0F21_RS24300	QQR09858.1|PL10	44.6	415	215	4	232	632	29	442	2.53e-119	367
K0F21_RS24305	BBK87270.1|GH3	83.6	856	139	1	8	862	9	864	0.0	1479
K0F21_RS24310	QUT93135.1|GH33|GH78	72.5	1284	336	2	15	1282	7	1289	0.0	2030
DW780_RS07130	AGL63717.2|GT4	37.4	660	364	8	170	817	107	729	6.12e-135	424
NXX51_RS13835	UVS11057.1|CBM40|GH33	100	1649	0	0	1	1649	1	1649	0.0	3318
NXX51_RS13840	UVS11058.1|GH20	100	958	0	0	1	958	1	958	0.0	1965
NXX51_RS13880	QUB81822.1|GH24	31.7	2031	1159	65	282	2207	100	2007	1.63e-228	762
KQP59_RS21625	QUT71232.1|GH2	100	682	0	0	1	682	1	682	0.0	1422
KQP59_RS23265	QQA10375.1|GT35	100	854	0	0	1	854	1	854	0.0	1763
KQP59_RS23270	QZU82706.1|GT3	100	553	0	0	1	553	1	553	0.0	1131
KQP59_RS23370	QUT72181.1|GT2	100	310	0	0	1	310	1	310	1.69e-224	616
KQP59_RS23380	QUT72183.1|GH97	100	662	0	0	1	662	1	662	0.0	1373
KQP59_RS23385	QUT72184.1|GH3	100	759	0	0	1	759	1	759	0.0	1526
KQP59_RS23390	QUT72185.1|GH43_17	100	327	0	0	1	327	1	327	5.19e-248	677
KQP59_RS23415	QUT72190.1|GH92	100	730	0	0	1	730	1	730	0.0	1524
KQP59_RS23445	QQA09722.1|GH76	100	408	0	0	1	408	1	408	2.62e-316	857
KQP59_RS23595	QCW79542.1|GH101	53.2	462	210	1	55	510	607	1068	9.77e-163	494
KQP59_RS23685	BBF72686.1|GT2	54.1	338	149	3	6	340	11	345	4.01e-119	369
KQP59_RS23700	BBF72686.1|GT2	53.0	338	154	3	3	338	8	342	3.72e-113	354
DWY18_RS01070	QQA08975.1|GH36	100	718	0	0	1	718	1	718	0.0	1483
DWY18_RS01075	QQA08974.1|GH43_10	100	514	0	0	1	514	1	514	0.0	1119
DWY18_RS01085	UYU76088.1|GH3	100	759	0	0	1	759	1	759	0.0	1515
DWY18_RS01090	UYU76087.1|GH29	100	504	0	0	1	504	1	504	0.0	1061
DWY18_RS01095	UYU94053.1|CBM32|GH2	100	987	0	0	1	987	1	987	0.0	2069
DWY18_RS01145	QZU86582.1|GT0	100	373	0	0	1	373	1	373	1.15e-281	766
DWY18_RS01160	UYU65079.1|GT2	100	332	0	0	1	332	1	332	4.62e-249	680
DWY18_RS01170	QUT40842.1|GT14	100	288	0	0	1	288	1	288	6.87e-222	608
DWY18_RS01175	UYU94037.1|GT14	100	292	0	0	1	292	1	292	9.01e-220	603
DWY18_RS01180	UYU76069.1|GT32	100	313	0	0	1	313	1	313	1.52e-233	639
DWY18_RS01185	UYU94035.1|GT8	100	321	0	0	1	321	1	321	4.95e-243	664
DWY18_RS01195	QXM11003.1|GT0	48.1	370	171	5	6	361	5	367	1.00e-125	382
DWY18_RS01200	QUT40848.1|GT2	100	314	0	0	2	315	2	315	9.45e-229	627
DWY18_RS01205	UYU76064.1|GT4	100	437	0	0	1	437	1	437	0.0	903
