system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	genomic organization	product
104	CGC-Finder Model	PUL	21, 21, 25, 26, 28, 29, 3, 3, 3, 3, 3, 34, 4, 5, 5, 5, 6, 6, 7, 7, 7	I2D73_RS04990	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS05945		NC_004663.1	1465568	1467043	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein
104	CGC-Finder Model	PUL	1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 4, 4, 4, 4, 4, 5	KQP59_RS03000	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05950		NC_004663.1	1467040	1468170	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein
104	CGC-Finder Model	PUL	11, 12, 12, 13, 13, 13, 13, 14, 14, 14, 15, 17, 17, 18, 18, 24	KQP59_RS03005	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05955		NC_004663.1	1468183	1469094	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase, SP_1767 family glycosyltransferase
104	CGC-Finder Model	PUL	10, 12, 13, 13, 22, 22, 26, 27, 30, 31, 35, 7, 9, 9, 9, 9	KQP59_RS03010	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05960		NC_004663.1	1469098	1470252	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein, glycosyltransferase family 4 protein
104	CGC-Finder Model	PUL	10, 12, 12, 12, 16, 18, 2, 2, 2, 2, 20, 23, 23, 24, 3, 3, 3, 31	KQP59_RS03020	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05965		NC_004663.1	1470264	1471115	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein, glycosyltransferase family A protein
110	CGC-Finder Model	PUL	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 13, 14, 16, 17, 19, 2, 2, 20, 26	I2D73_RS04955	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS05980		NC_004663.1	1473952	1476690	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein, ATP-binding protein
144	CGC-Finder Model	PUL	10, 10, 11, 12, 13, 13, 16, 17, 17, 21, 24, 26, 32, 9, 9	KQP59_RS03045	shell	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS05990		NC_004663.1	1477919	1481191	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein, carboxypeptidase regulatory-like domain-containing protein
110	CGC-Finder Model	PUL	10, 10, 10, 11, 11, 11, 11, 11, 14, 15, 16, 19, 7, 7, 7, 8, 8, 8, 8, 9	KQP59_RS03050	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS05995		NC_004663.1	1481408	1483096	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA, energy-dependent translational throttle protein EttA
110	CGC-Finder Model	PUL	12, 12, 14, 16, 18, 20, 21, 23, 27, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 7	KQP59_RS03065	persistent	STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP		BT_RS06010		NC_004663.1	1484776	1485246	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein, GyrI-like domain-containing protein
15	CGC-Finder Model	PUL	10, 27, 29, 39	KQP59_RS22480	shell	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS02950		NC_004663.1	741713	742924	+	False	split, split, split, split	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing), UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing), UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing), UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)
15	CGC-Finder Model	PUL	12, 5	KQP59_RS09465	persistent	CAZyme, CAZyme		BT_RS03870		NC_004663.1	963212	964909	-	False	split, split	alpha-amylase family protein, alpha-amylase family protein
15	CGC-Finder Model	PUL	11, 9	KQP59_RS09455	persistent	STP, STP		BT_RS03880		NC_004663.1	965896	967461	-	False	split, split	4Fe-4S binding protein, 4Fe-4S binding protein
16	CGC-Finder Model	PUL	12, 12, 13, 14, 20	KQP59_RS20370	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21050		NC_004663.1	5490420	5493716	+	False	split, split, split, split, split	DUF6250 domain-containing protein, DUF6250 domain-containing protein, DUF6250 domain-containing protein, DUF6250 domain-containing protein, DUF6250 domain-containing protein
16	CGC-Finder Model	PUL	15, 15, 26, 28, 29	KQP59_RS20365	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21055		NC_004663.1	5493795	5495429	-	False	split, split, split, split, split	rhamnogalacturonan acetylesterase, rhamnogalacturonan acetylesterase, rhamnogalacturonan acetylesterase, rhamnogalacturonan acetylesterase, rhamnogalacturonan acetylesterase
16	CGC-Finder Model	PUL	1, 15, 16, 16, 23	KQP59_RS20355	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21065		NC_004663.1	5496857	5498698	+	False	split, split, split, split, split	rhamnogalacturonan lyase, rhamnogalacturonan lyase, rhamnogalacturonan lyase, rhamnogalacturonan lyase, rhamnogalacturonan lyase
16	CGC-Finder Model	PUL	10, 10, 11, 12, 18	KQP59_RS20350	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21070		NC_004663.1	5498702	5500099	+	False	split, split, split, split, split	glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein, glycoside hydrolase family 88 protein
16	CGC-Finder Model	PUL	2, 2, 2, 7	DWY18_RS14240	persistent	STP, STP, TF, TF		BT_RS21080		NC_004663.1	5500587	5504888	+	False	split, split, split, split	two-component regulator propeller domain-containing protein, two-component regulator propeller domain-containing protein, two-component regulator propeller domain-containing protein, two-component regulator propeller domain-containing protein
16	CGC-Finder Model	PUL	17, 18, 24, 9	KQP59_RS20335	shell	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21085		NC_004663.1	5505045	5506823	+	False	split, split, split, split	polysaccharide deacetylase family protein, polysaccharide deacetylase family protein, polysaccharide deacetylase family protein, polysaccharide deacetylase family protein
16	CGC-Finder Model	PUL	11, 11, 12, 13, 19	KSZ66_RS17865	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21090		NC_004663.1	5506871	5507674	+	False	split, split, split, split, split	sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase
16	CGC-Finder Model	PUL	2, 3, 3, 8	KQP59_RS20325	persistent	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21095		NC_004663.1	5508327	5511296	-	False	split, split, split, split	DUF4982 domain-containing protein, DUF4982 domain-containing protein, DUF4982 domain-containing protein, DUF4982 domain-containing protein
16	CGC-Finder Model	PUL	1, 1, 1, 1, 5	KQP59_RS20320	persistent	STP, STP, STP, TF, TF		BT_RS21100		NC_004663.1	5511384	5515679	-	False	split, split, split, split, split	hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor
16	CGC-Finder Model	PUL	10, 16, 5, 5, 6	KTG56_RS15420	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21105		NC_004663.1	5516024	5517337	+	False	split, split, split, split, split	right-handed parallel beta-helix repeat-containing protein, right-handed parallel beta-helix repeat-containing protein, right-handed parallel beta-helix repeat-containing protein, right-handed parallel beta-helix repeat-containing protein, right-handed parallel beta-helix repeat-containing protein
16	CGC-Finder Model	PUL	13, 6, 8, 8, 9	KQP59_RS20305	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21115		NC_004663.1	5518174	5519850	-	False	split, split, split, split, split	glycoside hydrolase 43 family protein, glycoside hydrolase 43 family protein, glycoside hydrolase 43 family protein, glycoside hydrolase 43 family protein, glycoside hydrolase 43 family protein
16	CGC-Finder Model	PUL	10, 23, 24, 25, 25	KQP59_RS20295	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS21125		NC_004663.1	5521399	5523015	-	False	split, split, split, split, split	glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein, glycoside hydrolase family 28 protein
162	CGC-Finder Model	PUL	11, 11, 12, 15, 16, 16, 17, 25	DWY18_RS17645	persistent	STP, STP, STP, STP, TF, TF, TF, TF		BT_RS01785		NC_004663.1	446387	450649	-	False	split, split, split, split, split, split, split, split	hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor, hybrid sensor histidine kinase/response regulator transcription factor
18	CGC-Finder Model	PUL	15, 18, 19, 27, 3, 30	KQP59_RS16255	persistent	STP, STP, STP, STP, STP, STP		BT_RS23045		NC_004663.1	5992436	5992999	-	False	split, split, split, split, split, split	RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor, RNA polymerase sigma factor
18	CGC-Finder Model	PUL	1, 16, 23, 25, 39, 42	KQP59_RS16250	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS23050		NC_004663.1	5993128	5994408	-	False	split, split, split, split, split, split	phosphopyruvate hydratase, phosphopyruvate hydratase, phosphopyruvate hydratase, phosphopyruvate hydratase, phosphopyruvate hydratase, phosphopyruvate hydratase
18	CGC-Finder Model	PUL	13, 16, 18, 2, 26, 32	KQP59_RS16240	persistent	TC, TC, TC, TC, TC, TC		BT_RS23060		NC_004663.1	5995271	5995645	-	False	split, split, split, split, split, split	fluoride efflux transporter CrcB, fluoride efflux transporter CrcB, fluoride efflux transporter CrcB, fluoride efflux transporter CrcB, fluoride efflux transporter CrcB, fluoride efflux transporter CrcB
18	CGC-Finder Model	PUL	10, 14, 15, 22, 22, 6	KQP59_RS16230	persistent	STP, STP, STP, STP, STP, STP		BT_RS23070		NC_004663.1	5996541	5997377	-	False	split, split, split, split, split, split	hypothetical protein, hypothetical protein, hypothetical protein, hypothetical protein, hypothetical protein, hypothetical protein
18	CGC-Finder Model	PUL	1, 27, 28, 5, 54, 9, 9	FE838_RS13060	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS23750		NC_004663.1	6188150	6190501	+	False	split, split, split, split, split, split, split	glycoside hydrolase family 3 N-terminal domain-containing protein, glycoside hydrolase family 3 N-terminal domain-containing protein, glycoside hydrolase family 3 N-terminal domain-containing protein, glycoside hydrolase family 3 N-terminal domain-containing protein, glycoside hydrolase family 3 N-terminal domain-containing protein, glycoside hydrolase family 3 N-terminal domain-containing protein, glycoside hydrolase family 3 N-terminal domain-containing protein
18	CGC-Finder Model	PUL	1, 1, 1, 1, 1, 2, 21, 22, 40	KQP59_RS15695	persistent	STP, STP, STP, TF, TF, TF, TF, TF, TF		BT_RS23760		NC_004663.1	6191220	6192146	+	False	split, split, split, split, split, split, split, split, split	hydrogen peroxide-inducible genes activator, hydrogen peroxide-inducible genes activator, hydrogen peroxide-inducible genes activator, hydrogen peroxide-inducible genes activator, hydrogen peroxide-inducible genes activator, hydrogen peroxide-inducible genes activator, hydrogen peroxide-inducible genes activator, hydrogen peroxide-inducible genes activator, hydrogen peroxide-inducible genes activator
18	CGC-Finder Model	PUL	10, 11, 16, 3, 3, 4, 4, 4, 4	KQP59_RS15685	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS23770		NC_004663.1	6193207	6193896	+	False	split, split, split, split, split, split, split, split, split	MIP family channel protein, MIP family channel protein, MIP family channel protein, MIP family channel protein, MIP family channel protein, MIP family channel protein, MIP family channel protein, MIP family channel protein, MIP family channel protein
18	CGC-Finder Model	PUL	10, 14, 2, 2, 2, 2, 3, 3, 9	KQP59_RS15675	persistent	STP, STP, STP, STP, STP, STP, STP, STP, STP		BT_RS23780		NC_004663.1	6194917	6195465	+	False	split, split, split, split, split, split, split, split, split	sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor, sigma-70 family RNA polymerase sigma factor
18	CGC-Finder Model	PUL	25, 27, 49, 6, 6, 7, 8	DWY18_RS04050	shell	STP, STP, STP, STP, STP, STP, STP		BT_RS23790		NC_004663.1	6196911	6197498	+	False	split, split, split, split, split, split, split	RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor, RNA polymerase sigma-70 factor
18	CGC-Finder Model	PUL	10, 5, 7, 8, 8, 8, 9	DWY18_RS04055	shell	STP, STP, STP, STP, STP, STP, STP		BT_RS23795		NC_004663.1	6197572	6198549	+	False	split, split, split, split, split, split, split	FecR family protein, FecR family protein, FecR family protein, FecR family protein, FecR family protein, FecR family protein, FecR family protein
18	CGC-Finder Model	PUL	23, 25, 3, 3, 44, 6	DWY18_RS04060	shell	TC, TC, TC, TC, TC, TC		BT_RS23800		NC_004663.1	6198720	6202139	+	False	split, split, split, split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
18	CGC-Finder Model	PUL	2, 2, 2, 4, 5, 5, 5	DWY18_RS04075	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS23815		NC_004663.1	6206063	6206983	+	False	split, split, split, split, split, split, split	glycerophosphodiester phosphodiesterase family protein, glycerophosphodiester phosphodiesterase family protein, glycerophosphodiester phosphodiesterase family protein, glycerophosphodiester phosphodiesterase family protein, glycerophosphodiester phosphodiesterase family protein, glycerophosphodiester phosphodiesterase family protein, glycerophosphodiester phosphodiesterase family protein
18	CGC-Finder Model	PUL	13, 14, 21, 7, 7, 9	DWY18_RS04080	shell	TC, TC, TC, TC, TC, TC		BT_RS23820		NC_004663.1	6206999	6208357	+	False	split, split, split, split, split, split	MFS transporter, MFS transporter, MFS transporter, MFS transporter, MFS transporter, MFS transporter
22	CGC-Finder Model	PUL	20, 39	FE838_RS02575	shell	TC, TC		BT_RS13240		NC_004663.1	3258569	3259849	-	False	split, split	sigma-54 dependent transcriptional regulator, sigma-54 dependent transcriptional regulator
22	CGC-Finder Model	PUL	12, 20	AMN69_RS19135	shell	STP, STP		BT_RS13245		NC_004663.1	3259854	3262226	-	False	split, split	ATP-binding protein, ATP-binding protein
22	CGC-Finder Model	PUL	26, 47	FE838_RS02585	shell	CAZyme, CAZyme		BT_RS13250		NC_004663.1	3262908	3264857	-	False	split, split	glycoside hydrolase family 97 protein, glycoside hydrolase family 97 protein
22	CGC-Finder Model	PUL	13, 21	FE838_RS02590	shell	CAZyme, CAZyme		BT_RS13255		NC_004663.1	3264883	3266193	-	False	split, split	GDSL-type esterase/lipase family protein, GDSL-type esterase/lipase family protein
22	CGC-Finder Model	PUL	15, 29	FE838_RS02595	shell	CAZyme, CAZyme		BT_RS13260		NC_004663.1	3266202	3268370	-	False	split, split	alpha-glucuronidase family glycosyl hydrolase, alpha-glucuronidase family glycosyl hydrolase
22	CGC-Finder Model	PUL	25, 46	FE838_RS02600	shell	CAZyme, CAZyme		BT_RS13265		NC_004663.1	3268467	3270020	-	False	split, split	glycoside hydrolase family 76 protein, glycoside hydrolase family 76 protein
22	CGC-Finder Model	PUL	33, 58	FE838_RS02615	shell	TC, TC		BT_RS13280		NC_004663.1	3273006	3276110	-	False	split, split	TonB-dependent receptor, TonB-dependent receptor
115	CGC-Finder Model	PUL	14, 14, 17, 22, 25	KQP59_RS17765	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS24740		NC_004663.1	4540758	4541690	+	False	split, split, split, split, split	family 43 glycosylhydrolase, family 43 glycosylhydrolase, family 43 glycosylhydrolase, family 43 glycosylhydrolase, family 43 glycosylhydrolase
115	CGC-Finder Model	PUL	22, 24, 45, 5	KQP59_RS16670	persistent	STP, STP, TF, TF		BT_RS19000		NC_004663.1	4889117	4890016	+	False	split, split, split, split	AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator, AraC family transcriptional regulator
115	CGC-Finder Model	PUL	13, 6, 6, 9	KQP59_RS16655	persistent	STP, STP, STP, STP		BT_RS19015		NC_004663.1	4891205	4891795	+	False	split, split, split, split	TetR/AcrR family transcriptional regulator, TetR/AcrR family transcriptional regulator, TetR/AcrR family transcriptional regulator, TetR/AcrR family transcriptional regulator
115	CGC-Finder Model	PUL	11, 13, 24, 3	KQP59_RS16640	persistent	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS19030		NC_004663.1	4893415	4895676	+	False	split, split, split, split	GH92 family glycosyl hydrolase, GH92 family glycosyl hydrolase, GH92 family glycosyl hydrolase, GH92 family glycosyl hydrolase
115	CGC-Finder Model	PUL	17, 18, 36, 8	DWY18_RS20895	persistent	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS19035		NC_004663.1	4895941	4899540	-	False	split, split, split, split	glycoside hydrolase family 38 C-terminal domain-containing protein, glycoside hydrolase family 38 C-terminal domain-containing protein, glycoside hydrolase family 38 C-terminal domain-containing protein, glycoside hydrolase family 38 C-terminal domain-containing protein
23	CGC-Finder Model	PUL	6, 6, 8	FE838_RS21790	shell	CAZyme, CAZyme, CAZyme		BT_RS08345		NC_004663.1	2035514	2036425	-	False	split, split, split	glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein
23	CGC-Finder Model	PUL	7, 7, 9	FE838_RS21800	shell	CAZyme, CAZyme, CAZyme		BT_RS08355		NC_004663.1	2037711	2038703	-	False	split, split, split	glycosyltransferase family 2 protein, glycosyltransferase family 2 protein, glycosyltransferase family 2 protein
23	CGC-Finder Model	PUL	5, 5, 7	KFX78_RS28535	shell	CAZyme, CAZyme, CAZyme		BT_RS08360		NC_004663.1	2038710	2039438	-	False	split, split, split	glycosyltransferase family 25 protein, glycosyltransferase family 25 protein, glycosyltransferase family 25 protein
23	CGC-Finder Model	PUL	39, 44, 56	FE838_RS21820	shell	TC, TC, TC		BT_RS08375		NC_004663.1	2042019	2043461	-	False	split, split, split	lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein, lipopolysaccharide biosynthesis protein
24	CGC-Finder Model	PUL	10, 54, 9, 9	KQP59_RS22035	persistent	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS03375		NC_004663.1	836314	837480	+	False	split, split, split, split	N-acetylglucosamine-6-phosphate deacetylase, N-acetylglucosamine-6-phosphate deacetylase, N-acetylglucosamine-6-phosphate deacetylase, N-acetylglucosamine-6-phosphate deacetylase
24	CGC-Finder Model	PUL	13, 14, 14, 38	KQP59_RS22030	persistent	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS03380		NC_004663.1	837499	838671	+	False	split, split, split, split	N-acetylglucosamine-6-phosphate deacetylase, N-acetylglucosamine-6-phosphate deacetylase, N-acetylglucosamine-6-phosphate deacetylase, N-acetylglucosamine-6-phosphate deacetylase
24	CGC-Finder Model	PUL	32, 8, 8, 8	KQP59_RS22020	persistent	TC, TC, TC, TC		BT_RS03390		NC_004663.1	839386	840648	+	False	split, split, split, split	TolC family protein, TolC family protein, TolC family protein, TolC family protein
24	CGC-Finder Model	PUL	10, 11, 12, 35	KQP59_RS22015	persistent	TC, TC, TC, TC		BT_RS03395		NC_004663.1	840704	841798	+	False	split, split, split, split	efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit, efflux RND transporter periplasmic adaptor subunit
24	CGC-Finder Model	PUL	12, 7, 7, 7	KQP59_RS22010	persistent	TC, TC, TC, TC		BT_RS03400		NC_004663.1	841814	844939	+	False	split, split, split, split	CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter, CusA/CzcA family heavy metal efflux RND transporter
24	CGC-Finder Model	PUL	11, 12, 13, 55	KQP59_RS22005	persistent	STP, STP, STP, STP		BT_RS03405		NC_004663.1	845037	846368	-	False	split, split, split, split	HAMP domain-containing sensor histidine kinase, HAMP domain-containing sensor histidine kinase, HAMP domain-containing sensor histidine kinase, HAMP domain-containing sensor histidine kinase
24	CGC-Finder Model	PUL	26, 4, 4, 4	NXY45_RS17435	persistent	STP, STP, STP, TF		BT_RS03410		NC_004663.1	846392	847066	-	False	split, split, split, split	response regulator transcription factor, response regulator transcription factor, response regulator transcription factor, response regulator transcription factor
24	CGC-Finder Model	PUL	1, 1, 1, 1	KQP59_RS21995	persistent	CAZyme, CAZyme, CAZyme, CAZyme		BT_RS03415		NC_004663.1	847186	849201	+	False	split, split, split, split	glycoside hydrolase family 97 catalytic domain-containing protein, glycoside hydrolase family 97 catalytic domain-containing protein, glycoside hydrolase family 97 catalytic domain-containing protein, glycoside hydrolase family 97 catalytic domain-containing protein
