PUL_ID,Gene_Name,Locus_Tag,Protein_ID,Protein_Link,Gene_Position,GenBank_Contig,Contig_Link,EC_Number
PUL0342,-,PRU_RS14005,WP_013064096.1,https://www.ncbi.nlm.nih.gov/protein/WP_013064096.1,4945 - 7531 (+),NC_014033.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_014033.1,-
PUL0342,-,PRU_RS14010,WP_080517213.1,https://www.ncbi.nlm.nih.gov/protein/WP_080517213.1,7520 - 8927 (-),NC_014033.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_014033.1,-
PUL0342,-,PRU_RS14015,WP_013064354.1,https://www.ncbi.nlm.nih.gov/protein/WP_013064354.1,8830 - 12835 (-),NC_014033.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_014033.1,-
PUL0345,-,BACINT_04194,EDV05051.1,https://www.ncbi.nlm.nih.gov/protein/EDV05051.1,4857 - 7998 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04194,EDV05051.1,https://www.ncbi.nlm.nih.gov/protein/EDV05051.1,4857 - 7998 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04194,EDV05051.1,https://www.ncbi.nlm.nih.gov/protein/EDV05051.1,4857 - 7998 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04197,EDV05054.1,https://www.ncbi.nlm.nih.gov/protein/EDV05054.1,11219 - 13568 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04197,EDV05054.1,https://www.ncbi.nlm.nih.gov/protein/EDV05054.1,11219 - 13568 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04199,EDV05056.1,https://www.ncbi.nlm.nih.gov/protein/EDV05056.1,13787 - 15536 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04200,EDV05057.1,https://www.ncbi.nlm.nih.gov/protein/EDV05057.1,15573 - 17244 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04201,EDV05058.1,https://www.ncbi.nlm.nih.gov/protein/EDV05058.1,17317 - 18814 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04202,EDV05059.1,https://www.ncbi.nlm.nih.gov/protein/EDV05059.1,18829 - 21562 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04203,EDV05060.1,https://www.ncbi.nlm.nih.gov/protein/EDV05060.1,21581 - 22559 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04203,EDV05060.1,https://www.ncbi.nlm.nih.gov/protein/EDV05060.1,21581 - 22559 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04205,EDV05062.1,https://www.ncbi.nlm.nih.gov/protein/EDV05062.1,23578 - 25609 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04205,EDV05062.1,https://www.ncbi.nlm.nih.gov/protein/EDV05062.1,23578 - 25609 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04205,EDV05062.1,https://www.ncbi.nlm.nih.gov/protein/EDV05062.1,23578 - 25609 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04208,EDV05065.1,https://www.ncbi.nlm.nih.gov/protein/EDV05065.1,27235 - 31231 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04208,EDV05065.1,https://www.ncbi.nlm.nih.gov/protein/EDV05065.1,27235 - 31231 (+),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04210,EDV05067.1,https://www.ncbi.nlm.nih.gov/protein/EDV05067.1,33146 - 34403 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04211,EDV05068.1,https://www.ncbi.nlm.nih.gov/protein/EDV05068.1,34441 - 37627 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04212,EDV05069.1,https://www.ncbi.nlm.nih.gov/protein/EDV05069.1,37691 - 38576 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04213,EDV05070.1,https://www.ncbi.nlm.nih.gov/protein/EDV05070.1,38794 - 40777 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04213,EDV05070.1,https://www.ncbi.nlm.nih.gov/protein/EDV05070.1,38794 - 40777 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04215,EDV05072.1,https://www.ncbi.nlm.nih.gov/protein/EDV05072.1,41909 - 44150 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04215,EDV05072.1,https://www.ncbi.nlm.nih.gov/protein/EDV05072.1,41909 - 44150 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04215,EDV05072.1,https://www.ncbi.nlm.nih.gov/protein/EDV05072.1,41909 - 44150 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04215,EDV05072.1,https://www.ncbi.nlm.nih.gov/protein/EDV05072.1,41909 - 44150 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04215,EDV05072.1,https://www.ncbi.nlm.nih.gov/protein/EDV05072.1,41909 - 44150 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04220,EDV05077.1,https://www.ncbi.nlm.nih.gov/protein/EDV05077.1,51834 - 54978 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04220,EDV05077.1,https://www.ncbi.nlm.nih.gov/protein/EDV05077.1,51834 - 54978 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04222,EDV05079.1,https://www.ncbi.nlm.nih.gov/protein/EDV05079.1,55991 - 57917 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0345,-,BACINT_04223,EDV05080.1,https://www.ncbi.nlm.nih.gov/protein/EDV05080.1,57939 - 60486 (-),ABJL02000008.1,https://www.ncbi.nlm.nih.gov/nuccore/ABJL02000008.1,-
PUL0346,-,-,CCG34969.1,https://www.ncbi.nlm.nih.gov/protein/CCG34969.1,0 - 475 (-),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34970.1,https://www.ncbi.nlm.nih.gov/protein/CCG34970.1,841 - 4768 (+),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34970.1,https://www.ncbi.nlm.nih.gov/protein/CCG34970.1,841 - 4768 (+),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34970.1,https://www.ncbi.nlm.nih.gov/protein/CCG34970.1,841 - 4768 (+),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34970.1,https://www.ncbi.nlm.nih.gov/protein/CCG34970.1,841 - 4768 (+),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34970.1,https://www.ncbi.nlm.nih.gov/protein/CCG34970.1,841 - 4768 (+),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34970.1,https://www.ncbi.nlm.nih.gov/protein/CCG34970.1,841 - 4768 (+),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34976.1,https://www.ncbi.nlm.nih.gov/protein/CCG34976.1,10413 - 13401 (-),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34977.1,https://www.ncbi.nlm.nih.gov/protein/CCG34977.1,13526 - 15263 (-),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34978.1,https://www.ncbi.nlm.nih.gov/protein/CCG34978.1,15612 - 16584 (-),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34979.1,https://www.ncbi.nlm.nih.gov/protein/CCG34979.1,16596 - 17718 (-),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34979.1,https://www.ncbi.nlm.nih.gov/protein/CCG34979.1,16596 - 17718 (-),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34981.1,https://www.ncbi.nlm.nih.gov/protein/CCG34981.1,19066 - 20560 (-),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34981.1,https://www.ncbi.nlm.nih.gov/protein/CCG34981.1,19066 - 20560 (-),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0346,-,-,CCG34983.1,https://www.ncbi.nlm.nih.gov/protein/CCG34983.1,22148 - 22889 (-),HE717017.1,https://www.ncbi.nlm.nih.gov/nuccore/HE717017.1,-
PUL0364,xynA,XCC4115,AAM43336.1,https://www.ncbi.nlm.nih.gov/protein/AAM43336.1,0 - 1158 (-),AE008922.1,https://www.ncbi.nlm.nih.gov/nuccore/AE008922.1,-
PUL0364,-,XCC4116,AAM43337.1,https://www.ncbi.nlm.nih.gov/protein/AAM43337.1,1298 - 4190 (-),AE008922.1,https://www.ncbi.nlm.nih.gov/nuccore/AE008922.1,-
PUL0364,-,XCC4116,AAM43337.1,https://www.ncbi.nlm.nih.gov/protein/AAM43337.1,1298 - 4190 (-),AE008922.1,https://www.ncbi.nlm.nih.gov/nuccore/AE008922.1,-
PUL0364,xynB,XCC4118,AAM43339.1,https://www.ncbi.nlm.nih.gov/protein/AAM43339.1,5742 - 6735 (-),AE008922.1,https://www.ncbi.nlm.nih.gov/nuccore/AE008922.1,-
PUL0364,exuT,XCC4119,AAM43340.1,https://www.ncbi.nlm.nih.gov/protein/AAM43340.1,6744 - 8250 (-),AE008922.1,https://www.ncbi.nlm.nih.gov/nuccore/AE008922.1,-
PUL0364,exuT,XCC4119,AAM43340.1,https://www.ncbi.nlm.nih.gov/protein/AAM43340.1,6744 - 8250 (-),AE008922.1,https://www.ncbi.nlm.nih.gov/nuccore/AE008922.1,-
PUL0364,xylP,XCC4121,AAM43342.1,https://www.ncbi.nlm.nih.gov/protein/AAM43342.1,11573 - 13061 (+),AE008922.1,https://www.ncbi.nlm.nih.gov/nuccore/AE008922.1,-
PUL0364,xsa,XCC4122,AAM43343.1,https://www.ncbi.nlm.nih.gov/protein/AAM43343.1,13096 - 14131 (+),AE008922.1,https://www.ncbi.nlm.nih.gov/nuccore/AE008922.1,-
PUL0390,-,TM_RS00250,WP_004082543.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082543.1,0 - 2025 (-),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,3.2.1.139
PUL0390,-,TM_RS00255,WP_004082544.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082544.1,2081 - 4055 (-),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00260,WP_004082545.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082545.1,4068 - 5085 (-),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00265,WP_004082546.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082546.1,5081 - 6077 (-),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00270,WP_004082547.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082547.1,6090 - 7179 (-),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00275,WP_004082548.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082548.1,7207 - 8194 (-),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00280,WP_004082550.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082550.1,8512 - 11692 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,3.2.1.8
PUL0390,-,TM_RS00285,WP_004082552.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082552.1,11747 - 12287 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00285,WP_004082552.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082552.1,11747 - 12287 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00285,WP_004082552.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082552.1,11747 - 12287 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00300,WP_004082558.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082558.1,14248 - 14989 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00300,WP_004082558.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082558.1,14248 - 14989 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00310,WP_004082562.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082562.1,15665 - 16685 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00310,WP_004082562.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082562.1,15665 - 16685 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00310,WP_004082562.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082562.1,15665 - 16685 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00325,WP_004082568.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082568.1,19417 - 20461 (-),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00330,WP_004082579.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082579.1,20680 - 22558 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00335,WP_004082581.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082581.1,22634 - 23642 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00340,WP_004082583.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082583.1,23658 - 24513 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00345,WP_041426669.1,https://www.ncbi.nlm.nih.gov/protein/WP_041426669.1,24514 - 25522 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00350,WP_004082591.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082591.1,25508 - 26471 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0390,-,TM_RS00355,WP_004082594.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082594.1,26508 - 28845 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,3.2.1.21
PUL0390,-,TM_RS00360,WP_004082599.1,https://www.ncbi.nlm.nih.gov/protein/WP_004082599.1,28849 - 29827 (+),NC_000853.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_000853.1,-
PUL0392,-,BXY_46550,CBK69514.1,https://www.ncbi.nlm.nih.gov/protein/CBK69514.1,3955 - 7549 (-),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0392,-,BXY_46570,CBK69515.1,https://www.ncbi.nlm.nih.gov/protein/CBK69515.1,10108 - 10624 (-),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0392,-,BXY_46590,CBK69516.1,https://www.ncbi.nlm.nih.gov/protein/CBK69516.1,12256 - 14398 (-),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,3.2.1.139
PUL0392,-,BXY_46610,CBK69517.1,https://www.ncbi.nlm.nih.gov/protein/CBK69517.1,16655 - 18140 (-),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,-
PUL0392,-,BXY_46620,CBK69518.1,https://www.ncbi.nlm.nih.gov/protein/CBK69518.1,18161 - 19808 (-),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,3.1.1.53
PUL0392,-,BXY_46630,CBK69519.1,https://www.ncbi.nlm.nih.gov/protein/CBK69519.1,20253 - 22260 (-),FP929033.1,https://www.ncbi.nlm.nih.gov/nuccore/FP929033.1,3.2.1.41
PUL0402,xynB,lilo_1425,BAL51422.1,https://www.ncbi.nlm.nih.gov/protein/BAL51422.1,0 - 1680 (-),AP012281.1,https://www.ncbi.nlm.nih.gov/nuccore/AP012281.1,-
PUL0402,xynT,lilo_1426,BAL51423.1,https://www.ncbi.nlm.nih.gov/protein/BAL51423.1,1704 - 3189 (-),AP012281.1,https://www.ncbi.nlm.nih.gov/nuccore/AP012281.1,-
PUL0411,xynA,-,CAA89207.1,https://www.ncbi.nlm.nih.gov/protein/CAA89207.1,141 - 1251 (+),Z49241.1,https://www.ncbi.nlm.nih.gov/nuccore/Z49241.1,-
PUL0411,xynB,-,CAA89208.1,https://www.ncbi.nlm.nih.gov/protein/CAA89208.1,1333 - 2293 (+),Z49241.1,https://www.ncbi.nlm.nih.gov/nuccore/Z49241.1,-
PUL0414,-,-,AFK83726.1,https://www.ncbi.nlm.nih.gov/protein/AFK83726.1,3969 - 5175 (-),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83727.1,https://www.ncbi.nlm.nih.gov/protein/AFK83727.1,5485 - 7804 (+),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83746.1,https://www.ncbi.nlm.nih.gov/protein/AFK83746.1,7843 - 8842 (+),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83746.1,https://www.ncbi.nlm.nih.gov/protein/AFK83746.1,7843 - 8842 (+),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83746.1,https://www.ncbi.nlm.nih.gov/protein/AFK83746.1,7843 - 8842 (+),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83746.1,https://www.ncbi.nlm.nih.gov/protein/AFK83746.1,7843 - 8842 (+),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83746.1,https://www.ncbi.nlm.nih.gov/protein/AFK83746.1,7843 - 8842 (+),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83746.1,https://www.ncbi.nlm.nih.gov/protein/AFK83746.1,7843 - 8842 (+),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83733.1,https://www.ncbi.nlm.nih.gov/protein/AFK83733.1,15012 - 16578 (-),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83734.1,https://www.ncbi.nlm.nih.gov/protein/AFK83734.1,16633 - 17557 (-),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83735.1,https://www.ncbi.nlm.nih.gov/protein/AFK83735.1,17564 - 18509 (-),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83736.1,https://www.ncbi.nlm.nih.gov/protein/AFK83736.1,18595 - 19927 (+),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83737.1,https://www.ncbi.nlm.nih.gov/protein/AFK83737.1,19927 - 21358 (-),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83738.1,https://www.ncbi.nlm.nih.gov/protein/AFK83738.1,21372 - 22515 (-),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83739.1,https://www.ncbi.nlm.nih.gov/protein/AFK83739.1,22511 - 24023 (-),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83739.1,https://www.ncbi.nlm.nih.gov/protein/AFK83739.1,22511 - 24023 (-),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83739.1,https://www.ncbi.nlm.nih.gov/protein/AFK83739.1,22511 - 24023 (-),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83741.1,https://www.ncbi.nlm.nih.gov/protein/AFK83741.1,24851 - 26114 (-),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0414,-,-,AFK83742.1,https://www.ncbi.nlm.nih.gov/protein/AFK83742.1,26313 - 28230 (+),JN903693.1,https://www.ncbi.nlm.nih.gov/nuccore/JN903693.1,-
PUL0415,-,BACOVA_00557,EDO13793.1,https://www.ncbi.nlm.nih.gov/protein/EDO13793.1,0 - 1731 (-),AAXF02000034.1,https://www.ncbi.nlm.nih.gov/nuccore/AAXF02000034.1,-
PUL0415,-,BACOVA_00558,EDO13794.1,https://www.ncbi.nlm.nih.gov/protein/EDO13794.1,1730 - 4475 (-),AAXF02000034.1,https://www.ncbi.nlm.nih.gov/nuccore/AAXF02000034.1,-
PUL0415,-,BACOVA_00559,EDO13795.1,https://www.ncbi.nlm.nih.gov/protein/EDO13795.1,4573 - 6649 (-),AAXF02000034.1,https://www.ncbi.nlm.nih.gov/nuccore/AAXF02000034.1,-
PUL0415,-,BACOVA_00560,EDO13796.1,https://www.ncbi.nlm.nih.gov/protein/EDO13796.1,6648 - 8973 (-),AAXF02000034.1,https://www.ncbi.nlm.nih.gov/nuccore/AAXF02000034.1,-
PUL0456,-,PBR_RS03350,WP_006281697.1,https://www.ncbi.nlm.nih.gov/protein/WP_006281697.1,2592 - 3966 (-),PUL0456,https://www.ncbi.nlm.nih.gov/nuccore/PUL0456,-
PUL0456,-,PBR_RS03355,WP_006281698.1,https://www.ncbi.nlm.nih.gov/protein/WP_006281698.1,4100 - 5009 (+),PUL0456,https://www.ncbi.nlm.nih.gov/nuccore/PUL0456,-
PUL0456,-,PBR_RS03360,WP_155815414.1,https://www.ncbi.nlm.nih.gov/protein/WP_155815414.1,5297 - 5954 (+),PUL0456,https://www.ncbi.nlm.nih.gov/nuccore/PUL0456,-
PUL0456,-,PBR_RS03360,WP_155815414.1,https://www.ncbi.nlm.nih.gov/protein/WP_155815414.1,5297 - 5954 (+),PUL0456,https://www.ncbi.nlm.nih.gov/nuccore/PUL0456,-
PUL0456,-,PBR_RS02955,WP_006281618.1,https://www.ncbi.nlm.nih.gov/protein/WP_006281618.1,6606 - 9741 (-),PUL0456,https://www.ncbi.nlm.nih.gov/nuccore/PUL0456,-
PUL0456,-,PBR_RS14860,WP_094448662.1,https://www.ncbi.nlm.nih.gov/protein/WP_094448662.1,10344 - 11907 (-),PUL0456,https://www.ncbi.nlm.nih.gov/nuccore/PUL0456,-
PUL0456,-,PBR_RS02965,WP_039869720.1,https://www.ncbi.nlm.nih.gov/protein/WP_039869720.1,12973 - 17080 (+),PUL0456,https://www.ncbi.nlm.nih.gov/nuccore/PUL0456,-
PUL0456,-,PBR_RS02970,WP_006281621.1,https://www.ncbi.nlm.nih.gov/protein/WP_006281621.1,17228 - 18188 (-),PUL0456,https://www.ncbi.nlm.nih.gov/nuccore/PUL0456,-
PUL0456,-,PBR_RS02975,WP_039869723.1,https://www.ncbi.nlm.nih.gov/protein/WP_039869723.1,18270 - 19380 (-),PUL0456,https://www.ncbi.nlm.nih.gov/nuccore/PUL0456,-
PUL0456,-,PBR_RS02980,WP_006281623.1,https://www.ncbi.nlm.nih.gov/protein/WP_006281623.1,19411 - 20809 (-),PUL0456,https://www.ncbi.nlm.nih.gov/nuccore/PUL0456,-
PUL0456,-,PBR_RS02980,WP_006281623.1,https://www.ncbi.nlm.nih.gov/protein/WP_006281623.1,19411 - 20809 (-),PUL0456,https://www.ncbi.nlm.nih.gov/nuccore/PUL0456,-
PUL0456,-,PBR_RS02990,WP_006281625.1,https://www.ncbi.nlm.nih.gov/protein/WP_006281625.1,22260 - 24150 (+),PUL0456,https://www.ncbi.nlm.nih.gov/nuccore/PUL0456,-
PUL0457,-,A33G_RS0103405,WP_017261048.1,https://www.ncbi.nlm.nih.gov/protein/WP_017261048.1,19123 - 20752 (-),NZ_AKZK01000039.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_AKZK01000039.1,-
PUL0457,-,A33G_RS0103410,WP_017261049.1,https://www.ncbi.nlm.nih.gov/protein/WP_017261049.1,20798 - 22259 (-),NZ_AKZK01000039.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_AKZK01000039.1,-
PUL0457,-,A33G_RS0103415,WP_017261050.1,https://www.ncbi.nlm.nih.gov/protein/WP_017261050.1,22393 - 23788 (-),NZ_AKZK01000039.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_AKZK01000039.1,-
PUL0474,-,FJOH_RS08090,WP_012023636.1,https://www.ncbi.nlm.nih.gov/protein/WP_012023636.1,3224 - 6374 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0474,-,FJOH_RS08095,WP_012023637.1,https://www.ncbi.nlm.nih.gov/protein/WP_012023637.1,6392 - 7928 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
PUL0474,-,FJOH_RS08100,WP_012023638.1,https://www.ncbi.nlm.nih.gov/protein/WP_012023638.1,8149 - 9613 (+),NC_009441.1,https://www.ncbi.nlm.nih.gov/nuccore/NC_009441.1,-
