CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC95	CAZyme	NC_004663.1	WP_061474328.1	5374032	5375744	+	CAZyme|CE12_e30|CE8_e86+SULFATLAS|S1_4
CGC95	TC	NC_004663.1	WP_011109105.1	5375810	5380345	+	TC|9.B.238.3.6+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC95	null	NC_004663.1	WP_011109106.1	5381274	5382857	-	null
CGC95	TC	NC_004663.1	WP_011109107.1	5382882	5384741	-	TC|1.B.38.1.10
CGC95	TC	NC_004663.1	WP_011109108.1	5384754	5387969	-	TC|1.B.14.6.17
CGC95	CAZyme	NC_004663.1	WP_011109109.1	5388189	5389682	-	CAZyme|PL1_2
CGC95	CAZyme	NC_004663.1	WP_011109110.1	5389689	5391260	-	CAZyme|PL1_2
CGC95	TC	NC_004663.1	WP_011109111.1	5391544	5392338	+	TC|9.B.116.3.3
CGC95	TF	NC_004663.1	WP_011109112.1	5392342	5393154	+	TF|LytTR
CGC95	CAZyme	NC_004663.1	WP_224200600.1	5393782	5395284	+	CAZyme|PL1_2
CGC95	null	NC_004663.1	WP_011109114.1	5395314	5396981	+	null
CGC95	TC	NC_004663.1	WP_011109115.1	5397008	5400436	+	TC|1.B.14.6.17
CGC95	null	NC_004663.1	WP_008764345.1	5400451	5402526	+	null
CGC95	CAZyme	NC_004663.1	WP_011109116.1	5402817	5404403	+	CAZyme|GH28_e64+SULFATLAS|S1_15
CGC95	TC	NC_004663.1	WP_011109117.1	5404636	5408988	-	TC|9.B.34.1.7+TF|HTH_AraC+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC96	TC	NC_004663.1	WP_162303130.1	5423531	5426746	-	TC|1.B.14.6.17
CGC96	CAZyme	NC_004663.1	WP_011109123.1	5427009	5428826	-	CAZyme|GH29_e30|CBM32_e126|CBM32_e126+SULFATLAS|S1_16
CGC97	TC	NC_004663.1	WP_008764385.1	5482943	5486095	+	TC|1.B.14.6.16
CGC97	null	NC_004663.1	WP_008764386.1	5486101	5487852	+	null
CGC97	CAZyme	NC_004663.1	WP_008764387.1	5487885	5489492	+	CAZyme|PL9_e24
CGC97	null	NC_004663.1	WP_008764388.1	5489514	5490167	+	null
CGC97	CAZyme	NC_004663.1	WP_008764390.1	5490420	5493716	+	CAZyme|PL26_e0
CGC97	CAZyme	NC_004663.1	WP_032840507.1	5493795	5495429	-	CAZyme|CE12_e36|CE12_e36+SULFATLAS|S1_20
CGC97	CAZyme	NC_004663.1	WP_008764392.1	5496857	5498698	+	CAZyme|PL11_1
CGC97	CAZyme	NC_004663.1	WP_011109152.1	5498702	5500099	+	CAZyme|GH105_e7
CGC98	CAZyme	NC_004663.1	WP_062695974.1	5505045	5506823	+	CAZyme|CE4_e17
CGC98	CAZyme	NC_004663.1	WP_370448178.1	5506868	5507674	+	CAZyme|CE20_e26+SULFATLAS|S1_9
CGC98	CAZyme	NC_004663.1	WP_011109155.1	5508327	5511296	-	CAZyme|GH2_e41+SULFATLAS|S1_20
CGC98	TC	NC_004663.1	WP_011109156.1	5511384	5515679	-	TC|9.B.334.1.2+TF|HTH_AraC+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC98	CAZyme	NC_004663.1	WP_011109157.1	5516024	5517337	+	CAZyme|PL9_1
CGC98	null	NC_004663.1	WP_011109158.1	5517450	5518100	-	null
CGC98	CAZyme	NC_004663.1	WP_011109159.1	5518174	5519850	-	CAZyme|GH43_10|CBM91_e10+SULFATLAS|S1_7
CGC98	null	NC_004663.1	WP_011109160.1	5520015	5521247	-	null
CGC98	CAZyme	NC_004663.1	WP_011109161.1	5521399	5523015	-	CAZyme|GH28_e64+SULFATLAS|S1_15
CGC99	CAZyme	NC_004663.1	WP_008764442.1	5584073	5587447	-	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC99	TC	NC_004663.1	WP_011109173.1	5587471	5588361	-	TC|2.A.115.1.1
CGC99	CAZyme	NC_004663.1	WP_008759920.1	5588470	5589873	-	CAZyme|GH109_e5
CGC99	CAZyme	NC_004663.1	WP_008764444.1	5590107	5592680	-	CAZyme|CBM32_e18
CGC99	null	NC_004663.1	WP_011109174.1	5592763	5594055	-	null
CGC99	TC	NC_004663.1	WP_008764446.1	5594092	5596032	-	TC|8.A.46.1.5
CGC99	TC	NC_004663.1	WP_008764447.1	5596039	5599392	-	TC|1.B.14.6.17
CGC100	CAZyme	NC_004663.1	WP_008764473.1	5638920	5640653	-	CAZyme|GT4_e2666
CGC100	CAZyme	NC_004663.1	WP_011109186.1	5640703	5641536	-	CAZyme|GT2+TC|4.D.1.1.2
CGC100	CAZyme	NC_004663.1	WP_008759957.1	5641529	5642755	-	CAZyme|GT4_e1861
CGC101	TC	NC_004663.1	WP_008764523.1	5741514	5744972	+	TC|1.B.14.6.17
CGC101	TC	NC_004663.1	WP_070750170.1	5744986	5746893	+	TC|8.A.46.3.4
CGC101	CAZyme	NC_004663.1	WP_008764525.1	5747153	5749363	+	CAZyme|GH89_e7+SULFATLAS|S1_7
CGC102	CAZyme	NC_004663.1	WP_011109236.1	5786139	5787779	-	CAZyme|GH20_e12+SULFATLAS|S1_16
CGC102	CAZyme	NC_004663.1	WP_011109237.1	5787985	5790198	+	CAZyme|GH84_e9
CGC102	TF	NC_004663.1	WP_011109238.1	5790293	5791180	-	TF|0035607+TF|HTH_AraC+STP|AraC_binding+STP|HTH_18
CGC102	TC	NC_004663.1	WP_011109239.1	5791343	5792725	+	TC|2.A.1.1.55
CGC103	TC	NC_004663.1	WP_008764559.1	5800675	5803995	+	TC|1.B.14.6.13
CGC103	TC	NC_004663.1	WP_011109245.1	5804003	5805631	+	TC|8.A.46.2.2
CGC103	CAZyme	NC_004663.1	WP_172461648.1	5805644	5806801	+	CAZyme|GH18_e214
CGC104	TC	NC_004663.1	WP_011109281.1	5902455	5903333	-	TC|1.A.1.24.3
CGC104	CAZyme	NC_004663.1	WP_055217507.1	5903417	5904397	-	CAZyme|GH23_e63
CGC105	CAZyme	NC_004663.1	WP_008766895.1	6063874	6065208	-	CAZyme|CBM32_e66
CGC105	null	NC_004663.1	WP_011109352.1	6065247	6067130	-	null
CGC105	TC	NC_004663.1	WP_008766893.1	6067146	6070595	-	TC|1.B.14.6.17
CGC106	TC	NC_004663.1	WP_008760366.1	6083076	6084650	+	TC|2.A.49.6.1+STP|TrkA_C
CGC106	null	NC_004663.1	WP_011109358.1	6084667	6085500	-	null
CGC106	CAZyme	NC_004663.1	WP_164927915.1	6085860	6088481	-	CAZyme|PL15_2
CGC106	TC	NC_004663.1	WP_162303135.1	6088483	6089748	-	TC|2.A.1.7.18
CGC107	CAZyme	NC_004663.1	WP_011109364.1	6094272	6096272	-	CAZyme|PL12_2
CGC107	CAZyme	NC_004663.1	WP_008766874.1	6096328	6097632	-	CAZyme|GH88_e11+SULFATLAS|S1_27
CGC107	TC	NC_004663.1	WP_008766873.1	6097817	6099490	-	TC|8.A.46.1.3
CGC107	TC	NC_004663.1	WP_008760375.1	6099508	6102651	-	TC|1.B.14.6.1
CGC107	null	NC_004663.1	WP_008760376.1	6102676	6104856	-	null
CGC107	CAZyme	NC_004663.1	WP_008760377.1	6104875	6106983	-	CAZyme|PL12_2
CGC107	TC	NC_004663.1	WP_008760378.1	6107409	6111470	-	TC|3.E.1.5.3+TF|HTH_AraC+STP|Reg_prop+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC107	STP	NC_004663.1	WP_008760379.1	6111641	6113011	-	STP|PALP
CGC107	TC	NC_004663.1	WP_011109365.1	6113157	6114986	+	TC|2.A.38.4.3
CGC107	null	NC_004663.1	WP_008760381.1	6114991	6115677	+	null
CGC107	CAZyme	NC_004663.1	WP_011109366.1	6116237	6118684	-	CAZyme|GH2_e137+SULFATLAS|S1_20
CGC107	CAZyme	NC_004663.1	WP_011109367.1	6118695	6119756	-	CAZyme|GH53_e22
CGC107	null	NC_004663.1	WP_011109368.1	6119767	6121479	-	null
CGC107	TC	NC_004663.1	WP_165450812.1	6121491	6123104	-	TC|8.A.46.1.1
CGC107	TC	NC_004663.1	WP_011109370.1	6123116	6126094	-	TC|1.B.14.6.1
CGC107	null	NC_004663.1	WP_008760387.1	6126097	6126321	-	null
CGC107	TC	NC_004663.1	WP_162303138.1	6126437	6129964	-	TC|9.B.238.3.3+TF|0036286+TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|HTH_18
CGC107	null	NC_004663.1	WP_008760389.1	6130115	6130666	+	null
CGC107	CAZyme	NC_004663.1	WP_055300818.1	6130802	6131980	+	CAZyme|PL13_e0
CGC108	CAZyme	NC_004663.1	WP_162303178.1	6139160	6140737	-	CAZyme|GH20_e16+SULFATLAS|S1_16
CGC108	CAZyme	NC_004663.1	WP_011109376.1	6140802	6143240	-	CAZyme|GH95_e0+SULFATLAS|S1_11
CGC108	SULFATLAS	NC_004663.1	WP_008760398.1	6143443	6145014	-	SULFATLAS|S1_4
CGC108	CAZyme	NC_004663.1	WP_011109377.1	6145069	6147756	-	CAZyme|GH2_e50+SULFATLAS|S1_20
CGC108	TC	NC_004663.1	WP_011109378.1	6147951	6148466	-	TC|8.A.46.3.4
CGC108	TC	NC_004663.1	WP_011109381.1	6149376	6150440	-	TC|1.A.23.4.2
CGC108	CAZyme	NC_004663.1	WP_011109382.1	6150497	6152464	-	CAZyme|CBM48_e14|GH13_14
CGC108	CAZyme	NC_004663.1	WP_011109383.1	6152762	6154207	+	CAZyme|GH13_5
CGC109	TC	NC_004663.1	WP_008766779.1	6176918	6180217	+	TC|1.B.14.6.13
CGC109	TC	NC_004663.1	WP_008766778.1	6180242	6181837	+	TC|8.A.46.2.2
CGC109	CAZyme	NC_004663.1	WP_008766777.1	6181880	6182821	+	CAZyme|GH18_e24
