Annotate Name	Annotate Length	Target Name	Target Length	i-Evalue	Annotate From	Annotate To	Target From	Target To	Coverage	Annotate File Name	Type
PfkB	302	WP_008764616.1	290	3.501272138748363e-07	173	283	128	248	0.3675496688741722	STP	STP
9.B.169.1.8	432	WP_008764617.1	390	8.53e-15	34	422	9	388	97.4	TC	TC
M14.UNB	61	WP_008764618.1	449	3.27e-09	2	56	227	281	12.2	PEPTIDASE	Peptidase
Sigma70_r2	71	WP_008764619.1	190	1.0529242856476908e-09	1	70	32	98	0.9859154929577464	STP	STP
Sigma70_r4_2	54	WP_008764619.1	190	8.657410807718125e-14	2	54	129	181	0.9814814814814816	STP	STP
2.A.6.8.3	1226	WP_008764620.1	217	2.53e-09	891	1014	35	171	63.1	TC	TC
2.A.40.4.2	463	WP_008764627.1	436	2.02e-143	20	457	3	432	98.6	TC	TC
2.A.107.1.2	184	WP_008764711.1	193	1e-35	4	180	4	189	96.4	TC	TC
LytTR	98	WP_008764714.1	234	4.7819233956989927e-20	4	95	138	223	0.9387755102040816	TF	TF
Response_reg	112	WP_008764714.1	234	5.41070659248021e-21	2	111	6	111	0.9821428571428572	STP	STP
LytTR	98	WP_008764714.1	234	4.7819233956989927e-20	4	95	138	223	0.9387755102040816	STP	STP
9.B.33.1.7	587	WP_008764715.1	346	2.46e-13	377	553	160	322	47.1	TC	TC
Sigma70_r2	71	WP_008764719.1	187	1.1636431886854699e-18	1	69	25	91	0.971830985915493	STP	STP
Sigma70_r4_2	54	WP_008764719.1	187	4.489228145096071e-11	2	53	124	175	0.9629629629629628	STP	STP
1.A.43.1.6	129	WP_008764721.1	124	2.42e-25	8	121	4	118	92.7	TC	TC
C44.UNW	232	WP_008764741.1	469	1.05e-164	1	232	2	233	49.5	PEPTIDASE	Peptidase
M20.003	396	WP_008764742.1	407	6.739999999999999e-292	1	396	12	407	97.3	PEPTIDASE	Peptidase
2.A.37.1.5	558	WP_008764744.1	757	2.63e-41	15	388	15	382	48.6	TC	TC
TrkA_C	70	WP_008764744.1	757	1.327363429038934e-10	2	67	593	660	0.9428571428571428	STP	STP
TrkA_C	70	WP_008764744.1	757	5.808862509701189e-14	3	65	682	746	0.9	STP	STP
3.A.9.1.2	929	WP_008764749.1	862	5.27e-233	95	905	3	859	99.4	TC	TC
9.B.55.1.2	131	WP_008764760.1	124	8.98e-26	1	121	1	122	98.4	TC	TC
1.A.33.1.2	638	WP_008764765.1	638	2.42e-248	1	635	1	638	100.0	TC	TC
9.B.365.2.1	215	WP_008764769.1	193	2.7399999999999997e-48	6	191	7	188	94.3	TC	TC
3.A.1.122.20	419	WP_008764773.1	429	7.1e-08	145	369	133	368	55.0	TC	TC
1.B.6.1.6	380	WP_008764800.1	362	9.45e-37	1	378	1	361	99.7	TC	TC
1.B.6.1.6	380	WP_008764801.1	363	6.85e-34	44	378	37	362	89.8	TC	TC
1.E.43.1.10	83	WP_008764857.1	81	2.8800000000000002e-21	1	59	1	59	72.8	TC	TC
2.A.1.2.25	388	WP_008764888.1	401	1.28e-25	5	356	16	366	87.5	TC	TC
S09.UNW	269	WP_008764889.1	343	3.47e-194	1	269	50	318	78.4	PEPTIDASE	Peptidase
Aminotran_1_2	363	WP_008764891.1	385	4.5132939777733394e-46	10	356	34	373	0.955922865013774	STP	STP
2.A.7.3.11	323	WP_008764892.1	315	1.46e-19	15	291	23	303	89.2	TC	TC
HTH_18	81	WP_008764893.1	305	3.32506988644596e-19	2	79	223	299	0.9629629629629628	STP	STP
cNMP_binding	88	WP_008764900.1	187	2.9286540379891174e-07	2	86	28	113	0.9659090909090908	STP	STP
2.A.7.1.5	105	WP_008764901.1	108	1.07e-22	2	105	1	107	99.1	TC	TC
cNMP_binding	88	WP_008764903.1	182	9.537110345857012e-12	2	87	29	109	0.9772727272727272	STP	STP
HTH_18	81	WP_008764904.1	292	7.295080299852861e-20	1	80	210	288	0.9876543209876544	STP	STP
9.B.124.1.8	191	WP_008764951.1	157	5.73e-06	60	135	70	117	30.6	TC	TC
Response_reg	112	WP_008764979.1	566	2.4220907094159524e-15	1	109	311	419	0.9732142857142856	STP	STP
HTH_18	81	WP_008764979.1	566	3.15540859269349e-14	1	77	486	561	0.9506172839506172	STP	STP
1.B.14.6.13	940	WP_008764985.1	1110	0.0	12	940	177	1110	84.1	TC	TC
FecR	96	WP_008764986.1	328	5.947399566332176e-16	7	95	121	210	0.9270833333333334	STP	STP
GerE	57	WP_008764987.1	183	2.434946577222095e-05	18	39	143	164	0.3859649122807017	TF	TF
Sigma70_r2	71	WP_008764987.1	183	1.8206137474785551e-09	2	68	18	82	0.943661971830986	STP	STP
Sigma70_r4_2	54	WP_008764987.1	183	4.149249229675353e-15	3	51	119	167	0.9074074074074074	STP	STP
2.A.1.7.5	438	WP_008764988.1	438	1.21e-60	19	427	17	435	95.7	TC	TC
2.A.35.1.8	433	WP_008764994.1	433	6.88e-300	1	433	1	433	100.0	TC	TC
2.A.6.2.37	1016	WP_008764996.1	1010	2.63e-195	1	1012	1	1008	99.8	TC	TC
9.B.238.3.1	568	WP_008765000.1	1039	6.519999999999999e-48	169	561	655	1029	36.1	TC	TC
C56.UNW	123	WP_008765001.1	175	8.82e-51	1	123	48	170	70.3	PEPTIDASE	Peptidase
2.A.4.1.7	299	WP_008765023.1	299	5.259999999999999e-38	12	283	21	294	91.6	TC	TC
2.A.81.1.2	562	WP_008765024.1	532	8.86e-97	28	547	15	517	94.5	TC	TC
1.B.14.1.4	663	WP_008765025.1	775	8.4e-17	25	454	120	558	56.6	TC	TC
M14.UNB	99	WP_008765025.1	775	6.86e-30	1	98	35	132	12.6	PEPTIDASE	Peptidase
1.B.14.1.4	663	WP_008765027.1	779	2.31e-18	33	455	120	554	55.8	TC	TC
M14.UNB	99	WP_008765027.1	779	2.54e-32	1	99	29	127	12.7	PEPTIDASE	Peptidase
GerE	57	WP_008765039.1	203	1.486942373464709e-18	2	57	134	189	0.9824561403508772	TF	TF
9.B.18.1.2	525	WP_008765042.1	386	4.64e-35	330	518	142	381	62.2	TC	TC
Ammonium_transp	399	WP_008765058.1	485	1.4625034971899671e-127	1	399	81	484	1.0	STP	STP
Aminotran_1_2	363	WP_008765060.1	410	8.974866915583875e-31	2	363	35	406	0.9972451790633609	STP	STP
SIS	131	WP_008765067.1	614	3.010560258323897e-31	2	130	295	422	0.9847328244274808	STP	STP
SIS	131	WP_008765067.1	614	1.8947528543140406e-28	5	129	470	595	0.9541984732824428	STP	STP
C44.UNW	238	WP_008765067.1	614	4.59e-161	1	238	2	239	38.8	PEPTIDASE	Peptidase
C44.UPW	309	WP_008765068.1	627	3.54e-226	1	309	8	316	49.3	PEPTIDASE	Peptidase
9.B.270.1.1	648	WP_008765091.1	364	1.18e-26	1	299	1	202	55.5	TC	TC
0038701	115	WP_008765135.1	122	2.1941428505825107e-20	7	105	4	102	0.8608695652173913	TF	TF
1.B.14.6.17	1041	WP_008765142.1	1134	5.18e-135	35	1041	136	1134	88.1	TC	TC
3.A.1.122.20	233	WP_008765150.1	238	6.67e-78	4	221	1	217	91.2	TC	TC
2.A.58.2.2	539	WP_008765170.1	565	3.66e-68	7	534	9	554	96.6	TC	TC
HTH_3	55	WP_008765191.1	147	4.037703447932157e-11	1	55	17	70	1.0	TF	TF
FecR	96	WP_008765195.1	312	5.294957120113549e-22	2	95	102	196	0.9791666666666666	STP	STP
HTH_18	81	WP_008765254.1	294	8.828513634057556e-10	5	78	211	283	0.9135802469135802	STP	STP
9.B.146.1.4	379	WP_008765255.1	370	6.24e-96	3	361	2	356	95.9	TC	TC
2.A.66.2.23	499	WP_008765265.1	484	6.85e-34	18	393	5	380	77.7	TC	TC
4.D.1.1.3	441	WP_008765275.1	332	1.81e-07	74	165	5	100	28.9	TC	TC
1.B.14.6.17	1041	WP_008765284.1	1042	1.05e-86	24	1041	19	1042	98.3	TC	TC
2.A.6.4.3	735	WP_008765303.1	1010	1.26e-85	160	733	398	1007	60.4	TC	TC
S54.025	205	WP_008765306.1	224	1.27e-150	1	205	20	224	91.5	PEPTIDASE	Peptidase
cNMP_binding	88	WP_008765336.1	121	2.6618273666394565e-10	2	83	36	118	0.9318181818181818	STP	STP
1.B.14.6.1	1038	WP_008765337.1	898	1.69e-77	134	1038	37	898	96.0	TC	TC
S09.UNB	293	WP_008765338.1	535	3.2499999999999998e-214	1	293	238	530	54.8	PEPTIDASE	Peptidase
S41.UPA	265	WP_008765353.1	565	1.31e-175	1	265	67	361	52.2	PEPTIDASE	Peptidase
HTH_18	81	WP_008765359.1	290	1.127093913622389e-17	1	81	210	289	1.0	STP	STP
M24.UPB	254	WP_008765424.1	593	4.24e-183	1	254	299	552	42.8	PEPTIDASE	Peptidase
TetR_N	47	WP_008765448.1	216	1.4518313070624129e-11	1	47	18	64	1.0	STP	STP
2.A.50.2.3	461	WP_008765451.1	495	8.55e-85	1	461	23	495	95.6	TC	TC
8.A.5.1.3	401	WP_008765453.1	335	3.47e-49	64	389	10	332	96.4	TC	TC
FecR	96	WP_008765463.1	337	2.8976379160133296e-18	4	95	128	220	0.9583333333333334	STP	STP
GerE	57	WP_008765464.1	196	5.699743735725372e-08	16	48	150	182	0.5789473684210527	TF	TF
Sigma70_r2	71	WP_008765464.1	196	1.4656754892771267e-09	2	69	24	89	0.9577464788732394	STP	STP
Sigma70_r4_2	54	WP_008765464.1	196	4.850612479102692e-16	2	54	127	179	0.9814814814814816	STP	STP
S49.UPB	559	WP_008765466.1	592	0.0	1	559	35	592	94.3	PEPTIDASE	Peptidase
CSD	66	WP_008765470.1	152	1.01678953883845e-11	2	63	86	143	0.9393939393939394	TF	TF
GerE	57	WP_008765472.1	258	2.4445705980944784e-19	2	55	196	249	0.9473684210526316	TF	TF
S1_97	480	WP_008765513.1	593	4.27e-87	6	248	4	243	40.5	SULFATLAS	Sulfatase
B12-binding	121	WP_008765520.1	547	2.15619233140644e-06	43	118	48	122	0.628099173553719	STP	STP
4.A.2.1.17	956	WP_008765523.1	906	2.09e-30	549	912	459	888	47.5	TC	TC
M38.UPW	359	WP_008765558.1	388	2.36e-262	1	359	7	365	92.5	PEPTIDASE	Peptidase
3.A.1.122.35	394	WP_008765562.1	364	3.67e-08	66	375	79	350	74.7	TC	TC
2.A.6.1.17	1045	WP_008765563.1	1041	6.93e-256	4	1033	7	1018	97.2	TC	TC
S1_15	994	WP_008765564.1	443	2.5000000000000002e-30	192	466	178	441	59.6	SULFATLAS	Sulfatase
2.A.40.1.4	435	WP_008765567.1	394	4.7e-102	15	421	7	392	98.0	TC	TC
0037767	80	WP_008765568.1	222	5.830528158990543e-12	2	79	149	220	0.975	TF	TF
cNMP_binding	88	WP_008765568.1	222	6.920211244877921e-13	2	88	31	119	0.9886363636363636	STP	STP
HTH_18	81	WP_008765597.1	300	2.1851414346328312e-20	2	80	221	298	0.9753086419753086	STP	STP
Response_reg	112	WP_008765624.1	561	5.415499690399325e-16	1	108	310	417	0.9642857142857144	STP	STP
HTH_18	81	WP_008765624.1	561	2.8089240296496783e-14	1	80	481	559	0.9876543209876544	STP	STP
S01.UPC	138	WP_008765630.1	360	3.22e-92	1	138	31	168	38.3	PEPTIDASE	Peptidase
8.A.9.1.2	685	WP_008765636.1	565	1.4e-09	123	319	9	267	45.8	TC	TC
Fer4	24	WP_008765637.1	521	4.543272832377432e-05	2	20	468	486	0.7916666666666666	STP	STP
PfkB	302	WP_008765649.1	278	2.7175356272538368e-11	161	283	105	238	0.4072847682119205	STP	STP
A08.UPW	212	WP_008765667.1	218	1.82e-150	1	212	1	212	97.2	PEPTIDASE	Peptidase
1.I.1.1.3	662	WP_008765688.1	422	1.47e-68	182	568	3	371	87.4	TC	TC
ACT	67	WP_008765689.1	409	1.977799121239358e-05	2	44	10	53	0.6417910447761194	STP	STP
2.A.6.2.14	472	WP_008765715.1	465	2.36e-55	41	458	42	461	90.3	TC	TC
2.A.6.2.16	1062	WP_008765716.1	1048	9.04e-295	3	1044	2	1032	98.4	TC	TC
8.A.163.1.3	634	WP_008765725.1	681	4.16e-65	6	587	2	574	84.1	TC	TC
3.A.9.1.2	929	WP_008765726.1	841	2.91e-249	98	902	5	830	98.2	TC	TC
TPR_1	34	WP_008765728.1	405	4.206655276794189e-07	4	34	287	317	0.9117647058823528	STP	STP
TPR_1	34	WP_008765730.1	277	7.566214240033851e-09	1	34	81	114	1.0	STP	STP
Fer4	24	WP_008765754.1	502	8.929407499331559e-07	2	20	467	485	0.7916666666666666	STP	STP
FecR	96	WP_008765756.1	324	2.435423429148769e-20	3	96	116	210	0.9791666666666666	STP	STP
Sigma70_r2	71	WP_008765757.1	183	4.834554277168079e-12	4	66	27	87	0.8873239436619719	STP	STP
Sigma70_r4_2	54	WP_008765757.1	183	4.484065806473182e-13	3	53	120	170	0.9444444444444444	STP	STP
9.B.142.9.16	1090	WP_008765759.1	1044	3.37e-196	1	1012	1	960	92.0	TC	TC
1.A.115.1.3	287	WP_008765762.1	269	2.95e-40	19	266	8	248	89.6	TC	TC
2.A.79.2.1	256	WP_008765764.1	255	1.3700000000000002e-21	3	247	4	247	95.7	TC	TC
Sigma70_r2	71	WP_008765767.1	183	1.2467228989556832e-05	1	68	27	92	0.9577464788732394	STP	STP
Sigma70_r4_2	54	WP_008765767.1	183	6.030394372258406e-17	4	54	128	178	0.9444444444444444	STP	STP
9.B.238.3.7	1080	WP_008765770.1	1472	6.29e-15	473	760	945	1170	15.4	TC	TC
HTH_AraC	42	WP_008765770.1	1472	1.4098801895768972e-09	2	42	1429	1467	0.9761904761904762	TF	TF
Y_Y_Y	66	WP_008765770.1	1472	1.0973675668593417e-17	1	65	833	896	0.9848484848484848	STP	STP
HisKA	64	WP_008765770.1	1472	3.1917942816635716e-16	2	64	945	1010	0.984375	STP	STP
HATPase_c	111	WP_008765770.1	1472	3.365663847012291e-22	2	110	1057	1169	0.981981981981982	STP	STP
Response_reg	112	WP_008765770.1	1472	7.802354014960303e-26	2	111	1218	1327	0.9821428571428572	STP	STP
HTH_18	81	WP_008765770.1	1472	1.719134499532304e-16	2	80	1390	1467	0.9753086419753086	STP	STP
S1_20	1760	WP_008765772.1	882	1.13e-53	41	817	44	801	85.9	SULFATLAS	Sulfatase
S1_7	1217	WP_008765774.1	477	1.33e-87	13	487	16	477	96.9	SULFATLAS	Sulfatase
HisKA	64	WP_008765778.1	455	4.916446357899035e-11	2	62	233	296	0.953125	STP	STP
HATPase_c	111	WP_008765778.1	455	1.3259997554704332e-14	6	108	352	453	0.927927927927928	STP	STP
Trans_reg_C	77	WP_008765779.1	228	3.2383179581012335e-22	3	77	151	224	0.974025974025974	TF	TF
Response_reg	112	WP_008765779.1	228	2.7307542472946245e-30	1	112	4	114	1.0	STP	STP
Trans_reg_C	77	WP_008765779.1	228	3.2383179581012335e-22	3	77	151	224	0.974025974025974	STP	STP
9.B.259.2.2	718	WP_008765790.1	810	1.42e-28	467	709	570	800	28.5	TC	TC
GAF	133	WP_008765790.1	810	8.90412636106573e-07	2	131	158	299	0.9774436090225564	STP	STP
HisKA	64	WP_008765790.1	810	2.094598166261353e-18	2	64	591	655	0.984375	STP	STP
HATPase_c	111	WP_008765790.1	810	3.7738198449894e-25	1	109	700	806	0.981981981981982	STP	STP
S1_8	1637	WP_008765808.1	953	4.33e-105	24	919	18	934	96.2	SULFATLAS	Sulfatase
S1_19	1022	WP_008765809.1	1109	1.11e-132	499	1017	620	1103	43.6	SULFATLAS	Sulfatase
1.B.14.6.13	940	WP_008765828.1	920	0.0	26	940	1	920	100.0	TC	TC
1.B.57.4.4	326	WP_008765856.1	310	2.39e-38	35	325	28	309	91.0	TC	TC
HTH_18	81	WP_008765858.1	278	3.4077593913326125e-18	1	80	199	277	0.9876543209876544	STP	STP
3.A.3.5.15	811	WP_008765859.1	738	2.4400000000000003e-185	65	807	7	737	99.1	TC	TC
HMA	62	WP_008765860.1	119	4.350878831149764e-15	2	62	30	90	0.9838709677419356	STP	STP
Nitroreductase	170	WP_008765867.1	189	2.87495721433512e-38	1	170	10	168	1.0	STP	STP
3.D.5.1.1	256	WP_008765873.1	224	3.51e-18	126	230	104	207	46.4	TC	TC
C01.UPB	431	WP_008765875.1	466	0.0	1	431	24	454	92.5	PEPTIDASE	Peptidase
1.D.194.1.1	172	WP_008765882.1	147	1.83e-15	45	150	5	118	77.6	TC	TC
2.A.66.2.23	499	WP_008765891.1	491	2.29e-32	46	387	33	374	69.7	TC	TC
4.D.1.1.3	441	WP_008765895.1	283	9.1e-08	73	256	37	213	62.5	TC	TC
HATPase_c	111	WP_008765898.1	912	4.776752324265923e-28	1	110	620	726	0.990990990990991	STP	STP
Response_reg	112	WP_008765898.1	912	2.771552687422882e-25	1	112	799	908	1.0	STP	STP
1.B.14.6.3	1061	WP_008765900.1	1090	7.37e-11	63	366	59	340	25.9	TC	TC
S1_14	677	WP_008765905.1	463	7.630000000000001e-47	468	667	255	455	43.4	SULFATLAS	Sulfatase
S09.UPW	260	WP_008765905.1	463	7.43e-187	1	260	1	260	56.2	PEPTIDASE	Peptidase
1.B.6.13.3	226	WP_008765906.1	238	6.79e-50	1	225	1	238	100.0	TC	TC
M48.UPB	218	WP_008765909.1	320	4.02e-145	1	218	103	320	68.1	PEPTIDASE	Peptidase
1.A.62.2.1	215	WP_008765911.1	209	1.25e-53	10	202	6	197	91.9	TC	TC
AAA	132	WP_008765915.1	422	5.054261332113232e-18	2	126	42	148	0.946969696969697	STP	STP
3.A.1.122.18	664	WP_008765923.1	406	1.47e-74	272	664	7	406	98.5	TC	TC
cNMP_binding	88	WP_008765993.1	194	7.194280387875504e-07	2	88	35	122	0.9886363636363636	STP	STP
1.B.18.3.3	263	WP_008766005.1	266	1.1700000000000001e-29	4	262	5	266	98.5	TC	TC
9.B.18.1.1	484	WP_008766006.1	468	7.300000000000001e-77	125	484	111	468	76.5	TC	TC
Fer4	24	WP_008766018.1	388	2.034725983005484e-05	2	19	38	55	0.75	STP	STP
9.B.18.2.4	355	WP_008766020.1	370	5.990000000000001e-132	2	347	5	360	96.2	TC	TC
S1_8	1166	WP_008766031.1	544	8.25e-128	189	682	25	542	95.2	SULFATLAS	Sulfatase
S1_25	964	WP_008766055.1	884	2.19e-63	20	490	22	495	53.6	SULFATLAS	Sulfatase
1.B.14.6.17	1041	WP_008766060.1	1074	2.67e-112	8	1041	16	1074	98.6	TC	TC
2.A.1.1.55	464	WP_008766062.1	468	1.76e-97	19	464	6	465	98.3	TC	TC
2.A.47.4.5	589	WP_008766078.1	517	1.29e-81	5	580	4	508	97.7	TC	TC
S1_22	825	WP_008766110.1	365	2.89e-95	476	823	14	363	95.9	SULFATLAS	Sulfatase
2.A.21.3.19	564	WP_008766122.1	564	0.0	1	564	1	564	100.0	TC	TC
2.A.21.3.19	564	WP_008766132.1	523	5.47e-78	1	462	6	438	82.8	TC	TC
B12-binding_2	75	WP_008766133.1	602	1.2695458814650102e-19	5	75	396	466	0.9466666666666668	STP	STP
B12-binding	121	WP_008766133.1	602	4.335929343449184e-26	2	119	479	590	0.975206611570248	STP	STP
TPR_1	34	WP_008766138.1	93	3.1630015391312314e-10	4	33	40	69	0.8823529411764706	STP	STP
1.B.14.6.13	940	WP_008766148.1	1062	1.86e-136	20	940	104	1062	90.3	TC	TC
S1_14	1081	WP_008766153.1	456	5.39e-42	3	153	292	441	32.9	SULFATLAS	Sulfatase
Pyr_redox_2	292	WP_008766155.1	447	8.838698726259658e-70	1	292	3	318	1.0	STP	STP
2.A.6.2.20	506	WP_008766157.1	457	2.84e-64	7	468	14	455	96.7	TC	TC
2.A.6.2.22	1040	WP_008766158.1	1034	1.6000000000000002e-274	4	1021	4	1019	98.3	TC	TC
2.A.6.2.29	416	WP_008766159.1	411	3.75e-45	39	386	38	389	85.6	TC	TC
2.A.6.3.6	1016	WP_008766163.1	1038	3.12e-138	2	1016	3	1038	99.8	TC	TC
9.B.359.3.3	1111	WP_008766164.1	1101	5.09e-154	3	1106	4	1097	99.4	TC	TC
3.A.1.148.3	300	WP_008766165.1	297	1.03e-82	1	285	1	287	96.6	TC	TC
S1_20	636	WP_008766169.1	779	3.97e-11	495	581	689	776	11.3	SULFATLAS	Sulfatase
1.C.105.2.12	875	WP_008766170.1	896	3.23e-07	22	239	30	247	24.3	TC	TC
1.A.30.2.9	270	WP_008766172.1	472	2.08e-15	72	261	259	452	41.1	TC	TC
M98.UNW	256	WP_008766178.1	705	1.71e-32	1	256	109	374	37.7	PEPTIDASE	Peptidase
1.B.14.6.17	1041	WP_008766183.1	1056	3.84e-61	27	1041	24	1056	97.8	TC	TC
1.B.14.6.17	1041	WP_008766187.1	977	1.93e-38	66	1041	7	977	99.4	TC	TC
S1_6	1361	WP_008766190.1	493	1.1899999999999998e-42	594	849	37	305	54.6	SULFATLAS	Sulfatase
S1_9	1055	WP_008766195.1	663	0.0	408	1055	14	663	98.0	SULFATLAS	Sulfatase
3.A.11.1.5	676	WP_008766199.1	1127	1.6200000000000001e-59	250	624	553	923	32.9	TC	TC
M38.UNW	414	WP_008766200.1	445	1.37e-303	1	414	5	418	93.0	PEPTIDASE	Peptidase
S1_27	4331	WP_008766201.1	300	1.89e-50	833	1112	5	290	95.3	SULFATLAS	Sulfatase
S1_48	538	WP_008766211.1	414	7.28e-19	12	114	279	383	25.4	SULFATLAS	Sulfatase
S46.002	697	WP_008766212.1	719	0.0	1	697	22	718	96.9	PEPTIDASE	Peptidase
S46.UPW	701	WP_008766213.1	718	0.0	1	701	15	715	97.6	PEPTIDASE	Peptidase
S08.UPA	404	WP_008766219.1	695	3.31e-296	1	404	199	602	58.1	PEPTIDASE	Peptidase
Aminotran_1_2	363	WP_008766231.1	346	8.393219993972954e-54	38	362	46	340	0.8953168044077136	STP	STP
GerE	57	WP_008766239.1	200	1.3437372130799408e-05	2	39	133	171	0.6666666666666666	TF	TF
Sigma70_r2	71	WP_008766239.1	200	1.1833685475700144e-15	1	67	28	92	0.943661971830986	STP	STP
Sigma70_r4_2	54	WP_008766239.1	200	2.225750949815914e-16	4	48	127	171	0.8333333333333334	STP	STP
1.A.115.1.5	250	WP_008766263.1	259	2.33e-26	3	246	2	248	95.4	TC	TC
3.B.1.1.7	149	WP_008766266.1	169	3.4e-12	83	148	100	165	39.1	TC	TC
3.B.1.1.2	509	WP_008766267.1	511	6.03e-211	1	509	1	511	100.0	TC	TC
S1_46	500	WP_008766268.1	500	0.0	1	500	1	500	100.0	SULFATLAS	Sulfatase
2.A.98.1.3	349	WP_008766269.1	344	4.16e-79	19	337	12	332	93.3	TC	TC
S1_18	678	WP_008766271.1	255	1.43e-38	463	645	56	240	72.5	SULFATLAS	Sulfatase
1.B.6.7.2	275	WP_008766273.1	288	8.490000000000001e-195	1	275	14	288	95.5	TC	TC
CbiA	128	WP_008766284.1	260	7.610258546327827e-13	1	117	10	212	0.9140625	STP	STP
M24.UNW	258	WP_008766347.1	387	1.77e-177	1	258	127	384	66.7	PEPTIDASE	Peptidase
3.A.11.1.5	192	WP_008766351.1	201	5.5e-22	1	164	1	169	84.1	TC	TC
2.A.1.3.17	457	WP_008766368.1	470	1.27e-174	5	453	12	460	95.5	TC	TC
M50.UPW	401	WP_008766369.1	451	3.33e-275	1	401	12	412	88.9	PEPTIDASE	Peptidase
2.A.20.2.12	752	WP_008766433.1	750	3.29e-150	1	746	1	738	98.4	TC	TC
1.B.14.6.2	1125	WP_008766446.1	73	1.05e-08	12	75	1	68	93.2	TC	TC
S1_8	598	WP_008766460.1	164	5.42e-24	440	567	2	131	79.3	SULFATLAS	Sulfatase
M64.UPW	252	WP_008766461.1	425	2.96e-191	1	252	162	413	59.3	PEPTIDASE	Peptidase
1.A.30.2.9	270	WP_008766463.1	267	2.94e-19	80	255	77	251	65.5	TC	TC
Citrate_synt	361	WP_008766471.1	447	1.716151606960529e-114	3	361	40	431	0.994459833795014	STP	STP
2.A.81.1.2	562	WP_008766579.1	554	2.67e-199	14	561	8	553	98.6	TC	TC
2.A.115.2.14	428	WP_008766580.1	211	5.25e-34	221	407	3	195	91.5	TC	TC
GntR	64	WP_008766583.1	325	3.9594051212261993e-10	2	64	8	70	0.984375	TF	TF
Peripla_BP_3	164	WP_008766583.1	325	3.5911532882092257e-10	8	138	194	305	0.7987804878048781	STP	STP
3.A.1.13.2	435	WP_008766585.1	379	8.18e-70	74	433	21	378	94.5	TC	TC
3.A.1.13.2	358	WP_008766586.1	251	9.090000000000001e-59	11	252	7	242	94.0	TC	TC
2.A.66.1.37	441	WP_008766587.1	451	4.34e-72	14	424	16	433	92.7	TC	TC
cNMP_binding	88	WP_008766588.1	187	7.518706910495775e-11	2	86	29	114	0.9659090909090908	STP	STP
GntR	64	WP_008766589.1	244	4.561414718657351e-19	1	64	13	76	1.0	TF	TF
2.A.1.7.16	386	WP_008766592.1	386	3.36e-274	1	386	1	386	100.0	TC	TC
S1_27	4331	WP_008766594.1	642	9.95e-06	2700	2850	406	581	27.4	SULFATLAS	Sulfatase
S1_6	1361	WP_008766598.1	345	1.0699999999999999e-60	594	876	44	344	87.2	SULFATLAS	Sulfatase
2.A.6.2.38	1037	WP_008766604.1	1046	4.5e-188	22	1034	4	1042	99.3	TC	TC
2.A.6.2.9	384	WP_008766605.1	356	5.16e-15	16	358	12	342	93.0	TC	TC
2.A.66.1.32	464	WP_008766607.1	460	2.24e-89	10	439	20	449	93.5	TC	TC
Nitroreductase	170	WP_008766706.1	199	1.3576596497139049e-12	107	170	113	178	0.3764705882352941	STP	STP
S1_15	1447	WP_008766714.1	112	1.27e-14	1336	1441	5	110	94.6	SULFATLAS	Sulfatase
2.A.1.36.3	394	WP_008766719.1	391	6.1e-76	3	382	6	385	97.2	TC	TC
Sigma70_r2	71	WP_008766735.1	171	3.7172198061620414e-11	2	67	16	78	0.9295774647887324	STP	STP
Sigma70_r4_2	54	WP_008766735.1	171	9.860356872724596e-14	5	54	114	163	0.925925925925926	STP	STP
3.D.1.5.1	591	WP_008766746.1	635	7.790000000000001e-212	5	560	44	602	88.0	TC	TC
Fer4	24	WP_008766746.1	635	1.6163013061985498e-06	2	23	611	632	0.9166666666666666	STP	STP
Fer4	24	WP_008766747.1	588	3.35817066963011e-07	6	24	196	214	0.7916666666666666	STP	STP
3.D.1.5.1	173	WP_008766748.1	158	8.27e-34	27	166	17	156	88.6	TC	TC
2.A.1.4.10	428	WP_008766760.1	452	7.99e-28	14	400	22	406	85.2	TC	TC
FecR	96	WP_008766765.1	325	5.3636613917722534e-20	4	95	119	211	0.9583333333333334	STP	STP
GerE	57	WP_008766766.1	195	8.177394473237838e-05	18	39	148	169	0.3859649122807017	TF	TF
Sigma70_r2	71	WP_008766766.1	195	9.451260539207155e-12	1	68	25	91	0.9577464788732394	STP	STP
Sigma70_r4_2	54	WP_008766766.1	195	3.991283805444457e-15	3	54	124	175	0.9629629629629628	STP	STP
HTH_1	60	WP_008766770.1	308	3.5205790562900003e-17	1	60	3	62	1.0	TF	TF
LysR_substrate	209	WP_008766770.1	308	1.626212577124513e-40	2	207	87	293	0.985645933014354	STP	STP
8.A.46.2.2	537	WP_008766778.1	531	2.64e-95	19	536	26	529	94.9	TC	TC
1.B.14.6.13	940	WP_008766779.1	1099	1.53e-262	9	940	164	1099	85.2	TC	TC
FecR	96	WP_008766780.1	307	6.1062839153080724e-18	6	95	89	180	0.9375	STP	STP
HTH_18	81	WP_008766785.1	589	2.6950488895820263e-16	1	80	504	583	0.9876543209876544	STP	STP
8.A.46.1.3	603	WP_008766873.1	557	2.11e-31	7	416	10	454	79.9	TC	TC
S1_27	4331	WP_008766874.1	434	1.35e-72	3095	3404	111	416	70.5	SULFATLAS	Sulfatase
FecR	96	WP_008766885.1	280	4.642827863864709e-19	13	96	84	167	0.875	STP	STP
